"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US06029","Kern County, California","295756","367","267913","1297","27843","1306",
"0500000US06031","Kings County, California","45792","221","42735","539","3057","495",
"0500000US06033","Lake County, California","35067","91","25966","628","9101","605",
"0500000US06035","Lassen County, California","12758","233","9493","354","3265","265",
"0500000US06037","Los Angeles County, California","3524321","1108","3306109","5533","218212","5448",
"0500000US06039","Madera County, California","50362","130","44759","607","5603","584",
"0500000US06041","Marin County, California","112868","235","105258","753","7610","690",
"0500000US06043","Mariposa County, California","10388","143","7700","351","2688","314",
"0500000US06045","Mendocino County, California","40909","133","34090","621","6819","617",
"0500000US06047","Merced County, California","84795","231","79606","596","5189","509",
"0500000US06049","Modoc County, California","5263","50","3660","173","1603","173",
"0500000US06051","Mono County, California","14078","43","4847","426","9231","423",
"0500000US06053","Monterey County, California","141155","480","126052","906","15103","796",
"0500000US06055","Napa County, California","55557","161","49032","491","6525","473",
"0500000US06057","Nevada County, California","53654","144","40904","677","12750","680",
"0500000US06059","Orange County, California","1091376","541","1032373","2799","59003","2632",
"0500000US06061","Placer County, California","161846","327","140661","914","21185","848",
"0500000US06063","Plumas County, California","15772","50","8047","337","7725","326",
"0500000US06065","Riverside County, California","833602","1327","718349","2722","115253","2370",
"0500000US06067","Sacramento County, California","567220","640","536029","1825","31191","1608",
"0500000US06069","San Benito County, California","18614","56","17740","181","874","169",
"0500000US06071","San Bernardino County, California","716171","811","630633","2099","85538","1996",
"0500000US06073","San Diego County, California","1204884","993","1118980","3147","85904","3124",
"0500000US06075","San Francisco County, California","393975","500","359673","1844","34302","1648",
"0500000US06077","San Joaquin County, California","241055","312","226727","913","14328","830",
"0500000US06079","San Luis Obispo County, California","121095","364","105317","1020","15778","1005",
"0500000US06081","San Mateo County, California","276444","335","261969","1067","14475","976",
"0500000US06083","Santa Barbara County, California","156210","342","144962","885","11248","864",
"0500000US06085","Santa Clara County, California","665365","538","635525","1810","29840","1752",
"0500000US06087","Santa Cruz County, California","105894","261","95756","961","10138","921",
"0500000US06089","Shasta County, California","78535","199","70473","580","8062","597",
"0500000US06091","Sierra County, California","2395","49","1241","141","1154","153",
"0500000US06093","Siskiyou County, California","24102","94","19257","305","4845","302",
"0500000US06095","Solano County, California","156896","231","149067","608","7829","623",
"0500000US06097","Sonoma County, California","207631","260","189339","918","18292","904",
"0500000US06099","Stanislaus County, California","181213","164","172682","777","8531","749",
"0500000US06101","Sutter County, California","34315","98","32360","312","1955","303",
"0500000US06103","Tehama County, California","27437","109","24025","435","3412","397",
"0500000US06105","Trinity County, California","8850","53","5796","216","3054","205",
"0500000US06107","Tulare County, California","147791","171","136106","817","11685","831",
"0500000US06109","Tuolumne County, California","31487","160","22427","607","9060","603",
"0500000US06111","Ventura County, California","287498","344","271226","1122","16272","1055",
"0500000US06113","Yolo County, California","77512","225","73510","592","4002","540",
"0500000US06115","Yuba County, California","28370","136","26179","329","2191","315",
"0500000US08001","Adams County, Colorado","171038","217","164353","655","6685","633",
"0500000US08003","Alamosa County, Colorado","6936","104","6153","209","783","178",
"0500000US08005","Arapahoe County, Colorado","248618","350","237559","1050","11059","976",
"0500000US08007","Archuleta County, Colorado","9228","46","5670","301","3558","290",
"0500000US08009","Baca County, Colorado","2254","40","1642","79","612","73",
"0500000US08011","Bent County, Colorado","2258","126","1744","158","514","106",
"0500000US08013","Boulder County, Colorado","134326","297","125894","675","8432","649",
"0500000US08014","Broomfield County, Colorado","27647","83","26721","255","926","259",
"0500000US08015","Chaffee County, Colorado","10875","157","7958","415","2917","389",
"0500000US08017","Cheyenne County, Colorado","931","77","742","78","189","48",
"0500000US08019","Clear Creek County, Colorado","5771","36","4640","219","1131","219",
"0500000US08021","Conejos County, Colorado","4398","24","3068","124","1330","124",
"0500000US08023","Costilla County, Colorado","2817","15","1687","117","1130","118",
"0500000US08025","Crowley County, Colorado","1584","127","1194","148","390","75",
"0500000US08027","Custer County, Colorado","4464","240","2083","169","2381","227",
"0500000US08029","Delta County, Colorado","14763","107","11882","342","2881","336",
"0500000US08031","Denver County, Colorado","314045","405","294358","1073","19687","1044",
"0500000US08033","Dolores County, Colorado","1495","83","740","69","755","88",
"0500000US08035","Douglas County, Colorado","121541","172","117426","587","4115","576",
"0500000US08037","Eagle County, Colorado","32154","48","17750","582","14404","586",
"0500000US08039","Elbert County, Colorado","9459","29","9046","103","413","97",
"0500000US08041","El Paso County, Colorado","268622","349","253379","1158","15243","1034",
"0500000US08043","Fremont County, Colorado","19715","447","17163","511","2552","297",
"0500000US08045","Garfield County, Colorado","23875","81","21138","398","2737","399",
"0500000US08047","Gilpin County, Colorado","3673","261","2653","217","1020","205",
"0500000US08049","Grand County, Colorado","16623","56","5823","423","10800","423",
"0500000US08051","Gunnison County, Colorado","11854","56","6643","303","5211","301",
"0500000US08053","Hinsdale County, Colorado","1469","45","387","44","1082","45",
"0500000US08055","Huerfano County, Colorado","5229","49","3282","159","1947","152",
"0500000US08057","Jackson County, Colorado","1315","54","575","56","740","75",
"0500000US08059","Jefferson County, Colorado","238711","302","230153","911","8558","791",
"0500000US08061","Kiowa County, Colorado","785","64","593","57","192","44",
"0500000US08063","Kit Carson County, Colorado","3548","177","2977","212","571","120",
"0500000US08065","Lake County, Colorado","4800","280","3353","245","1447","235",
"0500000US08067","La Plata County, Colorado","27442","139","21793","489","5649","466",
"0500000US08069","Larimer County, Colorado","145672","269","133527","725","12145","694",
"0500000US08071","Las Animas County, Colorado","8544","157","6477","242","2067","176",
"0500000US08073","Lincoln County, Colorado","2046","541","1520","533","526","86",
"0500000US08075","Logan County, Colorado","9098","116","8183","233","915","195",
"0500000US08077","Mesa County, Colorado","65878","164","61033","589","4845","561",
"0500000US08079","Mineral County, Colorado","1324","41","375","51","949","43",
"0500000US08081","Moffat County, Colorado","6282","42","5210","189","1072","190",
"0500000US08083","Montezuma County, Colorado","12313","75","10615","205","1698","199",
"0500000US08085","Montrose County, Colorado","18857","83","17125","282","1732","285",
"0500000US08087","Morgan County, Colorado","11718","116","10785","212","933","196",
"0500000US08089","Otero County, Colorado","9004","75","7691","252","1313","252",
"0500000US08091","Ouray County, Colorado","3208","159","2194","115","1014","112",
"0500000US08093","Park County, Colorado","14449","69","7119","357","7330","359",
"0500000US08095","Phillips County, Colorado","1915","132","1668","125","247","81",
"0500000US08097","Pitkin County, Colorado","13794","30","7018","399","6776","395",
"0500000US08099","Prowers County, Colorado","5976","56","4963","232","1013","217",
"0500000US08101","Pueblo County, Colorado","70928","291","63762","667","7166","564",
"0500000US08103","Rio Blanco County, Colorado","3382","51","2403","151","979","154",
"0500000US08105","Rio Grande County, Colorado","6770","34","4504","269","2266","262",
"0500000US08107","Routt County, Colorado","16694","68","9552","425","7142","430",
"0500000US08109","Saguache County, Colorado","4079","21","2645","153","1434","148",
"0500000US08111","San Juan County, Colorado","743","31","266","41","477","39",
"0500000US08113","San Miguel County, Colorado","6838","38","3441","168","3397","163",
"0500000US08115","Sedgwick County, Colorado","1261","80","1017","68","244","53",
"0500000US08117","Summit County, Colorado","30911","42","9707","580","21204","574",
"0500000US08119","Teller County, Colorado","13126","40","10183","361","2943","358",
"0500000US08121","Washington County, Colorado","2406","142","2030","152","376","71",
"0500000US08123","Weld County, Colorado","106198","255","102101","520","4097","484",
"0500000US08125","Yuma County, Colorado","4525","36","4051","140","474","136",
"0500000US09001","Fairfield County, Connecticut","370999","387","340491","1330","30508","1287",
"0500000US09003","Hartford County, Connecticut","378700","422","349064","1488","29636","1427",
"0500000US09005","Litchfield County, Connecticut","88153","268","73987","840","14166","723",
"0500000US09007","Middlesex County, Connecticut","76124","228","66892","735","9232","688",
"0500000US09009","New Haven County, Connecticut","366266","404","329857","1775","36409","1652",
"0500000US09011","New London County, Connecticut","123001","242","107402","932","15599","969",
"0500000US09013","Tolland County, Connecticut","59418","351","55232","657","4186","568",
"0500000US09015","Windham County, Connecticut","49644","205","44449","585","5195","551",
"0500000US10001","Kent County, Delaware","70576","236","64545","689","6031","640",
"0500000US10003","New Castle County, Delaware","222146","320","203855","1043","18291","1094",
"0500000US10005","Sussex County, Delaware","135529","137","89365","997","46164","990",
"0500000US11001","District of Columbia, District of Columbia","311545","136","281322","1459","30223","1425",
"0500000US12001","Alachua County, Florida","116289","477","97048","1341","19241","1134",
"0500000US12003","Baker County, Florida","9903","241","8625","380","1278","309",
"0500000US12005","Bay County, Florida","102266","138","70199","1086","32067","1091",
"0500000US12007","Bradford County, Florida","11020","234","8993","387","2027","319",
"0500000US12009","Brevard County, Florida","276294","390","228888","1973","47406","1975",
"0500000US12011","Broward County, Florida","821088","409","682088","3587","139000","3621",
"0500000US12013","Calhoun County, Florida","6012","91","4556","233","1456","207",
"0500000US12015","Charlotte County, Florida","103372","147","76150","1016","27222","1001",
"0500000US12017","Citrus County, Florida","79115","165","62762","1091","16353","1048",
"0500000US12019","Clay County, Florida","79765","109","73398","911","6367","897",
"0500000US12021","Collier County, Florida","210825","233","140942","1584","69883","1562",
"0500000US12023","Columbia County, Florida","28893","126","24985","454","3908","439",
"0500000US12027","DeSoto County, Florida","15102","219","11996","441","3106","407",
"0500000US12029","Dixie County, Florida","9413","81","6520","332","2893","327",
"0500000US12031","Duval County, Florida","403548","639","354387","1851","49161","1917",
"0500000US12033","Escambia County, Florida","140523","433","118740","1075","21783","985",
"0500000US12035","Flagler County, Florida","50961","83","40629","700","10332","696",
"0500000US12037","Franklin County, Florida","8675","87","4297","287","4378","272",
"0500000US12039","Gadsden County, Florida","19866","208","17080","493","2786","424",
"0500000US12041","Gilchrist County, Florida","7486","118","6511","223","975","200",
"0500000US12043","Glades County, Florida","7013","91","4433","288","2580","272",
"0500000US12045","Gulf County, Florida","9460","112","5359","300","4101","260",
"0500000US12047","Hamilton County, Florida","5805","105","4485","224","1320","210",
"0500000US12049","Hardee County, Florida","9730","74","7772","316","1958","313",
"0500000US12051","Hendry County, Florida","14728","188","12027","476","2701","444",
"0500000US12053","Hernando County, Florida","86209","164","73541","824","12668","816",
"0500000US12055","Highlands County, Florida","55578","158","41026","856","14552","846",
"0500000US12057","Hillsborough County, Florida","571869","380","516478","2014","55391","2040",
"0500000US12059","Holmes County, Florida","8687","92","7016","264","1671","256",
"0500000US12061","Indian River County, Florida","79216","111","57403","1070","21813","1052",
"0500000US12063","Jackson County, Florida","21058","169","16894","448","4164","403",
"0500000US12065","Jefferson County, Florida","6694","127","5771","260","923","216",
"0500000US12067","Lafayette County, Florida","3181","269","2095","228","1086","230",
"0500000US12069","Lake County, Florida","153983","220","130190","1342","23793","1282",
"0500000US12071","Lee County, Florida","388044","528","271861","2297","116183","2121",
"0500000US12073","Leon County, Florida","128876","385","112918","891","15958","889",
"0500000US12075","Levy County, Florida","20424","69","16433","360","3991","356",
"0500000US12077","Liberty County, Florida","3586","259","2381","263","1205","153",
"0500000US12079","Madison County, Florida","8581","102","6682","226","1899","215",
"0500000US12081","Manatee County, Florida","187302","326","143652","1377","43650","1410",
"0500000US12083","Marion County, Florida","167450","309","136514","1543","30936","1560",
"0500000US12085","Martin County, Florida","79801","165","63865","985","15936","931",
"0500000US12086","Miami-Dade County, Florida","1016653","690","870051","2771","146602","2819",
"0500000US12087","Monroe County, Florida","53423","257","30982","702","22441","628",
"0500000US12089","Nassau County, Florida","37991","125","31241","476","6750","463",
"0500000US12091","Okaloosa County, Florida","96376","237","77403","895","18973","872",
"0500000US12093","Okeechobee County, Florida","18640","149","13759","384","4881","354",
"0500000US12095","Orange County, Florida","526428","609","458613","2664","67815","2524",
"0500000US12097","Osceola County, Florida","144054","199","99158","1445","44896","1506",
"0500000US12099","Palm Beach County, Florida","682671","490","548216","2650","134455","2698",
"0500000US12101","Pasco County, Florida","240220","280","199227","1567","40993","1519",
"0500000US12103","Pinellas County, Florida","507692","710","407720","2588","99972","2391",
"0500000US12105","Polk County, Florida","291796","335","231260","2106","60536","1946",
"0500000US12107","Putnam County, Florida","37284","119","28264","653","9020","613",
"0500000US12109","St. Johns County, Florida","103522","143","86268","1122","17254","1105",
"0500000US12111","St. Lucie County, Florida","139960","168","112872","1511","27088","1457",
"0500000US12113","Santa Rosa County, Florida","70389","211","61345","755","9044","736",
"0500000US12115","Sarasota County, Florida","237131","224","180551","1748","56580","1793",
"0500000US12117","Seminole County, Florida","188529","288","167304","1310","21225","1271",
"0500000US12119","Sumter County, Florida","69130","308","54636","979","14494","974",
"0500000US12121","Suwannee County, Florida","19264","78","15083","521","4181","517",
"0500000US12123","Taylor County, Florida","11074","127","7356","397","3718","379",
"0500000US12125","Union County, Florida","4567","404","3892","408","675","174",
"0500000US12127","Volusia County, Florida","259323","547","212985","1620","46338","1538",
"0500000US12129","Wakulla County, Florida","13319","115","11068","375","2251","366",
"0500000US12131","Walton County, Florida","50699","110","26432","726","24267","709",
"0500000US12133","Washington County, Florida","10863","144","8484","304","2379","270",
"0500000US13001","Appling County, Georgia","8543","65","6682","278","1861","265",
"0500000US13003","Atkinson County, Georgia","3508","20","2785","139","723","136",
"0500000US13005","Bacon County, Georgia","4791","86","3966","180","825","173",
