"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M","B25111_011E","B25111_011M",
"0500000US19115","Louisa County, Iowa","797","89","-","**","-","**","796","78","495","443","607","25","688","141","733","149","733","252","1125","103","927","74",
"0500000US19117","Lucas County, Iowa","738","120","-","**","-","**","968","52","-","**","674","394","535","456","584","225","1056","658","657","265","836","78",
"0500000US19119","Lyon County, Iowa","802","35","-","**","900","95","783","19","875","176","775","494","537","66","774","24","800","81","780","167","853","79",
"0500000US19121","Madison County, Iowa","938","81","-","**","1537","827","1119","74","860","398","-","**","709","219","-","**","1318","420","-","**","937","279",
"0500000US19123","Mahaska County, Iowa","821","47","-","**","917","456","1104","50","954","125","854","92","700","187","623","131","871","141","934","79","824","150",
"0500000US19125","Marion County, Iowa","880","35","-","**","-","**","895","87","1024","316","918","93","838","44","892","127","867","71","1588","318","882","59",
"0500000US19127","Marshall County, Iowa","860","44","-","**","-","**","762","147","848","60","780","213","736","85","1127","171","910","88","903","346","869","91",
"0500000US19129","Mills County, Iowa","888","85","-","**","-","**","811","350","960","128","1109","74","877","354","482","326","843","309","-","**","870","254",
"0500000US19131","Mitchell County, Iowa","739","37","-","**","800","100","742","248","729","22","836","361","658","143","775","204","914","674","925","120","704","143",
"0500000US19133","Monona County, Iowa","795","73","-","**","1094","185","950","167","1048","640","792","326","782","138","584","116","872","380","738","30","763","183",
"0500000US19135","Monroe County, Iowa","787","159","-","**","-","**","-","**","-","**","338","41","-","**","689","331","1022","381","-","**","810","139",
"0500000US19137","Montgomery County, Iowa","782","73","-","**","-","**","716","333","860","71","496","487","591","526","950","385","719","129","1121","116","732","91",
"0500000US19139","Muscatine County, Iowa","966","47","-","**","1143","240","986","177","782","168","1027","114","855","83","936","75","780","460","1120","88","1026","136",
"0500000US19141","O'Brien County, Iowa","770","93","-","**","971","89","-","**","595","237","840","184","728","380","630","50","650","363","1023","632","776","47",
"0500000US19143","Osceola County, Iowa","796","54","-","**","953","6","-","**","594","494","622","135","495","408","753","448","632","69","1354","130","798","82",
"0500000US19145","Page County, Iowa","731","73","-","**","3,500+","***","830","327","332","120","631","12","761","301","673","147","806","121","750","184","747","216",
"0500000US19147","Palo Alto County, Iowa","599","51","-","**","850","446","1104","802","625","166","517","76","495","112","517","115","920","188","750","658","748","189",
"0500000US19149","Plymouth County, Iowa","865","60","-","**","922","342","729","57","843","634","918","51","904","52","817","61","872","203","923","194","771","65",
"0500000US19151","Pocahontas County, Iowa","743","66","-","**","-","**","556","65","-","**","710","208","535","24","788","174","833","123","875","113","810","146",
"0500000US19153","Polk County, Iowa","1113","13","1407","118","1297","38","1227","60","1096","58","1039","37","1006","31","1015","57","1185","112","1037","71","1058","37",
"0500000US19155","Pottawattamie County, Iowa","970","33","1338","789","994","81","1036","139","1078","84","1037","77","953","105","958","65","926","57","994","98","909","57",
"0500000US19157","Poweshiek County, Iowa","864","40","-","**","1147","331","861","20","887","167","691","382","730","138","928","91","779","124","629","302","972","107",
"0500000US19159","Ringgold County, Iowa","745","47","-","**","-","**","613","41","-","**","592","390","708","58","-","**","863","317","756","414","793","189",
"0500000US19161","Sac County, Iowa","643","45","-","**","-","**","418","204","1200","870","833","45","587","28","558","40","803","124","955","106","719","20",
"0500000US19163","Scott County, Iowa","958","20","1460","256","1082","105","950","78","932","68","906","50","882","50","928","38","1070","43","1036","121","974","68",
"0500000US19165","Shelby County, Iowa","810","122","-","**","-","**","-","**","758","358","455","314","537","178","1021","387","730","235","1034","305","897","170",
"0500000US19167","Sioux County, Iowa","888","58","-","**","1206","139","958","249","878","158","862","89","640","152","1044","233","937","78","708","247","904","95",
"0500000US19169","Story County, Iowa","1019","33","1321","109","1205","84","1037","64","1044","79","922","64","918","38","863","65","1041","120","1138","382","983","68",
"0500000US19171","Tama County, Iowa","865","54","-","**","1325","177","738","249","883","225","725","304","775","430","826","172","782","143","950","80","909","84",
"0500000US19173","Taylor County, Iowa","707","57","-","**","-","**","533","525","-","**","810","523","621","188","1033","126","685","108","-","**","722","76",
"0500000US19175","Union County, Iowa","683","55","-","**","-","**","-","**","-","**","643","208","655","256","553","102","924","185","-","**","697","141",
"0500000US19177","Van Buren County, Iowa","686","123","-","**","-","**","827","201","1343","77","475","234","436","104","618","459","927","47","844","34","918","68",
"0500000US19179","Wapello County, Iowa","950","41","-","**","1192","246","1143","268","1080","131","622","257","901","259","922","170","813","209","791","590","1023","82",
"0500000US19181","Warren County, Iowa","975","57","-","**","1222","176","1163","173","817","297","1110","431","905","60","961","300","978","483","-","**","870","303",
"0500000US19183","Washington County, Iowa","862","43","-","**","856","47","1006","210","638","276","662","231","916","154","864","105","1054","198","797","169","898","66",
"0500000US19185","Wayne County, Iowa","660","53","-","**","692","101","542","337","833","597","591","415","518","75","1044","425","579","379","838","258","783","182",
"0500000US19187","Webster County, Iowa","762","42","1347","67","843","348","620","80","689","137","711","59","705","86","838","388","822","93","803","178","814","62",
"0500000US19189","Winnebago County, Iowa","712","46","-","**","-","**","756","407","640","240","-","**","624","54","675","184","681","308","775","53","732","45",
"0500000US19191","Winneshiek County, Iowa","800","53","-","**","1156","504","792","82","695","366","793","205","763","167","615","245","839","41","963","51","804","124",
"0500000US19193","Woodbury County, Iowa","946","25","1171","150","1414","194","1112","79","939","44","959","124","819","126","920","44","998","55","932","66","882","36",
"0500000US19195","Worth County, Iowa","703","66","-","**","-","**","-","**","1102","165","-","**","563","79","567","70","1100","787","782","251","761","137",
"0500000US19197","Wright County, Iowa","788","47","-","**","-","**","779","9","-","**","470","31","699","111","934","81","1044","187","955","64","852","147",
"0500000US20001","Allen County, Kansas","685","60","-","**","779","52","1076","121","639","57","715","311","582","55","891","396","663","622","775","132","695","280",
"0500000US20003","Anderson County, Kansas","792","167","-","**","-","**","-","**","-","**","754","303","1125","391","-","**","677","196","-","**","592","298",
"0500000US20005","Atchison County, Kansas","756","77","-","**","-","**","958","29","-","**","1103","209","667","229","-","**","1023","338","747","134","711","356",
"0500000US20007","Barber County, Kansas","743","82","-","**","-","**","-","**","-","**","758","226","546","253","-","**","826","105","786","256","877","73",
"0500000US20009","Barton County, Kansas","742","35","-","**","702","51","642","182","692","228","701","41","715","130","809","220","859","135","718","85","919","111",
"0500000US20011","Bourbon County, Kansas","784","32","-","**","771","76","698","468","781","362","-","**","725","271","765","170","830","236","-","**","817","75",
"0500000US20013","Brown County, Kansas","675","61","-","**","625","48","642","172","510","222","540","57","505","152","575","109","754","35","748","101","786","65",
"0500000US20015","Butler County, Kansas","984","45","-","**","1303","113","1185","155","1028","148","1144","123","804","250","793","167","817","259","855","143","963","61",
"0500000US20017","Chase County, Kansas","758","231","-","**","-","**","-","**","-","**","-","**","508","326","-","**","439","151","-","**","885","388",
"0500000US20019","Chautauqua County, Kansas","713","58","-","**","-","**","-","**","875","496","268","95","619","43","1156","101","723","11","758","94","820","208",
"0500000US20021","Cherokee County, Kansas","801","78","-","**","922","43","564","71","841","347","638","112","926","86","908","221","750","167","918","132","584","217",
"0500000US20023","Cheyenne County, Kansas","703","100","-","**","-","**","-","**","-","**","-","**","566","192","763","341","862","81","712","128","-","**",
"0500000US20025","Clark County, Kansas","771","90","-","**","-","**","-","**","-","**","633","218","1083","561","-","**","544","373","-","**","785","43",
"0500000US20027","Clay County, Kansas","911","103","-","**","-","**","690","244","728","93","1042","304","1279","389","933","138","1708","133","396","52","916","177",
"0500000US20029","Cloud County, Kansas","689","53","-","**","-","**","584","155","-","**","679","120","640","94","896","119","886","428","918","319","674","15",
"0500000US20031","Coffey County, Kansas","842","46","-","**","-","**","925","313","920","279","692","211","838","36","890","140","665","80","572","120","912","61",
"0500000US20033","Comanche County, Kansas","672","272","-","**","-","**","-","**","340","251","513","100","652","442","708","408","774","14","-","**","625","298",
"0500000US20035","Cowley County, Kansas","779","32","-","**","583","101","690","351","1186","269","645","191","698","137","749","161","861","66","793","161","779","52",
"0500000US20037","Crawford County, Kansas","837","31","-","**","729","41","822","80","798","123","823","88","865","48","590","184","1008","191","929","69","856","60",
"0500000US20039","Decatur County, Kansas","695","132","-","**","-","**","-","**","-","**","-","**","-","**","770","158","574","6","-","**","788","614",
"0500000US20041","Dickinson County, Kansas","809","78","-","**","-","**","1322","392","900","405","705","422","904","109","715","181","774","8","794","156","934","201",
"0500000US20043","Doniphan County, Kansas","801","50","-","**","880","213","531","139","790","264","472","339","691","152","-","**","789","91","856","109","840","29",
"0500000US20045","Douglas County, Kansas","1066","35","1527","981","1264","76","1108","102","1121","53","988","127","914","51","919","79","979","127","1426","609","1150","102",
"0500000US20047","Edwards County, Kansas","732","99","-","**","-","**","-","**","-","**","-","**","690","34","550","100","725","275","826","54","667","148",
"0500000US20049","Elk County, Kansas","534","36","-","**","-","**","-","**","-","**","-","**","515","103","475","70","525","131","-","**","798","420",
"0500000US20051","Ellis County, Kansas","899","64","-","**","1110","58","1144","206","1023","343","769","166","740","88","777","166","1057","169","1061","181","840","114",
"0500000US20053","Ellsworth County, Kansas","705","75","-","**","725","48","-","**","-","**","970","503","599","214","344","262","732","43","833","223","589","224",
"0500000US20055","Finney County, Kansas","991","48","-","**","873","215","1070","111","918","150","1047","76","1021","80","1179","260","1103","70","765","199","776","26",
"0500000US20057","Ford County, Kansas","960","57","-","**","1284","408","1073","128","1011","296","948","137","875","40","888","172","956","192","1075","121","974","112",
"0500000US20059","Franklin County, Kansas","949","46","-","**","1173","171","1039","169","856","134","862","198","1000","103","992","128","1024","102","736","331","916","75",
"0500000US20061","Geary County, Kansas","1119","28","1140","35","1242","84","1171","70","1067","89","963","126","985","146","898","320","1078","92","944","101","1044","252",
"0500000US20063","Gove County, Kansas","730","54","-","**","-","**","582","85","856","18","706","243","1083","697","727","13","638","271","725","94","800","124",
"0500000US20065","Graham County, Kansas","726","37","-","**","-","**","1125","65","-","**","-","**","539","98","807","234","-","**","-","**","916","373",
"0500000US20067","Grant County, Kansas","696","56","-","**","-","**","384","198","681","73","481","148","650","94","-","**","-","**","-","**","-","**",
"0500000US20069","Gray County, Kansas","833","62","-","**","-","**","721","343","788","496","790","72","747","639","805","228","1094","63","855","434","900","108",
"0500000US20071","Greeley County, Kansas","915","155","-","**","1063","392","-","**","-","**","1279","881","-","**","-","**","940","221","835","22","-","**",
"0500000US20073","Greenwood County, Kansas","710","64","-","**","-","**","-","**","-","**","713","294","752","35","617","132","720","17","927","43","584","38",
"0500000US20075","Hamilton County, Kansas","778","188","-","**","-","**","-","**","425","258","933","308","-","**","-","**","765","50","-","**","-","**",
"0500000US20077","Harper County, Kansas","693","39","-","**","814","138","-","**","529","274","613","137","723","28","673","14","649","192","746","171","750","223",
"0500000US20079","Harvey County, Kansas","891","50","-","**","988","501","1274","655","577","25","688","89","732","63","1036","105","923","62","880","123","1006","107",
"0500000US20081","Haskell County, Kansas","776","111","-","**","-","**","-","**","921","155","652","330","793","433","-","**","807","173","-","**","-","**",
"0500000US20083","Hodgeman County, Kansas","900","172","-","**","-","**","-","**","-","**","-","**","672","28","-","**","1036","233","779","36","967","110",
"0500000US20085","Jackson County, Kansas","856","86","-","**","791","423","780","39","1171","213","1007","417","1231","165","-","**","850","411","997","136","596","189",
"0500000US20087","Jefferson County, Kansas","844","63","-","**","727","8","932","179","761","147","770","192","873","59","726","146","793","54","1278","226","1080","199",
"0500000US20089","Jewell County, Kansas","591","38","-","**","492","102","-","**","-","**","-","**","495","34","-","**","-","**","830","181","610","25",
"0500000US20091","Johnson County, Kansas","1385","15","1750","90","1727","43","1423","28","1350","30","1248","31","1225","36","1233","42","1410","79","1508","124","1131","82",
"0500000US20093","Kearny County, Kansas","1137","86","-","**","571","11","-","**","1235","772","1100","703","1082","177","-","**","1119","24","-","**","785","429",
"0500000US20095","Kingman County, Kansas","807","72","-","**","-","**","1087","165","1343","286","556","505","608","113","886","208","939","58","575","276","919","55",
"0500000US20097","Kiowa County, Kansas","728","33","-","**","725","217","779","68","658","325","-","**","729","14","-","**","-","**","663","92","714","274",
"0500000US20099","Labette County, Kansas","729","33","-","**","-","**","737","40","925","651","740","175","552","135","700","312","890","100","739","111","665","58",
"0500000US20101","Lane County, Kansas","497","84","-","**","-","**","-","**","-","**","473","27","-","**","-","**","-","**","-","**","-","**",
"0500000US20103","Leavenworth County, Kansas","1138","54","-","**","1484","220","1782","242","1098","144","1065","124","1080","157","1263","369","1100","200","961","19","881","54",
"0500000US20105","Lincoln County, Kansas","604","86","-","**","-","**","-","**","-","**","403","237","392","150","625","120","825","338","-","**","635","23",
"0500000US20107","Linn County, Kansas","682","149","-","**","442","421","1040","573","840","234","575","391","697","376","633","555","1175","312","-","**","643","235",
"0500000US20109","Logan County, Kansas","796","57","-","**","-","**","-","**","-","**","-","**","-","**","-","**","761","195","929","336","792","23",
"0500000US20111","Lyon County, Kansas","796","36","-","**","889","99","843","205","895","88","744","104","713","66","686","36","883","200","873","257","930","92",
"0500000US20113","McPherson County, Kansas","889","48","-","**","897","116","1012","212","992","199","865","76","773","115","700","225","718","339","1038","501","966","105",
"0500000US20115","Marion County, Kansas","727","39","-","**","589","299","648","33","625","139","802","151","716","108","695","195","811","111","607","133","752","52",
"0500000US20117","Marshall County, Kansas","670","30","-","**","-","**","3,500+","***","-","**","658","352","463","418","672","12","715","339","733","340","718","161",
"0500000US20119","Meade County, Kansas","799","102","-","**","-","**","-","**","1056","724","742","245","790","85","874","163","905","325","529","169","905","244",
"0500000US20121","Miami County, Kansas","1101","57","1087","93","1075","63","1636","117","1203","126","1102","130","848","122","1089","60","1127","174","849","206","1115","109",
"0500000US20123","Mitchell County, Kansas","653","148","-","**","605","322","-","**","820","315","729","450","491","113","619","158","100-","***","1014","701","820","174",
"0500000US20125","Montgomery County, Kansas","759","44","-","**","734","79","646","179","808","181","778","107","737","77","748","206","790","79","738","46","771","135",
"0500000US20127","Morris County, Kansas","711","48","-","**","-","**","775","297","-","**","777","179","-","**","719","113","730","21","582","55","693","142",
"0500000US20129","Morton County, Kansas","637","65","-","**","-","**","-","**","-","**","-","**","-","**","719","22","-","**","-","**","672","126",
"0500000US20131","Nemaha County, Kansas","726","73","-","**","950","43","727","170","596","468","696","38","575","357","763","183","817","501","637","91","996","687",
"0500000US20133","Neosho County, Kansas","650","46","-","**","718","184","800","244","664","153","384","156","449","153","734","156","804","274","584","119","699","212",
"0500000US20135","Ness County, Kansas","653","216","-","**","-","**","-","**","-","**","1175","617","675","416","857","31","569","168","-","**","708","51",
"0500000US20137","Norton County, Kansas","642","197","-","**","-","**","865","61","425","5","-","**","1100","229","-","**","663","75","776","240","707","260",
"0500000US20139","Osage County, Kansas","810","39","-","**","683","14","893","324","547","148","779","267","791","63","835","89","778","162","837","95","881","78",
"0500000US20141","Osborne County, Kansas","591","30","-","**","-","**","-","**","-","**","486","84","608","47","285","13","652","131","694","118","823","200",
"0500000US20143","Ottawa County, Kansas","738","106","-","**","-","**","-","**","956","17","506","208","-","**","-","**","890","398","723","38","786","89",
"0500000US20145","Pawnee County, Kansas","806","90","-","**","690","117","1146","120","-","**","233","67","624","120","372","96","603","210","782","419","920","247",
"0500000US20147","Phillips County, Kansas","621","83","-","**","-","**","683","15","569","264","702","492","551","44","777","45","-","**","1094","64","725","358",
"0500000US20149","Pottawatomie County, Kansas","1011","79","-","**","1008","463","-","**","788","374","1213","164","1015","321","1292","186","1287","842","875","370","904","54",
"0500000US20151","Pratt County, Kansas","810","54","-","**","835","150","818","409","-","**","1026","301","719","103","689","87","871","121","950","202","766","163",
"0500000US20153","Rawlins County, Kansas","823","156","-","**","-","**","-","**","587","475","1074","138","600","558","562","127","868","83","880","84","666","217",
"0500000US20155","Reno County, Kansas","857","27","-","**","550","95","786","140","1017","138","814","141","844","49","879","66","949","111","961","124","785","49",
"0500000US20157","Republic County, Kansas","638","47","-","**","632","179","-","**","545","531","831","370","425","417","326","47","754","231","667","17","641","369",
"0500000US20159","Rice County, Kansas","717","60","-","**","-","**","654","251","733","262","417","263","488","264","844","41","824","204","750","185","692","96",
"0500000US20161","Riley County, Kansas","1065","34","-","**","1190","63","1085","70","1041","73","1012","134","964","74","993","299","818","124","1221","165","1048","176",
"0500000US20163","Rooks County, Kansas","679","70","-","**","1113","335","-","**","592","46","938","627","481","107","761","190","694","345","900","71","631","35",
"0500000US20165","Rush County, Kansas","700","158","-","**","-","**","1292","882","-","**","-","**","-","**","1018","379","694","355","619","27","923","404",
"0500000US20167","Russell County, Kansas","722","63","-","**","-","**","713","300","-","**","838","115","666","377","717","108","635","125","1264","206","747","138",
"0500000US20169","Saline County, Kansas","915","31","-","**","911","158","882","160","1049","57","914","147","1063","208","884","176","858","65","939","32","863","43",
"0500000US20171","Scott County, Kansas","861","348","-","**","-","**","-","**","-","**","-","**","-","**","684","476","-","**","-","**","1083","95",
"0500000US20173","Sedgwick County, Kansas","977","11","1088","162","1210","45","1021","61","1077","52","947","38","874","27","940","30","970","33","848","63","1017","67",
"0500000US20175","Seward County, Kansas","924","46","-","**","815","202","793","258","915","119","488","260","1006","129","1206","407","781","69","954","28","1055","103",
"0500000US20177","Shawnee County, Kansas","970","26","1721","220","1150","68","1013","77","1075","61","1006","102","888","50","906","57","987","100","979","82","953","58",
"0500000US20179","Sheridan County, Kansas","663","70","-","**","-","**","-","**","546","193","557","210","645","119","447","135","548","373","667","118","728","73",
"0500000US20181","Sherman County, Kansas","852","37","-","**","-","**","-","**","-","**","883","72","878","96","-","**","1061","876","788","41","867","46",
"0500000US20183","Smith County, Kansas","601","84","-","**","610","389","1348","148","536","212","-","**","578","147","327","107","717","487","-","**","788","38",
"0500000US20185","Stafford County, Kansas","613","119","-","**","-","**","-","**","-","**","494","276","525","98","575","168","517","106","950","164","569","161",
"0500000US20187","Stanton County, Kansas","691","100","-","**","-","**","-","**","-","**","627","10","-","**","-","**","-","**","-","**","-","**",
"0500000US20189","Stevens County, Kansas","930","143","-","**","-","**","-","**","596","431","746","492","878","247","1284","731","1154","666","953","50","604","243",
"0500000US20191","Sumner County, Kansas","829","83","-","**","1665","172","986","200","924","69","498","199","716","221","767","502","691","205","854","154","983","165",
"0500000US20193","Thomas County, Kansas","753","102","-","**","-","**","-","**","634","66","-","**","638","68","773","76","825","223","841","19","922","249",
"0500000US20195","Trego County, Kansas","694","60","-","**","-","**","-","**","-","**","-","**","725","225","735","285","668","16","-","**","675","126",
"0500000US20197","Wabaunsee County, Kansas","771","66","-","**","-","**","1222","583","558","210","1094","554","925","69","1308","902","850","450","788","67","722","330",
"0500000US20199","Wallace County, Kansas","578","100","-","**","-","**","-","**","620","49","1167","261","-","**","-","**","481","275","650","195","520","122",
"0500000US20201","Washington County, Kansas","547","36","-","**","-","**","932","252","688","187","659","69","541","64","327","96","486","17","650","166","644","154",
"0500000US20203","Wichita County, Kansas","738","54","-","**","-","**","-","**","-","**","590","172","731","482","747","525","-","**","-","**","-","**",
"0500000US20205","Wilson County, Kansas","727","25","-","**","383","340","444","280","670","95","739","176","709","49","672","104","676","52","1111","19","752","27",
"0500000US20207","Woodson County, Kansas","597","34","-","**","-","**","-","**","-","**","538","180","564","246","341","223","583","46","690","103","658","170",
"0500000US20209","Wyandotte County, Kansas","1070","22","1705","1553","1274","121","1304","103","1089","58","1044","49","980","66","1051","56","1143","58","1044","128","963","50",
"0500000US21001","Adair County, Kentucky","775","43","-","**","1026","391","682","652","698","135","769","152","546","254","788","54","918","161","-","**","-","**",
"0500000US21003","Allen County, Kentucky","750","161","-","**","963","30","-","**","-","**","788","242","643","369","717","81","566","121","529","12","1056","231",
"0500000US21005","Anderson County, Kentucky","870","32","-","**","888","313","890","58","894","58","934","46","775","96","792","214","1088","975","774","569","712","211",
"0500000US21007","Ballard County, Kentucky","826","47","-","**","857","22","950","359","825","341","464","234","827","182","-","**","720","94","-","**","950","157",
"0500000US21009","Barren County, Kentucky","784","33","383","120","953","88","858","73","795","114","669","68","742","125","700","107","739","180","881","70","675","127",
"0500000US21011","Bath County, Kentucky","600","69","-","**","827","358","680","63","488","122","766","61","450","332","877","142","850","235","429","9","590","286",
"0500000US21013","Bell County, Kentucky","617","82","-","**","793","191","902","333","720","282","343","85","800","406","575","375","646","39","702","606","682","95",
"0500000US21015","Boone County, Kentucky","1253","47","1296","697","1360","128","1417","104","1371","133","1317","65","948","64","889","157","1038","139","1053","172","1051","147",
"0500000US21017","Bourbon County, Kentucky","745","94","-","**","878","39","813","226","815","108","710","85","657","79","889","235","1272","249","640","246","680","167",
"0500000US21019","Boyd County, Kentucky","839","40","-","**","1065","230","1024","144","833","136","845","122","692","91","746","206","895","300","921","237","898","88",
"0500000US21021","Boyle County, Kentucky","770","25","-","**","824","79","794","129","776","103","822","126","669","104","833","151","746","82","683","87","765","68",
"0500000US21023","Bracken County, Kentucky","748","50","-","**","-","**","1140","520","663","397","733","111","667","56","1086","115","706","183","887","106","756","358",
"0500000US21025","Breathitt County, Kentucky","543","47","-","**","522","453","540","87","608","110","578","169","369","97","648","211","664","367","-","**","363","137",
"0500000US21027","Breckinridge County, Kentucky","730","74","-","**","-","**","719","60","789","178","761","175","688","264","859","432","721","191","-","**","-","**",
"0500000US21029","Bullitt County, Kentucky","973","50","-","**","1155","235","837","97","941","131","881","182","1122","190","853","227","745","40","1093","92","710","627",
"0500000US21031","Butler County, Kentucky","688","102","-","**","573","122","625","273","701","193","558","425","766","114","717","46","-","**","-","**","-","**",
"0500000US21033","Caldwell County, Kentucky","724","29","-","**","-","**","708","36","680","71","-","**","772","165","638","145","1033","342","917","238","641","78",
"0500000US21035","Calloway County, Kentucky","828","46","857","11","893","272","759","127","748","86","902","155","782","167","801","130","1102","232","984","527","721","254",
"0500000US21037","Campbell County, Kentucky","1079","32","2364","312","1469","170","1063","81","1147","56","971","82","1007","116","938","57","1142","82","902","136","1058","77",
"0500000US21039","Carlisle County, Kentucky","792","319","-","**","-","**","639","238","460","211","879","294","845","57","992","116","800","440","-","**","-","**",
"0500000US21041","Carroll County, Kentucky","853","56","-","**","-","**","485","461","1225","635","869","47","771","295","1023","831","716","33","1015","313","1022","461",
"0500000US21043","Carter County, Kentucky","701","78","-","**","880","383","664","105","755","149","735","284","706","151","642","231","711","492","578","100","864","106",
"0500000US21045","Casey County, Kentucky","645","50","-","**","850","248","733","584","663","103","692","135","609","100","326","44","-","**","-","**","-","**",
"0500000US21047","Christian County, Kentucky","999","41","1125","865","1075","83","1062","128","1027","111","1116","132","1015","115","940","144","874","40","863","257","694","125",
"0500000US21049","Clark County, Kentucky","883","32","-","**","974","63","981","210","934","140","936","71","843","39","861","53","818","62","903","93","674","207",
"0500000US21051","Clay County, Kentucky","698","49","-","**","679","74","923","397","762","92","647","98","751","342","455","362","735","179","-","**","741","38",
"0500000US21053","Clinton County, Kentucky","629","54","-","**","690","92","645","41","546","522","758","263","490","251","-","**","543","158","839","100","500","356",
"0500000US21055","Crittenden County, Kentucky","618","194","-","**","-","**","844","287","707","324","917","532","521","237","830","207","485","403","-","**","578","256",
"0500000US21057","Cumberland County, Kentucky","553","68","-","**","498","190","330","149","830","133","506","200","384","73","661","167","-","**","-","**","676","15",
"0500000US21059","Daviess County, Kentucky","906","29","-","**","1053","80","889","99","902","99","827","60","911","63","1013","100","862","101","833","44","920","65",
"0500000US21061","Edmonson County, Kentucky","739","90","-","**","624","12","643","41","898","258","833","60","661","139","738","143","1125","764","715","172","714","80",
"0500000US21063","Elliott County, Kentucky","427","21","-","**","-","**","-","**","430","20","523","350","305","202","-","**","-","**","-","**","-","**",
"0500000US21065","Estill County, Kentucky","689","68","-","**","724","282","-","**","859","288","563","92","686","76","599","182","753","172","718","230","727","67",
"0500000US21067","Fayette County, Kentucky","1101","17","1575","162","1348","52","1267","70","1240","54","1078","27","991","34","872","29","1072","54","939","103","985","79",
"0500000US21069","Fleming County, Kentucky","677","52","-","**","773","401","632","128","715","37","609","284","625","169","376","90","859","150","756","236","672","172",
"0500000US21071","Floyd County, Kentucky","713","49","383","342","994","232","1040","211","762","78","696","184","545","161","719","284","646","53","1031","545","495","59",
"0500000US21073","Franklin County, Kentucky","946","34","-","**","1141","105","1034","85","877","136","966","37","862","69","798","108","945","194","1057","90","1071","141",
"0500000US21075","Fulton County, Kentucky","542","101","-","**","800","80","1116","1094","-","**","532","139","341","157","-","**","770","256","603","357","-","**",
"0500000US21077","Gallatin County, Kentucky","858","47","-","**","778","310","864","43","1020","173","768","269","929","91","564","99","740","511","771","288","1120","41",
"0500000US21079","Garrard County, Kentucky","793","61","-","**","900","86","944","101","778","23","766","176","745","124","744","348","813","255","1004","342","783","230",
"0500000US21081","Grant County, Kentucky","855","24","-","**","779","86","930","128","930","41","775","185","806","88","662","647","1068","184","-","**","719","255",
"0500000US21083","Graves County, Kentucky","713","66","-","**","728","127","684","68","716","81","699","232","644","210","727","311","648","347","860","255","940","283",
"0500000US21085","Grayson County, Kentucky","653","41","-","**","683","73","674","131","576","23","840","149","529","130","821","763","911","273","581","268","768","556",
"0500000US21087","Green County, Kentucky","612","82","-","**","648","626","-","**","700","372","561","151","598","45","668","274","387","324","825","136","575","149",
"0500000US21089","Greenup County, Kentucky","836","27","-","**","819","142","1092","384","761","174","849","56","734","68","846","49","874","98","838","143","861","415",
"0500000US21091","Hancock County, Kentucky","752","80","-","**","532","54","-","**","741","368","800","214","765","84","983","381","761","329","-","**","-","**",
"0500000US21093","Hardin County, Kentucky","947","30","1377","72","1107","63","1048","96","899","73","829","70","840","80","871","101","812","120","889","114","1157","116",
"0500000US21095","Harlan County, Kentucky","651","34","-","**","736","76","590","483","792","58","630","88","615","140","484","274","752","263","723","53","639","37",
"0500000US21097","Harrison County, Kentucky","755","67","-","**","1190","698","-","**","602","120","779","45","710","86","859","264","630","145","1036","860","812","173",
"0500000US21099","Hart County, Kentucky","692","39","-","**","611","31","753","149","648","308","651","109","648","71","813","216","731","24","595","57","971","103",
"0500000US21101","Henderson County, Kentucky","794","29","-","**","732","85","843","116","769","28","785","49","877","112","770","47","773","111","822","138","836","47",
"0500000US21103","Henry County, Kentucky","871","52","-","**","802","70","890","225","756","70","874","212","823","118","719","158","925","126","1010","482","1211","634",
"0500000US21105","Hickman County, Kentucky","717","158","-","**","-","**","-","**","1043","471","-","**","669","144","867","525","905","74","670","12","725","379",
"0500000US21107","Hopkins County, Kentucky","841","37","-","**","993","159","979","188","881","68","762","35","801","176","948","194","946","58","917","142","846","115",
"0500000US21109","Jackson County, Kentucky","758","137","-","**","1033","328","867","125","620","182","-","**","-","**","768","188","-","**","-","**","-","**",
"0500000US21111","Jefferson County, Kentucky","1097","10","1419","116","1344","42","1140","34","1112","33","1130","28","1074","29","980","25","1070","51","891","42","1012","38",
"0500000US21113","Jessamine County, Kentucky","994","52","1328","184","1434","312","1114","150","911","110","922","77","989","93","1189","493","950","202","1326","974","818","141",
"0500000US21115","Johnson County, Kentucky","698","82","-","**","753","330","837","44","774","24","682","66","609","167","661","538","838","85","580","15","828","315",
"0500000US21117","Kenton County, Kentucky","1018","29","1713","727","1399","84","1280","237","1136","73","1038","65","971","33","970","48","841","43","944","205","979","60",
"0500000US21119","Knott County, Kentucky","731","200","-","**","819","624","467","27","939","138","571","258","610","84","706","532","585","248","840","15","928","356",
"0500000US21121","Knox County, Kentucky","631","51","-","**","613","58","782","231","790","198","445","109","600","160","618","346","599","91","-","**","1045","196",
"0500000US21123","Larue County, Kentucky","816","93","-","**","821","362","888","738","625","366","783","238","746","48","969","550","708","132","-","**","827","393",
"0500000US21125","Laurel County, Kentucky","789","23","-","**","754","70","830","49","786","46","785","99","874","131","752","73","813","386","775","227","714","39",
