"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M","B25111_011E","B25111_011M",
"0500000US20163","Rooks County, Kansas","548","66","-","**","-","**","-","**","646","35","714","302","522","162","456","44","753","127","516","20","523","83",
"0500000US20165","Rush County, Kansas","555","42","-","**","-","**","-","**","514","48","-","**","555","46","427","139","620","86","575","168","525","161",
"0500000US20167","Russell County, Kansas","584","90","-","**","-","**","855","13","350","244","377","5","323","92","701","327","-","**","525","112","813","250",
"0500000US20169","Saline County, Kansas","719","18","-","**","1065","503","1111","229","724","27","746","123","648","84","741","55","716","39","694","53","721","70",
"0500000US20171","Scott County, Kansas","770","147","-","**","-","**","-","**","1067","379","533","77","768","145","627","80","-","**","-","**","937","508",
"0500000US20173","Sedgwick County, Kansas","750","8","1524","304","952","39","897","41","823","30","745","25","684","21","721","21","753","22","672","32","721","32",
"0500000US20175","Seward County, Kansas","699","38","-","**","-","**","794","307","683","63","667","165","698","59","708","215","886","211","633","73","688","307",
"0500000US20177","Shawnee County, Kansas","738","13","-","**","688","529","783","44","790","38","722","46","694","26","728","50","757","28","727","63","722","33",
"0500000US20179","Sheridan County, Kansas","503","120","-","**","-","**","-","**","-","**","-","**","393","247","635","58","-","**","555","286","-","**",
"0500000US20181","Sherman County, Kansas","637","70","-","**","-","**","-","**","386","377","-","**","475","50","787","75","635","33","353","86","747","604",
"0500000US20183","Smith County, Kansas","449","65","-","**","-","**","694","577","-","**","-","**","353","78","471","80","565","25","-","**","442","96",
"0500000US20185","Stafford County, Kansas","629","48","-","**","-","**","-","**","-","**","616","235","-","**","367","213","712","100","706","144","425","71",
"0500000US20187","Stanton County, Kansas","575","91","-","**","-","**","-","**","-","**","597","133","-","**","-","**","1607","600","-","**","-","**",
"0500000US20189","Stevens County, Kansas","676","103","-","**","-","**","633","17","907","382","332","14","675","456","500","99","663","173","697","500","825","420",
"0500000US20191","Sumner County, Kansas","647","42","-","**","-","**","917","508","752","483","525","38","546","99","478","23","727","94","705","114","714","56",
"0500000US20193","Thomas County, Kansas","457","40","-","**","-","**","-","**","602","384","433","22","490","237","486","34","631","55","-","**","413","35",
"0500000US20195","Trego County, Kansas","540","58","-","**","-","**","1052","1023","-","**","702","151","488","107","600","273","607","154","-","**","413","116",
"0500000US20197","Wabaunsee County, Kansas","685","78","-","**","-","**","1330","266","-","**","-","**","471","63","638","143","-","**","648","71","814","242",
"0500000US20199","Wallace County, Kansas","438","71","-","**","-","**","-","**","-","**","-","**","638","229","275","210","388","225","430","52","454","121",
"0500000US20201","Washington County, Kansas","440","25","-","**","-","**","725","148","-","**","488","255","398","137","360","103","575","117","417","241","483","101",
"0500000US20203","Wichita County, Kansas","674","130","-","**","-","**","-","**","-","**","-","**","705","543","-","**","488","180","669","180","-","**",
"0500000US20205","Wilson County, Kansas","578","44","-","**","-","**","637","375","608","77","646","253","573","167","550","157","491","79","593","208","573","77",
"0500000US20207","Woodson County, Kansas","542","65","-","**","-","**","-","**","621","128","-","**","415","120","475","370","555","122","650","392","545","148",
"0500000US20209","Wyandotte County, Kansas","799","15","1238","642","886","140","902","61","787","56","780","28","754","41","754","34","859","28","761","54","816","32",
"0500000US21001","Adair County, Kentucky","499","52","-","**","-","**","541","160","467","63","485","193","442","51","704","246","629","240","431","128","-","**",
"0500000US21003","Allen County, Kentucky","607","58","-","**","1063","682","509","118","568","93","580","105","688","242","639","93","701","210","733","136","785","283",
"0500000US21005","Anderson County, Kentucky","728","32","-","**","860","166","791","116","679","44","697","41","826","220","824","74","607","203","736","251","835","209",
"0500000US21007","Ballard County, Kentucky","615","53","-","**","-","**","739","393","619","286","270","39","682","95","636","129","632","137","585","125","577","10",
"0500000US21009","Barren County, Kentucky","595","29","-","**","774","178","623","75","683","80","569","177","570","18","581","83","657","99","660","58","562","42",
"0500000US21011","Bath County, Kentucky","591","27","-","**","-","**","638","99","593","92","501","143","604","313","505","166","625","25","810","172","758","311",
"0500000US21013","Bell County, Kentucky","490","28","-","**","-","**","691","146","604","285","367","95","383","91","521","61","579","94","554","61","557","72",
"0500000US21015","Boone County, Kentucky","922","26","-","**","998","195","1167","82","961","35","881","112","745","34","746","69","958","270","960","47","827","406",
"0500000US21017","Bourbon County, Kentucky","674","37","-","**","1083","374","787","105","624","195","732","48","507","194","575","339","926","178","710","127","661","41",
"0500000US21019","Boyd County, Kentucky","624","25","-","**","-","**","680","84","625","16","654","87","572","34","487","83","716","118","738","74","620","37",
"0500000US21021","Boyle County, Kentucky","652","22","-","**","535","64","751","40","652","33","674","127","629","69","633","46","653","70","547","136","680","106",
"0500000US21023","Bracken County, Kentucky","576","36","-","**","-","**","533","192","655","49","501","66","488","210","593","161","528","129","521","100","607","64",
"0500000US21025","Breathitt County, Kentucky","475","47","-","**","-","**","468","273","609","171","447","44","522","109","527","119","569","116","321","154","458","163",
"0500000US21027","Breckinridge County, Kentucky","535","17","-","**","-","**","536","14","585","55","527","82","504","87","493","65","629","206","813","484","611","367",
"0500000US21029","Bullitt County, Kentucky","784","32","-","**","939","303","833","77","766","38","733","20","670","107","851","42","827","269","869","215","825","286",
"0500000US21031","Butler County, Kentucky","580","54","-","**","-","**","705","129","649","145","534","74","358","128","701","143","567","79","430","46","-","**",
"0500000US21033","Caldwell County, Kentucky","541","31","-","**","-","**","-","**","552","38","515","163","585","191","538","302","420","112","521","52","573","198",
"0500000US21035","Calloway County, Kentucky","585","27","-","**","681","213","449","60","547","36","616","72","666","92","558","157","901","392","859","159","586","71",
"0500000US21037","Campbell County, Kentucky","777","24","1039","846","1137","289","893","51","897","51","779","56","721","55","590","70","711","57","776","51","756","34",
"0500000US21039","Carlisle County, Kentucky","609","41","-","**","-","**","860","148","669","46","442","322","-","**","539","34","625","37","-","**","1085","140",
"0500000US21041","Carroll County, Kentucky","659","74","-","**","-","**","689","116","818","50","542","239","595","102","498","137","679","261","832","284","682","398",
"0500000US21043","Carter County, Kentucky","563","27","-","**","667","123","482","190","591","192","541","50","535","26","519","102","666","91","475","254","630","137",
"0500000US21045","Casey County, Kentucky","481","37","-","**","-","**","461","82","460","116","525","36","528","86","446","148","519","29","386","104","383","97",
"0500000US21047","Christian County, Kentucky","763","29","-","**","981","147","851","104","793","101","806","60","753","116","703","73","731","67","675","191","624","96",
"0500000US21049","Clark County, Kentucky","695","20","-","**","-","**","716","81","788","43","725","51","683","63","639","99","886","92","543","258","654","33",
"0500000US21051","Clay County, Kentucky","483","26","-","**","-","**","487","85","498","53","425","166","427","32","445","80","561","152","623","272","628","160",
"0500000US21053","Clinton County, Kentucky","534","33","-","**","-","**","579","71","570","44","411","132","455","168","604","282","560","106","349","196","561","129",
"0500000US21055","Crittenden County, Kentucky","517","38","-","**","-","**","463","191","475","72","461","48","572","70","544","67","432","234","472","91","548","128",
"0500000US21057","Cumberland County, Kentucky","386","54","-","**","-","**","435","50","608","399","392","263","221","111","259","43","553","209","226","140","626","308",
"0500000US21059","Daviess County, Kentucky","663","19","824","230","730","604","705","115","683","79","637","32","657","45","616","40","672","51","682","90","693","159",
"0500000US21061","Edmonson County, Kentucky","640","63","-","**","-","**","707","154","574","173","592","264","616","58","1140","112","489","98","630","56","709","73",
"0500000US21063","Elliott County, Kentucky","505","103","-","**","-","**","-","**","575","73","250","226","417","217","520","51","-","**","-","**","-","**",
"0500000US21065","Estill County, Kentucky","560","24","-","**","-","**","535","54","567","42","544","155","553","36","602","50","536","115","550","49","488","100",
"0500000US21067","Fayette County, Kentucky","793","10","898","215","1039","74","1035","32","890","25","797","25","727","22","674","24","735","47","722","62","717","53",
"0500000US21069","Fleming County, Kentucky","496","37","-","**","638","185","529","299","495","125","340","100","517","60","523","34","563","205","411","105","492","58",
"0500000US21071","Floyd County, Kentucky","543","36","527","405","421","410","646","164","608","83","558","142","514","81","441","66","518","252","577","48","629","41",
"0500000US21073","Franklin County, Kentucky","699","25","-","**","926","65","736","124","730","115","699","80","629","63","674","114","648","256","738","74","672","27",
"0500000US21075","Fulton County, Kentucky","455","46","-","**","-","**","-","**","488","471","300","62","418","97","489","236","625","284","519","55","612","164",
"0500000US21077","Gallatin County, Kentucky","701","37","-","**","682","77","649","74","731","48","575","122","646","52","728","154","755","56","769","22","825","108",
"0500000US21079","Garrard County, Kentucky","664","39","-","**","692","64","762","110","775","304","675","200","619","36","518","311","645","303","613","469","641","56",
"0500000US21081","Grant County, Kentucky","717","37","-","**","-","**","733","175","704","65","761","53","688","238","1048","461","629","188","750","356","630","101",
"0500000US21083","Graves County, Kentucky","592","39","-","**","-","**","605","229","634","76","621","33","464","106","707","104","587","45","479","33","679","39",
"0500000US21085","Grayson County, Kentucky","529","35","-","**","433","14","532","98","491","73","600","185","518","70","607","247","547","68","594","39","844","403",
"0500000US21087","Green County, Kentucky","531","35","-","**","-","**","431","98","527","130","422","62","533","65","560","62","653","87","561","379","584","119",
"0500000US21089","Greenup County, Kentucky","642","27","-","**","252","59","671","43","619","53","593","61","669","83","546","263","702","130","787","50","593","86",
"0500000US21091","Hancock County, Kentucky","549","71","-","**","-","**","528","163","525","121","558","137","489","59","631","92","558","205","650","163","825","317",
"0500000US21093","Hardin County, Kentucky","765","16","1231","237","867","96","924","58","728","59","692","39","685","44","718","53","758","66","802","279","920","197",
"0500000US21095","Harlan County, Kentucky","462","40","-","**","-","**","616","77","608","126","538","106","376","29","355","64","509","35","473","97","508","97",
"0500000US21097","Harrison County, Kentucky","600","31","-","**","-","**","442","374","648","152","577","22","625","55","490","81","709","108","495","144","663","74",
"0500000US21099","Hart County, Kentucky","479","26","-","**","-","**","482","37","436","25","450","66","441","106","525","198","532","116","752","200","526","157",
"0500000US21101","Henderson County, Kentucky","622","19","-","**","579","198","662","62","624","43","596","65","641","29","550","130","575","71","536","97","659","88",
"0500000US21103","Henry County, Kentucky","741","25","-","**","-","**","1147","54","727","58","466","146","709","52","838","65","804","162","641","83","860","66",
"0500000US21105","Hickman County, Kentucky","527","65","-","**","-","**","650","253","350","327","482","97","556","120","563","115","-","**","-","**","492","283",
"0500000US21107","Hopkins County, Kentucky","611","29","-","**","-","**","675","286","733","134","589","79","530","58","514","68","702","89","609","256","673","34",
"0500000US21109","Jackson County, Kentucky","532","52","-","**","-","**","-","**","527","63","469","214","528","57","601","216","-","**","-","**","558","247",
"0500000US21111","Jefferson County, Kentucky","770","7","1061","83","950","89","881","23","817","20","784","23","731","15","732","24","795","27","718","18","736","17",
"0500000US21113","Jessamine County, Kentucky","795","29","-","**","830","115","896","123","828","58","759","102","734","80","790","271","757","55","762","153","747","96",
"0500000US21115","Johnson County, Kentucky","553","55","616","76","-","**","700","135","591","32","475","168","482","119","571","345","625","289","545","325","769","549",
"0500000US21117","Kenton County, Kentucky","751","15","872","225","948","56","994","115","868","43","738","39","727","30","704","24","740","62","750","109","728","17",
"0500000US21119","Knott County, Kentucky","474","66","-","**","-","**","530","201","551","344","516","85","375","61","469","95","553","376","627","247","369","349",
"0500000US21121","Knox County, Kentucky","540","60","-","**","-","**","553","72","568","47","446","72","489","193","473","77","923","798","732","391","562","169",
"0500000US21123","Larue County, Kentucky","661","53","-","**","684","173","544","311","685","108","520","226","645","298","506","58","952","342","703","249","711","41",
"0500000US21125","Laurel County, Kentucky","602","21","-","**","628","205","619","51","601","45","570","37","566","25","654","56","801","355","748","351","699","254",
"0500000US21127","Lawrence County, Kentucky","508","38","-","**","-","**","546","195","702","215","488","89","475","47","424","22","521","60","544","540","603","272",
"0500000US21129","Lee County, Kentucky","456","67","-","**","-","**","-","**","511","132","517","86","325","28","602","79","379","180","436","133","400","134",
"0500000US21131","Leslie County, Kentucky","439","56","-","**","-","**","553","289","416","156","338","301","492","45","-","**","603","426","-","**","-","**",
"0500000US21133","Letcher County, Kentucky","548","37","-","**","-","**","528","52","549","243","551","71","509","64","496","54","659","45","667","143","704","170",
"0500000US21135","Lewis County, Kentucky","413","131","-","**","-","**","543","135","274","83","299","158","294","72","547","298","709","246","547","194","258","98",
"0500000US21137","Lincoln County, Kentucky","605","47","-","**","-","**","645","91","638","138","487","44","784","144","634","145","619","211","531","163","570","20",
"0500000US21139","Livingston County, Kentucky","607","72","-","**","-","**","658","49","829","300","-","**","613","36","731","225","608","500","395","384","484","26",
"0500000US21141","Logan County, Kentucky","614","30","-","**","488","93","621","87","693","139","603","218","602","105","615","99","614","136","548","148","570","233",
"0500000US21143","Lyon County, Kentucky","449","68","-","**","-","**","615","97","764","385","470","114","336","45","-","**","374","18","-","**","-","**",
"0500000US21145","McCracken County, Kentucky","634","16","-","**","-","**","797","59","643","35","609","41","584","50","578","50","592","48","644","69","626","108",
"0500000US21147","McCreary County, Kentucky","603","37","-","**","-","**","-","**","518","87","570","64","604","84","779","177","-","**","632","136","631","88",
"0500000US21149","McLean County, Kentucky","492","35","-","**","-","**","458","30","611","95","504","77","476","40","654","187","691","110","282","244","483","215",
"0500000US21151","Madison County, Kentucky","657","16","726","171","736","37","745","53","655","19","608","23","634","26","537","149","592","48","731","44","837","108",
"0500000US21153","Magoffin County, Kentucky","525","51","-","**","434","61","602","343","584","64","555","60","453","61","386","214","-","**","-","**","425","114",
"0500000US21155","Marion County, Kentucky","594","33","-","**","765","40","569","139","595","171","565","45","596","140","546","185","594","47","579","221","567","73",
"0500000US21157","Marshall County, Kentucky","601","44","-","**","-","**","517","96","649","83","581","37","471","86","694","127","675","96","647","165","919","579",
"0500000US21159","Martin County, Kentucky","553","190","-","**","-","**","620","26","414","129","422","114","570","218","716","115","-","**","-","**","-","**",
"0500000US21161","Mason County, Kentucky","551","33","-","**","267","120","640","94","655","123","466","105","571","81","451","58","557","64","472","95","651","187",
"0500000US21163","Meade County, Kentucky","775","49","-","**","1243","210","787","155","712","105","646","175","574","138","693","274","818","244","955","142","782","172",
"0500000US21165","Menifee County, Kentucky","536","58","-","**","-","**","730","226","498","57","397","280","567","336","300","233","-","**","-","**","-","**",
"0500000US21167","Mercer County, Kentucky","595","29","-","**","550","82","631","86","594","37","662","95","623","176","597","153","573","118","586","157","572","44",
"0500000US21169","Metcalfe County, Kentucky","476","31","-","**","-","**","403","42","470","12","438","209","-","**","483","176","513","163","613","112","612","98",
"0500000US21171","Monroe County, Kentucky","538","74","-","**","-","**","438","152","417","210","481","271","431","105","621","41","658","263","480","137","704","122",
"0500000US21173","Montgomery County, Kentucky","650","28","-","**","864","35","675","92","678","53","603","116","619","43","704","101","423","186","1055","196","741","60",
"0500000US21175","Morgan County, Kentucky","532","33","-","**","-","**","575","29","503","64","435","38","503","66","538","238","753","151","480","151","580","106",
"0500000US21177","Muhlenberg County, Kentucky","533","30","-","**","-","**","275","180","628","180","526","68","509","87","426","132","493","227","586","159","620","34",
"0500000US21179","Nelson County, Kentucky","677","61","-","**","-","**","792","88","721","72","622","42","581","67","805","251","676","157","674","115","667","188",
"0500000US21181","Nicholas County, Kentucky","526","103","-","**","-","**","-","**","557","81","525","246","-","**","349","192","557","45","617","456","-","**",
"0500000US21183","Ohio County, Kentucky","511","61","-","**","-","**","561","301","455","45","604","126","441","73","440","59","619","40","575","170","608","142",
"0500000US21185","Oldham County, Kentucky","838","42","-","**","1063","261","766","90","870","44","836","132","866","109","679","173","529","156","-","**","890","212",
"0500000US21187","Owen County, Kentucky","605","47","-","**","678","12","640","382","821","384","598","97","439","29","453","160","625","315","569","135","635","164",
"0500000US21189","Owsley County, Kentucky","362","83","-","**","-","**","531","69","425","246","352","181","-","**","-","**","321","181","325","276","-","**",
"0500000US21191","Pendleton County, Kentucky","608","65","-","**","-","**","-","**","590","49","597","89","651","141","753","130","795","358","-","**","561","126",
"0500000US21193","Perry County, Kentucky","572","50","-","**","-","**","644","323","624","137","559","131","517","56","518","139","781","169","513","487","610","488",
"0500000US21195","Pike County, Kentucky","623","34","-","**","586","103","619","104","634","41","562","60","676","44","646","62","634","170","607","182","592","69",
"0500000US21197","Powell County, Kentucky","587","64","-","**","-","**","538","119","606","124","571","179","541","223","-","**","715","220","-","**","972","465",
"0500000US21199","Pulaski County, Kentucky","613","27","-","**","527","407","640","38","648","73","529","77","615","54","713","142","594","96","623","56","473","79",
"0500000US21201","Robertson County, Kentucky","535","182","-","**","-","**","-","**","639","225","443","94","453","62","275","200","-","**","-","**","600","173",
"0500000US21203","Rockcastle County, Kentucky","514","28","-","**","-","**","672","107","529","40","458","98","388","136","558","237","415","21","572","83","750","588",
"0500000US21205","Rowan County, Kentucky","620","25","-","**","-","**","698","98","634","25","568","92","536","51","476","96","605","275","-","**","613","290",
"0500000US21207","Russell County, Kentucky","519","39","-","**","-","**","603","109","509","52","561","75","521","180","525","68","496","197","390","95","432","143",
"0500000US21209","Scott County, Kentucky","789","32","-","**","1137","185","865","70","834","37","778","90","666","49","641","51","543","100","627","289","689","149",
"0500000US21211","Shelby County, Kentucky","825","32","-","**","1138","218","920","94","818","39","665","70","845","211","747","274","904","183","1106","93","678","127",
"0500000US21213","Simpson County, Kentucky","678","56","-","**","588","448","731","104","744","108","708","138","521","197","698","60","553","182","767","189","585","90",
"0500000US21215","Spencer County, Kentucky","582","50","-","**","-","**","766","207","571","51","528","57","678","322","591","230","482","16","914","204","693","525",
"0500000US21217","Taylor County, Kentucky","592","39","-","**","569","217","580","174","569","103","495","78","678","92","588","82","654","75","513","32","660","129",
"0500000US21219","Todd County, Kentucky","592","25","-","**","763","307","690","101","762","142","455","197","554","118","663","76","573","86","635","605","570","16",
"0500000US21221","Trigg County, Kentucky","564","38","-","**","-","**","583","145","653","155","502","303","566","107","552","324","640","275","394","133","-","**",
"0500000US21223","Trimble County, Kentucky","730","64","-","**","-","**","807","240","661","376","-","**","813","167","677","8","739","69","-","**","675","333",
"0500000US21225","Union County, Kentucky","558","50","-","**","-","**","662","66","467","49","487","180","516","89","663","182","588","198","719","104","574","74",
"0500000US21227","Warren County, Kentucky","703","14","-","**","742","96","728","29","729","36","649","41","677","24","633","43","723","49","757","62","745","80",
"0500000US21229","Washington County, Kentucky","573","35","-","**","841","27","483","271","604","111","657","218","617","39","438","99","454","140","733","255","534","27",
"0500000US21231","Wayne County, Kentucky","487","29","-","**","619","13","544","330","431","46","433","37","485","64","496","212","508","179","702","438","477","125",
"0500000US21233","Webster County, Kentucky","553","67","-","**","-","**","488","288","609","62","577","164","485","39","650","147","635","158","547","99","542","132",
"0500000US21235","Whitley County, Kentucky","575","27","-","**","652","134","559","186","545","39","539","48","551","47","631","140","687","87","667","179","633","61",
"0500000US21237","Wolfe County, Kentucky","478","35","-","**","-","**","232","15","494","100","558","110","506","155","458","35","-","**","831","185","596","290",
"0500000US21239","Woodford County, Kentucky","746","61","-","**","-","**","844","93","767","118","744","114","710","93","695","185","642","117","-","**","662","112",
"0500000US22001","Acadia Parish, Louisiana","577","45","-","**","387","206","701","152","455","77","569","81","511","137","482","138","580","70","845","207","619","47",
"0500000US22003","Allen Parish, Louisiana","549","48","-","**","-","**","-","**","650","291","480","130","594","48","553","219","380","90","640","131","818","196",
"0500000US22005","Ascension Parish, Louisiana","924","40","1150","579","730","345","974","62","944","160","945","134","855","92","638","279","921","191","-","**","742","116",
"0500000US22007","Assumption Parish, Louisiana","684","62","-","**","-","**","766","82","770","29","556","126","651","46","768","117","-","**","569","141","844","93",
"0500000US22009","Avoyelles Parish, Louisiana","614","36","-","**","678","56","595","68","460","69","563","114","679","233","734","104","708","228","675","85","561","100",
"0500000US22011","Beauregard Parish, Louisiana","684","26","638","530","-","**","831","256","584","66","592","60","641","176","593","141","745","167","541","205","589","84",
"0500000US22013","Bienville Parish, Louisiana","479","36","-","**","-","**","238","229","533","158","509","87","485","64","491","130","396","140","415","171","491","84",
"0500000US22015","Bossier Parish, Louisiana","917","24","1113","632","1207","110","1099","50","913","126","736","47","817","66","932","87","877","62","851","223","1076","265",
"0500000US22017","Caddo Parish, Louisiana","747","10","1104","549","1047","173","762","41","746","37","749","37","743","37","728","25","753","60","766","29","708","44",
"0500000US22019","Calcasieu Parish, Louisiana","770","16","-","**","841","60","844","29","776","39","675","36","741","61","677","100","730","60","781","88","747","158",
"0500000US22021","Caldwell Parish, Louisiana","552","56","-","**","-","**","-","**","519","127","319","64","590","36","-","**","-","**","514","105","-","**",
"0500000US22023","Cameron Parish, Louisiana","766","70","-","**","-","**","744","74","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"0500000US22025","Catahoula Parish, Louisiana","485","32","-","**","-","**","431","72","459","38","446","83","546","326","474","30","279","8","-","**","632","37",
"0500000US22027","Claiborne Parish, Louisiana","653","28","-","**","-","**","595","36","627","144","693","51","637","95","683","66","613","94","712","109","726","49",
"0500000US22029","Concordia Parish, Louisiana","525","41","-","**","-","**","483","171","634","148","513","59","517","118","534","119","676","326","-","**","-","**",
"0500000US22031","De Soto Parish, Louisiana","581","50","-","**","891","852","621","354","503","447","482","87","579","93","441","161","617","56","644","476","730","481",
"0500000US22033","East Baton Rouge Parish, Louisiana","855","11","1087","132","1015","132","991","44","932","30","878","21","799","29","777","23","776","40","750","35","745","37",
"0500000US22035","East Carroll Parish, Louisiana","499","76","-","**","-","**","-","**","264","93","607","49","501","151","498","69","434","58","383","249","449","274",
"0500000US22037","East Feliciana Parish, Louisiana","706","34","-","**","-","**","753","273","673","96","589","293","731","25","732","25","569","185","479","442","717","345",
"0500000US22039","Evangeline Parish, Louisiana","532","33","-","**","610","142","584","152","524","149","483","93","518","64","580","116","474","91","657","169","544","47",
"0500000US22041","Franklin Parish, Louisiana","519","33","-","**","672","465","490","52","490","104","526","132","485","93","549","190","555","111","295","213","490","80",
"0500000US22043","Grant Parish, Louisiana","701","46","-","**","-","**","683","52","707","51","879","148","635","206","619","132","706","79","-","**","531","353",
"0500000US22045","Iberia Parish, Louisiana","688","38","-","**","638","260","646","186","800","148","728","57","642","79","693","65","683","95","628","118","555","161",
"0500000US22047","Iberville Parish, Louisiana","667","36","-","**","837","65","673","71","588","54","610","248","720","148","577","72","756","390","693","129","683","102",
"0500000US22049","Jackson Parish, Louisiana","496","52","-","**","318","142","546","347","557","519","621","227","560","321","429","148","525","56","479","84","444","230",
"0500000US22051","Jefferson Parish, Louisiana","916","10","-","**","901","301","954","46","954","27","910","21","905","18","933","22","894","36","863","34","814","96",
"0500000US22053","Jefferson Davis Parish, Louisiana","572","59","-","**","-","**","620","106","645","131","541","82","518","68","546","110","727","66","646","150","519","20",
"0500000US22055","Lafayette Parish, Louisiana","806","18","1278","379","990","96","968","62","858","37","757","22","779","38","817","50","781","63","809","82","702","127",
"0500000US22057","Lafourche Parish, Louisiana","737","31","-","**","828","138","780","90","792","46","695","73","744","47","638","132","680","58","688","124","668","58",
"0500000US22059","LaSalle Parish, Louisiana","539","94","-","**","-","**","388","268","732","279","526","119","553","189","518","56","385","119","350","37","672","182",
"0500000US22061","Lincoln Parish, Louisiana","666","29","-","**","769","29","661","45","657","43","707","99","607","65","620","91","708","117","780","64","596","322",
"0500000US22063","Livingston Parish, Louisiana","826","38","-","**","1122","75","842","89","833","46","772","107","776","83","740","123","835","301","705","37","833","515",
"0500000US22065","Madison Parish, Louisiana","490","43","-","**","580","12","465","193","492","76","327","121","523","49","552","40","439","42","479","177","739","45",
"0500000US22067","Morehouse Parish, Louisiana","561","42","-","**","-","**","519","93","538","144","569","44","631","85","603","125","495","59","524","124","457","35",
"0500000US22069","Natchitoches Parish, Louisiana","627","39","-","**","491","429","604","94","723","44","515","112","575","35","621","108","707","101","903","230","526","112",
"0500000US22071","Orleans Parish, Louisiana","929","8","-","**","812","51","890","37","850","56","878","26","883","20","904","26","931","22","933","20","1007","18",
"0500000US22073","Ouachita Parish, Louisiana","697","18","685","159","880","68","748","45","693","49","697","44","655","41","706","51","701","56","631","75","659","76",
"0500000US22075","Plaquemines Parish, Louisiana","1000","110","-","**","-","**","1216","386","907","312","886","188","1009","198","1217","148","861","147","-","**","-","**",
"0500000US22077","Pointe Coupee Parish, Louisiana","619","85","-","**","-","**","666","346","596","164","642","168","770","137","658","360","417","175","-","**","654","312",
"0500000US22079","Rapides Parish, Louisiana","754","16","-","**","864","56","821","52","773","45","685","38","736","47","772","43","739","32","737","72","829","95",
"0500000US22081","Red River Parish, Louisiana","538","102","-","**","-","**","-","**","602","519","306","218","607","239","751","214","828","398","-","**","247","191",
"0500000US22083","Richland Parish, Louisiana","539","32","-","**","492","176","618","34","663","161","464","64","485","56","541","170","683","85","578","15","298","109",
"0500000US22085","Sabine Parish, Louisiana","492","58","-","**","563","76","448","46","530","133","423","56","522","153","629","218","544","263","398","190","621","203",
"0500000US22087","St. Bernard Parish, Louisiana","855","23","-","**","725","27","770","55","917","106","943","54","880","43","880","75","868","84","1088","387","892","82",
"0500000US22089","St. Charles Parish, Louisiana","897","52","-","**","840","430","1388","207","1030","89","943","98","840","209","871","280","689","158","828","134","717","63",
"0500000US22091","St. Helena Parish, Louisiana","616","83","-","**","-","**","-","**","506","431","-","**","681","417","608","92","909","548","-","**","625","121",
"0500000US22093","St. James Parish, Louisiana","722","105","-","**","-","**","1135","146","-","**","677","195","673","214","562","428","1035","571","-","**","582","487",
"0500000US22095","St. John the Baptist Parish, Louisiana","921","79","-","**","697","289","1403","688","1085","148","973","126","870","117","785","285","765","334","787","157","632","251",
"0500000US22097","St. Landry Parish, Louisiana","604","23","-","**","678","47","681","63","644","100","577","78","580","33","594","41","593","61","663","117","657","108",
"0500000US22099","St. Martin Parish, Louisiana","641","70","-","**","1036","903","872","35","708","35","542","102","611","162","459","54","625","362","665","275","409","44",
"0500000US22101","St. Mary Parish, Louisiana","688","26","-","**","-","**","803","207","772","59","688","58","729","89","629","49","547","50","739","131","715","52",
"0500000US22103","St. Tammany Parish, Louisiana","998","30","-","**","1094","104","1047","59","986","111","1004","61","989","68","948","53","881","99","961","297","956","173",
"0500000US22105","Tangipahoa Parish, Louisiana","758","20","-","**","842","78","795","56","791","44","713","62","708","33","619","75","749","46","931","80","726","127",
"0500000US22107","Tensas Parish, Louisiana","436","29","-","**","-","**","508","208","302","185","496","420","504","181","440","219","422","28","443","167","745","136",
"0500000US22109","Terrebonne Parish, Louisiana","871","33","-","**","1059","128","983","48","813","138","770","42","815","68","920","135","727","102","906","125","986","128",
"0500000US22111","Union Parish, Louisiana","480","51","-","**","762","49","828","343","462","194","324","83","538","48","398","153","345","94","368","259","658","45",
"0500000US22113","Vermilion Parish, Louisiana","654","31","-","**","730","119","776","20","459","146","574","35","660","38","564","55","613","148","661","150","598","202",
"0500000US22115","Vernon Parish, Louisiana","934","12","1495","239","996","69","975","46","966","23","911","27","885","42","935","48","859","123","845","54","618","187",
"0500000US22117","Washington Parish, Louisiana","581","42","-","**","533","49","667","45","614","184","578","246","397","244","479","84","549","74","775","65","626","58",
"0500000US22119","Webster Parish, Louisiana","606","31","-","**","719","488","587","45","585","107","536","157","617","108","642","90","619","142","580","254","540","365",
"0500000US22121","West Baton Rouge Parish, Louisiana","788","33","-","**","1028","173","1014","118","784","188","772","26","541","87","723","153","575","263","1107","829","1023","118",
"0500000US22123","West Carroll Parish, Louisiana","516","35","-","**","-","**","415","155","493","85","444","139","561","47","573","58","509","66","656","245","-","**",
"0500000US22125","West Feliciana Parish, Louisiana","789","98","-","**","-","**","951","304","524","149","850","274","760","373","726","15","1208","541","-","**","1107","171",
"0500000US22127","Winn Parish, Louisiana","545","35","-","**","-","**","769","21","520","87","597","109","574","83","607","258","525","210","437","92","-","**",
"0500000US23001","Androscoggin County, Maine","717","15","-","**","923","69","846","334","832","55","802","35","751","51","668","31","716","35","754","62","668","27",
