"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Occupied","Margin of Error!!Total!!Occupied","Estimate!!Total!!Vacant","Margin of Error!!Total!!Vacant",
"0500000US17143","Peoria County, Illinois","83753","225","74515","683","9238","669",
"0500000US17145","Perry County, Illinois","9565","91","8223","263","1342","239",
"0500000US17147","Piatt County, Illinois","7389","42","6676","177","713","172",
"0500000US17149","Pike County, Illinois","7973","80","6629","182","1344","164",
"0500000US17151","Pope County, Illinois","2778","123","1639","144","1139","91",
"0500000US17153","Pulaski County, Illinois","3170","37","2246","121","924","119",
"0500000US17155","Putnam County, Illinois","3125","26","2438","127","687","121",
"0500000US17157","Randolph County, Illinois","13905","150","12060","296","1845","271",
"0500000US17159","Richland County, Illinois","7512","67","6460","194","1052","177",
"0500000US17161","Rock Island County, Illinois","66063","185","60064","507","5999","463",
"0500000US17163","St. Clair County, Illinois","119355","229","103125","905","16230","898",
"0500000US17165","Saline County, Illinois","11719","89","9938","226","1781","224",
"0500000US17167","Sangamon County, Illinois","91229","216","83673","654","7556","655",
"0500000US17169","Schuyler County, Illinois","3454","124","2856","176","598","130",
"0500000US17171","Scott County, Illinois","2453","42","2111","85","342","64",
"0500000US17173","Shelby County, Illinois","10564","68","9183","199","1381","232",
"0500000US17175","Stark County, Illinois","2662","43","2330","83","332","75",
"0500000US17177","Stephenson County, Illinois","22004","97","19604","313","2400","309",
"0500000US17179","Tazewell County, Illinois","58584","218","54751","454","3833","428",
"0500000US17181","Union County, Illinois","7993","96","6686","247","1307","234",
"0500000US17183","Vermilion County, Illinois","36121","140","31355","436","4766","423",
"0500000US17185","Wabash County, Illinois","5564","48","4915","168","649","156",
"0500000US17187","Warren County, Illinois","7694","73","6802","169","892","153",
"0500000US17189","Washington County, Illinois","6635","61","5897","155","738","146",
"0500000US17191","Wayne County, Illinois","7971","38","7117","143","854","149",
"0500000US17193","White County, Illinois","7185","59","6144","174","1041","168",
"0500000US17195","Whiteside County, Illinois","25820","118","23468","324","2352","338",
"0500000US17197","Will County, Illinois","241498","289","226668","807","14830","873",
"0500000US17199","Williamson County, Illinois","31082","123","26862","513","4220","494",
"0500000US17201","Winnebago County, Illinois","125800","199","114491","735","11309","715",
"0500000US17203","Woodford County, Illinois","15478","82","14547","222","931","202",
"0500000US18001","Adams County, Indiana","13203","49","12453","210","750","203",
"0500000US18003","Allen County, Indiana","155963","253","142696","855","13267","836",
"0500000US18005","Bartholomew County, Indiana","33897","101","31472","407","2425","362",
"0500000US18007","Benton County, Indiana","3919","25","3397","93","522","88",
"0500000US18009","Blackford County, Indiana","6035","44","5199","167","836","160",
"0500000US18011","Boone County, Indiana","25977","75","24228","381","1749","386",
"0500000US18013","Brown County, Indiana","8583","39","6011","280","2572","279",
"0500000US18015","Carroll County, Indiana","9531","65","7819","218","1712","206",
"0500000US18017","Cass County, Indiana","16399","121","14840","278","1559","249",
"0500000US18019","Clark County, Indiana","49657","138","43657","681","6000","642",
"0500000US18021","Clay County, Indiana","11787","85","10680","219","1107","197",
"0500000US18023","Clinton County, Indiana","13301","123","11961","249","1340","288",
"0500000US18025","Crawford County, Indiana","5543","45","4007","151","1536","148",
"0500000US18027","Daviess County, Indiana","12553","59","11482","209","1071","198",
"0500000US18029","Dearborn County, Indiana","20361","76","18667","363","1694","351",
"0500000US18031","Decatur County, Indiana","11320","62","10354","242","966","224",
"0500000US18033","DeKalb County, Indiana","17823","53","16317","288","1506","277",
"0500000US18035","Delaware County, Indiana","52668","235","46304","592","6364","558",
"0500000US18037","Dubois County, Indiana","17748","104","16524","317","1224","319",
"0500000US18039","Elkhart County, Indiana","78508","185","71733","646","6775","599",
"0500000US18041","Fayette County, Indiana","10847","60","9410","247","1437","244",
"0500000US18043","Floyd County, Indiana","32501","100","29046","408","3455","422",
"0500000US18045","Fountain County, Indiana","7855","62","6987","196","868","185",
"0500000US18047","Franklin County, Indiana","9671","57","8843","208","828","202",
"0500000US18049","Fulton County, Indiana","9713","44","7934","276","1779","268",
"0500000US18051","Gibson County, Indiana","14968","104","13336","305","1632","291",
"0500000US18053","Grant County, Indiana","30453","188","26122","438","4331","420",
"0500000US18055","Greene County, Indiana","15242","61","12653","288","2589","289",
"0500000US18057","Hamilton County, Indiana","120138","113","114282","708","5856","679",
"0500000US18059","Hancock County, Indiana","29351","81","27576","358","1775","361",
"0500000US18061","Harrison County, Indiana","16872","49","14693","368","2179","359",
"0500000US18063","Hendricks County, Indiana","59589","198","57153","459","2436","381",
"0500000US18065","Henry County, Indiana","21214","125","18096","350","3118","328",
"0500000US18067","Howard County, Indiana","39067","134","34538","403","4529","395",
"0500000US18069","Huntington County, Indiana","15993","99","14616","236","1377","215",
"0500000US18071","Jackson County, Indiana","18818","72","16549","360","2269","343",
"0500000US18073","Jasper County, Indiana","13461","71","12220","266","1241","248",
"0500000US18075","Jay County, Indiana","9230","44","8195","210","1035","205",
"0500000US18077","Jefferson County, Indiana","14417","179","12677","354","1740","313",
"0500000US18079","Jennings County, Indiana","12238","73","10753","269","1485","275",
"0500000US18081","Johnson County, Indiana","59511","142","54867","671","4644","652",
"0500000US18083","Knox County, Indiana","17071","126","14986","321","2085","296",
"0500000US18085","Kosciusko County, Indiana","38037","173","30265","444","7772","463",
"0500000US18087","LaGrange County, Indiana","14554","57","12064","293","2490","289",
"0500000US18089","Lake County, Indiana","211379","214","185524","1192","25855","1163",
"0500000US18091","LaPorte County, Indiana","49014","188","42975","582","6039","518",
"0500000US18093","Lawrence County, Indiana","21105","93","18432","370","2673","361",
"0500000US18095","Madison County, Indiana","59002","216","51647","672","7355","598",
"0500000US18097","Marion County, Indiana","421152","285","367215","2014","53937","1946",
"0500000US18099","Marshall County, Indiana","20107","82","17249","322","2858","296",
"0500000US18101","Martin County, Indiana","4811","59","4251","135","560","126",
"0500000US18103","Miami County, Indiana","15416","82","13465","245","1951","241",
"0500000US18105","Monroe County, Indiana","60757","400","55014","732","5743","597",
"0500000US18107","Montgomery County, Indiana","16608","68","14993","283","1615","261",
"0500000US18109","Morgan County, Indiana","28199","138","25805","344","2394","342",
"0500000US18111","Newton County, Indiana","6054","63","5530","161","524","144",
"0500000US18113","Noble County, Indiana","20396","94","18205","314","2191","301",
"0500000US18115","Ohio County, Indiana","2820","45","2479","90","341","102",
"0500000US18117","Orange County, Indiana","9213","95","7830","185","1383","211",
"0500000US18119","Owen County, Indiana","10117","38","8551","231","1566","235",
"0500000US18121","Parke County, Indiana","8146","91","6112","283","2034","274",
"0500000US18123","Perry County, Indiana","8618","95","7460","200","1158","190",
"0500000US18125","Pike County, Indiana","5786","47","5096","174","690","159",
"0500000US18127","Porter County, Indiana","67777","148","63251","545","4526","533",
"0500000US18129","Posey County, Indiana","11437","54","10140","217","1297","220",
"0500000US18131","Pulaski County, Indiana","6096","39","5296","153","800","153",
"0500000US18133","Putnam County, Indiana","14957","131","13162","354","1795","319",
"0500000US18135","Randolph County, Indiana","11706","58","10495","207","1211","198",
"0500000US18137","Ripley County, Indiana","12230","65","11150","227","1080","225",
"0500000US18139","Rush County, Indiana","7496","47","6672","169","824","169",
"0500000US18141","St. Joseph County, Indiana","116078","375","100694","868","15384","782",
"0500000US18143","Scott County, Indiana","10564","64","8892","308","1672","294",
"0500000US18145","Shelby County, Indiana","19197","83","17603","311","1594","307",
"0500000US18147","Spencer County, Indiana","9033","59","8101","168","932","178",
"0500000US18149","Starke County, Indiana","11088","30","8792","230","2296","230",
"0500000US18151","Steuben County, Indiana","19779","93","13810","384","5969","357",
"0500000US18153","Sullivan County, Indiana","8931","96","7601","269","1330","256",
"0500000US18155","Switzerland County, Indiana","5217","34","4259","206","958","200",
"0500000US18157","Tippecanoe County, Indiana","74721","427","68771","824","5950","691",
"0500000US18159","Tipton County, Indiana","7004","48","6365","175","639","167",
"0500000US18161","Union County, Indiana","3248","28","2860","119","388","114",
"0500000US18163","Vanderburgh County, Indiana","83823","255","74923","886","8900","826",
"0500000US18165","Vermillion County, Indiana","7506","56","6533","231","973","215",
"0500000US18167","Vigo County, Indiana","46876","374","41164","767","5712","598",
"0500000US18169","Wabash County, Indiana","14175","138","12920","314","1255","256",
"0500000US18171","Warren County, Indiana","3722","31","3395","95","327","90",
"0500000US18173","Warrick County, Indiana","25315","64","23742","343","1573","338",
"0500000US18175","Washington County, Indiana","12335","62","10570","296","1765","299",
"0500000US18177","Wayne County, Indiana","31325","144","26397","477","4928","434",
"0500000US18179","Wells County, Indiana","11805","75","10944","206","861","201",
"0500000US18181","White County, Indiana","13054","65","9723","291","3331","274",
"0500000US18183","Whitley County, Indiana","14596","69","13469","229","1127","213",
"0500000US19001","Adair County, Iowa","3690","38","3210","111","480","103",
"0500000US19003","Adams County, Iowa","2010","33","1654","73","356","76",
"0500000US19005","Allamakee County, Iowa","7716","83","6037","181","1679","163",
"0500000US19007","Appanoose County, Iowa","6619","49","5407","210","1212","191",
"0500000US19009","Audubon County, Iowa","3006","57","2679","96","327","78",
"0500000US19011","Benton County, Iowa","11132","46","10187","186","945","177",
"0500000US19013","Black Hawk County, Iowa","57300","235","52811","583","4489","512",
"0500000US19015","Boone County, Iowa","11873","107","10998","215","875","180",
"0500000US19017","Bremer County, Iowa","10232","123","9445","214","787","164",
"0500000US19019","Buchanan County, Iowa","9074","74","8212","197","862","191",
"0500000US19021","Buena Vista County, Iowa","8290","78","7561","170","729","162",
"0500000US19023","Butler County, Iowa","6758","53","6278","101","480","90",
"0500000US19025","Calhoun County, Iowa","5047","175","4229","218","818","130",
"0500000US19027","Carroll County, Iowa","9452","75","8675","193","777","178",
"0500000US19029","Cass County, Iowa","6565","70","6053","142","512","133",
"0500000US19031","Cedar County, Iowa","8177","54","7546","159","631","154",
"0500000US19033","Cerro Gordo County, Iowa","22325","118","19201","402","3124","403",
"0500000US19035","Cherokee County, Iowa","5776","78","5227","167","549","158",
"0500000US19037","Chickasaw County, Iowa","5702","56","5298","106","404","99",
"0500000US19039","Clarke County, Iowa","4178","30","3870","108","308","111",
"0500000US19041","Clay County, Iowa","8161","63","7264","217","897","227",
"0500000US19043","Clayton County, Iowa","9078","61","7625","164","1453","156",
"0500000US19045","Clinton County, Iowa","21900","113","19877","353","2023","331",
"0500000US19047","Crawford County, Iowa","7011","88","6389","202","622","170",
"0500000US19049","Dallas County, Iowa","33265","88","31363","389","1902","379",
"0500000US19051","Davis County, Iowa","3605","27","3255","93","350","90",
"0500000US19053","Decatur County, Iowa","3861","69","3172","111","689","102",
"0500000US19055","Delaware County, Iowa","8065","84","6926","232","1139","205",
"0500000US19057","Des Moines County, Iowa","18557","87","16772","323","1785","301",
"0500000US19059","Dickinson County, Iowa","13442","55","8039","244","5403","255",
"0500000US19061","Dubuque County, Iowa","40818","174","38076","388","2742","337",
"0500000US19063","Emmet County, Iowa","4798","104","4133","150","665","117",
"0500000US19065","Fayette County, Iowa","9582","77","8315","180","1267","171",
"0500000US19067","Floyd County, Iowa","7542","57","6924","164","618","167",
"0500000US19069","Franklin County, Iowa","4856","39","4232","131","624","123",
"0500000US19071","Fremont County, Iowa","3457","41","2997","102","460","88",
"0500000US19073","Greene County, Iowa","4544","51","3912","146","632","137",
"0500000US19075","Grundy County, Iowa","5564","51","5155","101","409","92",
"0500000US19077","Guthrie County, Iowa","5782","58","4393","161","1389","156",
"0500000US19079","Hamilton County, Iowa","7189","40","6367","170","822","164",
"0500000US19081","Hancock County, Iowa","5337","40","4809","110","528","119",
"0500000US19083","Hardin County, Iowa","8199","80","7183","190","1016","163",
"0500000US19085","Harrison County, Iowa","6775","92","6068","166","707","123",
"0500000US19087","Henry County, Iowa","8328","100","7772","175","556","152",
"0500000US19089","Howard County, Iowa","4366","62","3883","128","483","109",
"0500000US19091","Humboldt County, Iowa","4723","48","4221","101","502","96",
"0500000US19093","Ida County, Iowa","3428","55","3043","99","385","88",
"0500000US19095","Iowa County, Iowa","7293","83","6766","166","527","146",
"0500000US19097","Jackson County, Iowa","9502","57","8395","195","1107","187",
"0500000US19099","Jasper County, Iowa","16227","98","14533","321","1694","303",
"0500000US19101","Jefferson County, Iowa","7605","175","6872","278","733","204",
"0500000US19103","Johnson County, Iowa","60952","253","57423","599","3529","472",
"0500000US19105","Jones County, Iowa","8956","82","8264","164","692","151",
"0500000US19107","Keokuk County, Iowa","4892","39","4471","82","421","71",
"0500000US19109","Kossuth County, Iowa","7508","73","6674","170","834","151",
"0500000US19111","Lee County, Iowa","16246","69","14204","273","2042","270",
"0500000US19113","Linn County, Iowa","95706","216","89061","766","6645","760",
"0500000US19115","Louisa County, Iowa","5032","37","4364","148","668","137",
"0500000US19117","Lucas County, Iowa","4219","29","3703","128","516","122",
"0500000US19119","Lyon County, Iowa","4990","30","4489","107","501","112",
"0500000US19121","Madison County, Iowa","6811","67","6357","144","454","135",
"0500000US19123","Mahaska County, Iowa","9839","55","8955","182","884","181",
"0500000US19125","Marion County, Iowa","14110","122","13098","260","1012","234",
"0500000US19127","Marshall County, Iowa","16751","175","15541","243","1210","214",
"0500000US19129","Mills County, Iowa","6140","95","5601","136","539","126",
"0500000US19131","Mitchell County, Iowa","4936","34","4302","151","634","152",
"0500000US19133","Monona County, Iowa","4742","67","4047","155","695","145",
"0500000US19135","Monroe County, Iowa","3956","36","3347","134","609","128",
"0500000US19137","Montgomery County, Iowa","5231","52","4614","150","617","144",
"0500000US19139","Muscatine County, Iowa","18051","102","16414","311","1637","302",
"0500000US19141","O'Brien County, Iowa","6661","67","6101","160","560","156",
"0500000US19143","Osceola County, Iowa","2983","55","2617","111","366","103",
"0500000US19145","Page County, Iowa","7206","239","6405","294","801","163",
"0500000US19147","Palo Alto County, Iowa","4617","54","3823","103","794","127",
"0500000US19149","Plymouth County, Iowa","10734","67","10083","158","651","141",
"0500000US19151","Pocahontas County, Iowa","3758","57","3191","104","567","95",
"0500000US19153","Polk County, Iowa","193987","244","181316","900","12671","887",
"0500000US19155","Pottawattamie County, Iowa","39846","195","36926","385","2920","388",
"0500000US19157","Poweshiek County, Iowa","9065","105","7571","232","1494","207",
"0500000US19159","Ringgold County, Iowa","2613","60","2063","108","550","80",
"0500000US19161","Sac County, Iowa","5414","48","4372","125","1042","121",
"0500000US19163","Scott County, Iowa","73504","215","67100","659","6404","595",
"0500000US19165","Shelby County, Iowa","5571","54","5055","164","516","146",
"0500000US19167","Sioux County, Iowa","12713","106","12113","163","600","135",
"0500000US19169","Story County, Iowa","38783","188","37106","379","1677","344",
"0500000US19171","Tama County, Iowa","7771","55","6675","168","1096","154",
"0500000US19173","Taylor County, Iowa","3104","31","2694","89","410","81",
"0500000US19175","Union County, Iowa","5938","48","5309","160","629","148",
"0500000US19177","Van Buren County, Iowa","3648","48","2877","128","771","116",
"0500000US19179","Wapello County, Iowa","16076","99","14531","320","1545","294",
"0500000US19181","Warren County, Iowa","19426","91","18621","202","805","195",
"0500000US19183","Washington County, Iowa","9629","68","8669","186","960","166",
"0500000US19185","Wayne County, Iowa","3189","56","2631","110","558","96",
"0500000US19187","Webster County, Iowa","17031","152","15067","346","1964","320",
"0500000US19189","Winnebago County, Iowa","5188","98","4590","155","598","139",
"0500000US19191","Winneshiek County, Iowa","8870","129","8123","209","747","154",
"0500000US19193","Woodbury County, Iowa","41915","146","38962","452","2953","415",
"0500000US19195","Worth County, Iowa","3539","41","3179","96","360","97",
"0500000US19197","Wright County, Iowa","6504","67","5579","157","925","157",
"0500000US20001","Allen County, Kansas","6309","50","5325","142","984","137",
"0500000US20003","Anderson County, Kansas","3743","34","3206","167","537","161",
"0500000US20005","Atchison County, Kansas","6960","110","5967","256","993","226",
"0500000US20007","Barber County, Kansas","2792","54","1967","109","825","97",
"0500000US20009","Barton County, Kansas","12698","72","11288","178","1410","190",
"0500000US20011","Bourbon County, Kansas","7149","63","5622","199","1527","204",
"0500000US20013","Brown County, Kansas","4742","51","3993","115","749","100",
"0500000US20015","Butler County, Kansas","26657","120","24358","349","2299","322",
"0500000US20017","Chase County, Kansas","1501","30","1095","67","406","59",
"0500000US20019","Chautauqua County, Kansas","2142","33","1432","82","710","78",
"0500000US20021","Cherokee County, Kansas","9875","29","7980","288","1895","281",
"0500000US20023","Cheyenne County, Kansas","1510","30","1248","52","262","51",
"0500000US20025","Clark County, Kansas","1154","60","912","53","242","52",
"0500000US20027","Clay County, Kansas","4069","39","3406","193","663","185",
"0500000US20029","Cloud County, Kansas","4637","84","3896","174","741","152",
"0500000US20031","Coffey County, Kansas","4056","51","3592","126","464","116",
"0500000US20033","Comanche County, Kansas","987","38","726","51","261","56",
"0500000US20035","Cowley County, Kansas","16115","115","13688","345","2427","309",
"0500000US20037","Crawford County, Kansas","18055","110","14974","385","3081","356",
"0500000US20039","Decatur County, Kansas","1800","41","1439","91","361","79",
"0500000US20041","Dickinson County, Kansas","9173","49","7781","225","1392","214",
"0500000US20043","Doniphan County, Kansas","3588","79","3065","132","523","96",
"0500000US20045","Douglas County, Kansas","49106","229","44945","577","4161","514",
"0500000US20047","Edwards County, Kansas","1623","39","1273","78","350","65",
"0500000US20049","Elk County, Kansas","1752","26","1158","69","594","65",
"0500000US20051","Ellis County, Kansas","13151","125","11647","333","1504","313",
"0500000US20053","Ellsworth County, Kansas","3231","73","2500","128","731","99",
"0500000US20055","Finney County, Kansas","13464","60","12648","185","816","183",
"0500000US20057","Ford County, Kansas","12220","68","11339","218","881","216",
"0500000US20059","Franklin County, Kansas","11213","59","9897","278","1316","259",
"0500000US20061","Geary County, Kansas","15301","104","12923","334","2378","321",
"0500000US20063","Gove County, Kansas","1373","104","1193","103","180","40",
"0500000US20065","Graham County, Kansas","1486","31","1239","68","247","65",
"0500000US20067","Grant County, Kansas","2952","31","2628","145","324","139",
"0500000US20069","Gray County, Kansas","2415","50","2141","78","274","56",
"0500000US20071","Greeley County, Kansas","625","27","494","45","131","40",
"0500000US20073","Greenwood County, Kansas","4041","41","2772","119","1269","113",
"0500000US20075","Hamilton County, Kansas","1142","83","864","94","278","79",
"0500000US20077","Harper County, Kansas","3182","34","2357","109","825","101",
"0500000US20079","Harvey County, Kansas","14695","85","13355","286","1340","268",
"0500000US20081","Haskell County, Kansas","1679","20","1330","67","349","64",
"0500000US20083","Hodgeman County, Kansas","1008","36","786","52","222","44",
"0500000US20085","Jackson County, Kansas","5835","52","5296","147","539","140",
"0500000US20087","Jefferson County, Kansas","8308","52","7681","141","627","136",
"0500000US20089","Jewell County, Kansas","2033","37","1388","84","645","80",
"0500000US20091","Johnson County, Kansas","235821","317","224248","1161","11573","1004",
"0500000US20093","Kearny County, Kansas","1563","20","1242","91","321","90",
"0500000US20095","Kingman County, Kansas","3852","40","3148","124","704","117",
"0500000US20097","Kiowa County, Kansas","1239","50","1004","67","235","46",
"0500000US20099","Labette County, Kansas","10082","78","8098","235","1984","222",
"0500000US20101","Lane County, Kansas","991","44","828","80","163","53",
"0500000US20103","Leavenworth County, Kansas","29368","177","27233","427","2135","368",
"0500000US20105","Lincoln County, Kansas","1853","19","1275","79","578","76",
"0500000US20107","Linn County, Kansas","5558","37","4433","159","1125","159",
"0500000US20109","Logan County, Kansas","1449","18","1168","64","281","57",
"0500000US20111","Lyon County, Kansas","15267","121","13552","317","1715","270",
"0500000US20113","McPherson County, Kansas","13049","131","12077","260","972","225",
"0500000US20115","Marion County, Kansas","5984","64","4857","141","1127","127",
"0500000US20117","Marshall County, Kansas","4890","73","4209","142","681","123",
"0500000US20119","Meade County, Kansas","1983","68","1674","73","309","54",
"0500000US20121","Miami County, Kansas","13473","96","12771","266","702","242",
"0500000US20123","Mitchell County, Kansas","3299","52","2725","139","574","117",
"0500000US20125","Montgomery County, Kansas","16504","82","13619","320","2885","308",
"0500000US20127","Morris County, Kansas","3206","43","2325","111","881","97",
"0500000US20129","Morton County, Kansas","1467","37","1115","83","352","73",
"0500000US20131","Nemaha County, Kansas","4589","53","4123","128","466","106",
"0500000US20133","Neosho County, Kansas","7748","57","6521","203","1227","197",
"0500000US20135","Ness County, Kansas","1706","71","1327","70","379","65",
"0500000US20137","Norton County, Kansas","2546","67","1906","143","640","131",
"0500000US20139","Osage County, Kansas","7553","50","6604","155","949","153",
"0500000US20141","Osborne County, Kansas","2185","41","1713","86","472","78",
"0500000US20143","Ottawa County, Kansas","2789","36","2437","84","352","78",
"0500000US20145","Pawnee County, Kansas","3167","116","2590","197","577","160",
"0500000US20147","Phillips County, Kansas","3072","43","2326","104","746","99",
"0500000US20149","Pottawatomie County, Kansas","9297","54","8510","208","787","193",
"0500000US20151","Pratt County, Kansas","4490","41","3742","164","748","158",
"0500000US20153","Rawlins County, Kansas","1446","50","1170","70","276","51",
"0500000US20155","Reno County, Kansas","28441","126","25015","378","3426","352",
"0500000US20157","Republic County, Kansas","2888","49","2307","104","581","94",
"0500000US20159","Rice County, Kansas","4582","61","3932","127","650","119",
"0500000US20161","Riley County, Kansas","30298","235","26686","523","3612","489",
"0500000US20163","Rooks County, Kansas","2768","49","2144","80","624","76",
"0500000US20165","Rush County, Kansas","1823","51","1432","68","391","66",
"0500000US20167","Russell County, Kansas","3884","22","3161","148","723","146",
"0500000US20169","Saline County, Kansas","24350","106","22294","399","2056","379",
"0500000US20171","Scott County, Kansas","2239","91","2105","112","134","107",
"0500000US20173","Sedgwick County, Kansas","216296","286","195072","1192","21224","1122",
"0500000US20175","Seward County, Kansas","8203","71","7573","169","630","178",
"0500000US20177","Shawnee County, Kansas","79858","192","71601","677","8257","687",
"0500000US20179","Sheridan County, Kansas","1256","22","1144","37","112","36",
"0500000US20181","Sherman County, Kansas","3129","61","2729","175","400","174",
"0500000US20183","Smith County, Kansas","2250","34","1662","66","588","62",
"0500000US20185","Stafford County, Kansas","2338","36","1804","76","534","75",
"0500000US20187","Stanton County, Kansas","1078","85","798","84","280","66",
"0500000US20189","Stevens County, Kansas","2308","45","1958","128","350","112",
"0500000US20191","Sumner County, Kansas","10930","46","9188","217","1742","211",
"0500000US20193","Thomas County, Kansas","3565","58","3259","150","306","130",
"0500000US20195","Trego County, Kansas","1694","63","1389","67","305","72",
"0500000US20197","Wabaunsee County, Kansas","3276","29","2732","127","544","119",
"0500000US20199","Wallace County, Kansas","786","33","594","42","192","41",
"0500000US20201","Washington County, Kansas","2943","24","2339","114","604","113",
"0500000US20203","Wichita County, Kansas","1024","85","890","74","134","53",
"0500000US20205","Wilson County, Kansas","4657","63","3873","128","784","111",
"0500000US20207","Woodson County, Kansas","2020","21","1523","68","497","65",
"0500000US20209","Wyandotte County, Kansas","67730","115","59355","523","8375","503",
"0500000US21001","Adair County, Kentucky","8577","77","7101","223","1476","217",
"0500000US21003","Allen County, Kentucky","9422","48","7705","257","1717","247",
"0500000US21005","Anderson County, Kentucky","9317","53","8613","237","704","233",
"0500000US21007","Ballard County, Kentucky","3907","49","3225","139","682","132",
"0500000US21009","Barren County, Kentucky","19565","89","16927","348","2638","352",
"0500000US21011","Bath County, Kentucky","5456","23","4509","192","947","191",
"0500000US21013","Bell County, Kentucky","13194","101","11063","349","2131","324",
"0500000US21015","Boone County, Kentucky","48499","117","46095","475","2404","463",
"0500000US21017","Bourbon County, Kentucky","9024","39","8116","191","908","186",
"0500000US21019","Boyd County, Kentucky","21674","119","19119","373","2555","352",
"0500000US21021","Boyle County, Kentucky","12433","138","10875","296","1558","266",
"0500000US21023","Bracken County, Kentucky","3858","31","3427","104","431","100",
"0500000US21025","Breathitt County, Kentucky","6301","37","5342","135","959","140",
"0500000US21027","Breckinridge County, Kentucky","10731","43","7467","258","3264","259",
"0500000US21029","Bullitt County, Kentucky","30872","99","29014","358","1858","344",
"0500000US21031","Butler County, Kentucky","5920","49","5060","159","860","150",
"0500000US21033","Caldwell County, Kentucky","6273","59","5309","226","964","227",
"0500000US21035","Calloway County, Kentucky","18585","139","14757","382","3828","347",
"0500000US21037","Campbell County, Kentucky","39929","176","35870","444","4059","414",
"0500000US21039","Carlisle County, Kentucky","2454","34","1988","94","466","87",
"0500000US21041","Carroll County, Kentucky","4711","48","3962","169","749","155",
"0500000US21043","Carter County, Kentucky","12439","80","10460","326","1979","305",
"0500000US21045","Casey County, Kentucky","7484","47","6398","178","1086","176",
"0500000US21047","Christian County, Kentucky","29852","156","25275","565","4577","543",
"0500000US21049","Clark County, Kentucky","15786","90","14216","286","1570","270",
"0500000US21051","Clay County, Kentucky","8958","109","7719","237","1239","225",
"0500000US21053","Clinton County, Kentucky","5310","47","4025","212","1285","201",
"0500000US21055","Crittenden County, Kentucky","4592","55","3711","159","881","143",
"0500000US21057","Cumberland County, Kentucky","3675","38","2709","177","966","178",
"0500000US21059","Daviess County, Kentucky","42714","215","39531","501","3183","448",
"0500000US21061","Edmonson County, Kentucky","6546","73","4880","213","1666","195",
"0500000US21063","Elliott County, Kentucky","3418","356","2635","388","783","165",
"0500000US21065","Estill County, Kentucky","6913","43","5638","240","1275","231",
"0500000US21067","Fayette County, Kentucky","139679","437","127336","942","12343","893",
"0500000US21069","Fleming County, Kentucky","6662","44","5849","188","813","184",
"0500000US21071","Floyd County, Kentucky","18360","96","15108","433","3252","429",
"0500000US21073","Franklin County, Kentucky","23222","110","20786","372","2436","355",
"0500000US21075","Fulton County, Kentucky","3360","57","2463","152","897","151",
"0500000US21077","Gallatin County, Kentucky","3892","39","3007","135","885","128",
"0500000US21079","Garrard County, Kentucky","7497","48","6925","177","572","184",
"0500000US21081","Grant County, Kentucky","10109","62","8637","293","1472","296",
"0500000US21083","Graves County, Kentucky","16805","72","14299","345","2506","330",
"0500000US21085","Grayson County, Kentucky","13616","55","9594","310","4022","312",
"0500000US21087","Green County, Kentucky","5305","47","4467","165","838","157",
"0500000US21089","Greenup County, Kentucky","16347","55","14089","259","2258","262",
"0500000US21091","Hancock County, Kentucky","3744","46","3375","108","369","97",
"0500000US21093","Hardin County, Kentucky","46112","177","41051","539","5061","516",
"0500000US21095","Harlan County, Kentucky","13573","98","11249","246","2324","256",
"0500000US21097","Harrison County, Kentucky","8246","37","7107","214","1139","218",
"0500000US21099","Hart County, Kentucky","8886","58","7346","215","1540","222",
"0500000US21101","Henderson County, Kentucky","20542","184","18719","375","1823","321",
"0500000US21103","Henry County, Kentucky","6732","38","6104","162","628","159",
"0500000US21105","Hickman County, Kentucky","2358","54","1877","152","481","145",
"0500000US21107","Hopkins County, Kentucky","21356","120","18546","428","2810","407",
"0500000US21109","Jackson County, Kentucky","6587","37","5435","247","1152","240",
"0500000US21111","Jefferson County, Kentucky","341885","655","309888","1414","31997","1283",
"0500000US21113","Jessamine County, Kentucky","20140","103","18537","340","1603","333",
"0500000US21115","Johnson County, Kentucky","10641","94","8771","301","1870","294",
"0500000US21117","Kenton County, Kentucky","69484","153","62929","599","6555","563",
"0500000US21119","Knott County, Kentucky","7558","75","6158","227","1400","220",
"0500000US21121","Knox County, Kentucky","14643","73","12264","326","2379","311",
"0500000US21123","Larue County, Kentucky","6329","63","5470","217","859","208",
"0500000US21125","Laurel County, Kentucky","25762","79","22976","417","2786","403",
"0500000US21127","Lawrence County, Kentucky","7369","42","6254","187","1115","186",
"0500000US21129","Lee County, Kentucky","3475","73","2843","118","632","116",
"0500000US21131","Leslie County, Kentucky","5349","66","4292","222","1057","218",
"0500000US21133","Letcher County, Kentucky","11716","43","10065","293","1651","295",
"0500000US21135","Lewis County, Kentucky","6531","44","5496","208","1035","198",
"0500000US21137","Lincoln County, Kentucky","10964","62","9786","273","1178","274",
"0500000US21139","Livingston County, Kentucky","4869","42","4016","168","853","165",
"0500000US21141","Logan County, Kentucky","12396","56","10780","282","1616","272",
"0500000US21143","Lyon County, Kentucky","4869","153","3376","225","1493","202",
