"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US01049","DeKalb County, Alabama","31309","116","26040","620","5269","582",
"0500000US01051","Elmore County, Alabama","34165","136","29708","497","4457","482",
"0500000US01053","Escambia County, Alabama","16586","119","13089","449","3497","420",
"0500000US01055","Etowah County, Alabama","47704","99","38942","643","8762","629",
"0500000US01057","Fayette County, Alabama","8505","67","6802","239","1703","232",
"0500000US01059","Franklin County, Alabama","14052","36","11048","339","3004","332",
"0500000US01061","Geneva County, Alabama","12869","43","10383","331","2486","333",
"0500000US01063","Greene County, Alabama","5112","29","2951","246","2161","241",
"0500000US01065","Hale County, Alabama","7792","48","5650","231","2142","220",
"0500000US01067","Henry County, Alabama","9155","42","6630","236","2525","231",
"0500000US01069","Houston County, Alabama","47457","146","39311","452","8146","403",
"0500000US01071","Jackson County, Alabama","25041","87","20695","494","4346","464",
"0500000US01073","Jefferson County, Alabama","307874","353","261231","1769","46643","1712",
"0500000US01075","Lamar County, Alabama","7403","32","5856","268","1547","267",
"0500000US01077","Lauderdale County, Alabama","45001","124","38471","588","6530","568",
"0500000US01079","Lawrence County, Alabama","15296","93","12677","322","2619","315",
"0500000US01081","Lee County, Alabama","68972","196","60237","864","8735","855",
"0500000US01083","Limestone County, Alabama","36056","155","32143","509","3913","506",
"0500000US01085","Lowndes County, Alabama","5224","48","4251","145","973","139",
"0500000US01087","Macon County, Alabama","10296","122","7474","264","2822","231",
"0500000US01089","Madison County, Alabama","161577","255","148189","1035","13388","994",
"0500000US01091","Marengo County, Alabama","10348","44","7361","331","2987","329",
"0500000US01093","Marion County, Alabama","14737","93","11997","363","2740","345",
"0500000US01095","Marshall County, Alabama","40597","98","34883","428","5714","414",
"0500000US01097","Mobile County, Alabama","183671","343","156251","1081","27420","1000",
"0500000US01099","Monroe County, Alabama","11415","47","8166","294","3249","291",
"0500000US01101","Montgomery County, Alabama","104697","260","89527","878","15170","806",
"0500000US01103","Morgan County, Alabama","52050","172","45918","654","6132","614",
"0500000US01105","Perry County, Alabama","4736","75","3070","314","1666","296",
"0500000US01107","Pickens County, Alabama","9588","116","7637","279","1951","261",
"0500000US01109","Pike County, Alabama","16123","105","11601","426","4522","396",
"0500000US01111","Randolph County, Alabama","12097","61","8702","372","3395","349",
"0500000US01113","Russell County, Alabama","27680","80","23262","550","4418","554",
"0500000US01115","St. Clair County, Alabama","36714","97","32036","656","4678","653",
"0500000US01117","Shelby County, Alabama","86988","151","79630","658","7358","628",
"0500000US01119","Sumter County, Alabama","6872","76","5202","282","1670","257",
"0500000US01121","Talladega County, Alabama","37861","211","31395","608","6466","602",
"0500000US01123","Tallapoosa County, Alabama","22421","78","16205","445","6216","434",
"0500000US01125","Tuscaloosa County, Alabama","90557","218","72461","906","18096","873",
"0500000US01127","Walker County, Alabama","31141","86","25019","544","6122","545",
"0500000US01129","Washington County, Alabama","8554","39","5990","281","2564","274",
"0500000US01131","Wilcox County, Alabama","5777","44","3854","213","1923","202",
"0500000US01133","Winston County, Alabama","13669","69","9592","305","4077","295",
"0500000US02013","Aleutians East Borough, Alaska","1138","126","890","125","248","19",
"0500000US02016","Aleutians West Census Area, Alaska","1983","139","1187","143","796","22",
"0500000US02020","Anchorage Municipality, Alaska","117380","210","106567","1023","10813","960",
"0500000US02050","Bethel Census Area, Alaska","6027","128","4489","158","1538","103",
"0500000US02060","Bristol Bay Borough, Alaska","952","39","314","37","638","24",
"0500000US02068","Denali Borough, Alaska","1533","230","613","231","920","63",
"0500000US02070","Dillingham Census Area, Alaska","2456","55","1427","74","1029","42",
"0500000US02090","Fairbanks North Star Borough, Alaska","44189","166","36188","796","8001","793",
"0500000US02100","Haines Borough, Alaska","1691","153","1007","99","684","130",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1643","78","791","70","852","41",
"0500000US02110","Juneau City and Borough, Alaska","13698","65","12676","259","1022","254",
"0500000US02122","Kenai Peninsula Borough, Alaska","31249","146","21630","455","9619","399",
"0500000US02130","Ketchikan Gateway Borough, Alaska","6401","75","5397","125","1004","91",
"0500000US02150","Kodiak Island Borough, Alaska","5422","39","4261","199","1161","200",
"0500000US02158","Kusilvak Census Area, Alaska","2231","56","1724","71","507","39",
"0500000US02164","Lake and Peninsula Borough, Alaska","1479","128","421","127","1058","30",
"0500000US02170","Matanuska-Susitna Borough, Alaska","41815","255","31217","352","10598","270",
"0500000US02180","Nome Census Area, Alaska","4108","120","2844","138","1264","60",
"0500000US02185","North Slope Borough, Alaska","2618","115","1979","131","639","72",
"0500000US02188","Northwest Arctic Borough, Alaska","2745","47","1795","62","950","45",
"0500000US02195","Petersburg Borough, Alaska","1782","120","1187","116","595","56",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","3430","41","2371","86","1059","75",
"0500000US02220","Sitka City and Borough, Alaska","4225","43","3547","117","678","110",
"0500000US02230","Skagway Municipality, Alaska","601","41","375","40","226","18",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","3904","37","2170","120","1734","114",
"0500000US02261","Valdez-Cordova Census Area, Alaska","6181","46","3177","166","3004","156",
"0500000US02275","Wrangell City and Borough, Alaska","1512","87","1027","68","485","64",
"0500000US02282","Yakutat City and Borough, Alaska","418","28","219","26","199","16",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","4090","65","1856","84","2234","42",
"0500000US04001","Apache County, Arizona","32891","91","20867","391","12024","383",
"0500000US04003","Cochise County, Arizona","61108","443","50163","919","10945","747",
"0500000US04005","Coconino County, Arizona","66086","496","47447","904","18639","765",
"0500000US04007","Gila County, Arizona","33542","149","21945","614","11597","606",
"0500000US04009","Graham County, Arizona","13586","218","11017","366","2569","298",
"0500000US04011","Greenlee County, Arizona","4453","26","3132","169","1321","167",
"0500000US04012","La Paz County, Arizona","16300","57","9346","469","6954","469",
"0500000US04013","Maricopa County, Arizona","1740694","1086","1552096","5014","188598","4438",
"0500000US04015","Mohave County, Arizona","114573","337","86889","1144","27684","1075",
"0500000US04017","Navajo County, Arizona","58011","121","34990","729","23021","714",
"0500000US04019","Pima County, Arizona","459912","514","404739","1896","55173","1752",
"0500000US04021","Pinal County, Arizona","174329","532","141300","1546","33029","1434",
"0500000US04023","Santa Cruz County, Arizona","18334","59","15853","374","2481","363",
"0500000US04025","Yavapai County, Arizona","116842","342","98386","1046","18456","1055",
"0500000US04027","Yuma County, Arizona","92625","242","73098","865","19527","856",
"0500000US05001","Arkansas County, Arkansas","9468","52","7491","297","1977","285",
"0500000US05003","Ashley County, Arkansas","10183","33","7757","261","2426","258",
"0500000US05005","Baxter County, Arkansas","22887","69","18435","481","4452","468",
"0500000US05007","Benton County, Arkansas","105634","184","97249","782","8385","731",
"0500000US05009","Boone County, Arkansas","17020","80","15034","360","1986","355",
"0500000US05011","Bradley County, Arkansas","5824","37","4419","161","1405","159",
"0500000US05013","Calhoun County, Arkansas","2929","22","1850","139","1079","133",
"0500000US05015","Carroll County, Arkansas","13723","56","11139","440","2584","436",
"0500000US05017","Chicot County, Arkansas","5415","86","4068","208","1347","180",
"0500000US05019","Clark County, Arkansas","10533","171","8446","359","2087","316",
"0500000US05021","Clay County, Arkansas","8038","54","6444","176","1594","171",
"0500000US05023","Cleburne County, Arkansas","16095","72","10783","262","5312","269",
"0500000US05025","Cleveland County, Arkansas","4131","42","3217","174","914","174",
"0500000US05027","Columbia County, Arkansas","11666","114","8562","381","3104","358",
"0500000US05029","Conway County, Arkansas","9828","59","8309","299","1519","293",
"0500000US05031","Craighead County, Arkansas","45413","163","41375","573","4038","563",
"0500000US05033","Crawford County, Arkansas","26836","74","23958","478","2878","473",
"0500000US05035","Crittenden County, Arkansas","21798","113","19074","278","2724","280",
"0500000US05037","Cross County, Arkansas","7956","49","6653","224","1303","220",
"0500000US05039","Dallas County, Arkansas","4346","103","2969","219","1377","194",
"0500000US05041","Desha County, Arkansas","6324","43","5204","210","1120","205",
"0500000US05043","Drew County, Arkansas","8655","102","7157","282","1498","247",
"0500000US05045","Faulkner County, Arkansas","49842","204","44575","692","5267","613",
"0500000US05047","Franklin County, Arkansas","8024","58","6723","278","1301","262",
"0500000US05049","Fulton County, Arkansas","6842","41","4973","227","1869","224",
"0500000US05051","Garland County, Arkansas","50869","141","40209","722","10660","684",
"0500000US05053","Grant County, Arkansas","8008","35","6863","246","1145","239",
"0500000US05055","Greene County, Arkansas","19007","86","17254","302","1753","299",
"0500000US05057","Hempstead County, Arkansas","10533","55","8094","366","2439","374",
"0500000US05059","Hot Spring County, Arkansas","14512","105","12599","361","1913","340",
"0500000US05061","Howard County, Arkansas","6262","51","5142","225","1120","206",
"0500000US05063","Independence County, Arkansas","16525","76","14322","341","2203","326",
"0500000US05065","Izard County, Arkansas","7279","84","4851","263","2428","256",
"0500000US05067","Jackson County, Arkansas","7592","129","6137","244","1455","198",
"0500000US05069","Jefferson County, Arkansas","33389","348","26801","616","6588","475",
"0500000US05071","Johnson County, Arkansas","11486","93","9682","257","1804","234",
"0500000US05073","Lafayette County, Arkansas","4401","34","2784","166","1617","170",
"0500000US05075","Lawrence County, Arkansas","8005","61","6463","210","1542","195",
"0500000US05077","Lee County, Arkansas","4364","85","3206","195","1158","160",
"0500000US05079","Lincoln County, Arkansas","4932","303","3773","355","1159","171",
"0500000US05081","Little River County, Arkansas","6512","48","5363","221","1149","216",
"0500000US05083","Logan County, Arkansas","10163","119","8417","289","1746","252",
"0500000US05085","Lonoke County, Arkansas","29387","105","26895","453","2492","437",
"0500000US05087","Madison County, Arkansas","7581","30","6279","219","1302","212",
"0500000US05089","Marion County, Arkansas","9490","58","6782","306","2708","295",
"0500000US05091","Miller County, Arkansas","19568","82","16426","345","3142","339",
"0500000US05093","Mississippi County, Arkansas","20559","73","16389","459","4170","447",
"0500000US05095","Monroe County, Arkansas","4422","66","3333","162","1089","145",
"0500000US05097","Montgomery County, Arkansas","5845","53","3754","218","2091","210",
"0500000US05099","Nevada County, Arkansas","4606","20","3397","255","1209","253",
"0500000US05101","Newton County, Arkansas","4690","33","2936","198","1754","194",
"0500000US05103","Ouachita County, Arkansas","13095","61","9658","314","3437","317",
"0500000US05105","Perry County, Arkansas","4974","32","3668","200","1306","197",
"0500000US05107","Phillips County, Arkansas","10211","45","7485","342","2726","334",
"0500000US05109","Pike County, Arkansas","5631","48","4280","158","1351","164",
"0500000US05111","Poinsett County, Arkansas","10998","59","9526","238","1472","235",
"0500000US05113","Polk County, Arkansas","10135","42","8243","255","1892","259",
"0500000US05115","Pope County, Arkansas","26280","130","22579","511","3701","490",
"0500000US05117","Prairie County, Arkansas","4558","33","3776","169","782","166",
"0500000US05119","Pulaski County, Arkansas","184319","226","158051","1372","26268","1357",
"0500000US05121","Randolph County, Arkansas","8609","77","7355","275","1254","277",
"0500000US05123","St. Francis County, Arkansas","10990","272","9388","363","1602","274",
"0500000US05125","Saline County, Arkansas","48619","162","44075","632","4544","626",
"0500000US05127","Scott County, Arkansas","5281","42","3944","201","1337","198",
"0500000US05129","Searcy County, Arkansas","4936","40","3327","178","1609","175",
"0500000US05131","Sebastian County, Arkansas","56841","163","51228","611","5613","591",
"0500000US05133","Sevier County, Arkansas","6979","41","5885","202","1094","202",
"0500000US05135","Sharp County, Arkansas","9882","56","7447","303","2435","296",
"0500000US05137","Stone County, Arkansas","6919","50","4787","258","2132","254",
"0500000US05139","Union County, Arkansas","20031","67","15726","471","4305","463",
"0500000US05141","Van Buren County, Arkansas","10488","40","6813","254","3675","245",
"0500000US05143","Washington County, Arkansas","93611","244","87325","772","6286","736",
"0500000US05145","White County, Arkansas","33779","174","29055","547","4724","502",
"0500000US05147","Woodruff County, Arkansas","3878","62","2932","181","946","161",
"0500000US05149","Yell County, Arkansas","9840","56","7503","259","2337","263",
"0500000US06001","Alameda County, California","608096","481","577177","1744","30919","1727",
"0500000US06003","Alpine County, California","1767","51","350","69","1417","64",
"0500000US06005","Amador County, California","18379","119","14594","448","3785","453",
"0500000US06007","Butte County, California","96505","233","85320","891","11185","872",
"0500000US06009","Calaveras County, California","27995","83","16942","552","11053","549",
"0500000US06011","Colusa County, California","8044","43","7227","159","817","154",
"0500000US06013","Contra Costa County, California","413719","291","394769","1262","18950","1273",
"0500000US06015","Del Norte County, California","11379","137","9945","282","1434","252",
"0500000US06017","El Dorado County, California","90333","160","70974","770","19359","763",
"0500000US06019","Fresno County, California","331142","345","307906","1137","23236","1106",
"0500000US06021","Glenn County, California","11008","49","10085","209","923","203",
"0500000US06023","Humboldt County, California","63089","201","54679","795","8410","795",
"0500000US06025","Imperial County, California","57690","164","44829","876","12861","833",
"0500000US06027","Inyo County, California","9572","82","7950","252","1622","241",
"0500000US06029","Kern County, California","298117","443","270282","1291","27835","1253",
"0500000US06031","Kings County, California","46181","248","43452","495","2729","404",
"0500000US06033","Lake County, California","34845","80","25660","710","9185","718",
"0500000US06035","Lassen County, California","12783","206","9280","371","3503","303",
"0500000US06037","Los Angeles County, California","3542800","1023","3316795","5782","226005","5685",
"0500000US06039","Madera County, California","50677","182","44881","590","5796","551",
"0500000US06041","Marin County, California","113084","283","105432","883","7652","817",
"0500000US06043","Mariposa County, California","10411","181","7643","346","2768","278",
"0500000US06045","Mendocino County, California","40960","138","34408","643","6552","613",
"0500000US06047","Merced County, California","85251","342","80008","727","5243","645",
"0500000US06049","Modoc County, California","5258","56","3616","232","1642","214",
"0500000US06051","Mono County, California","14116","51","4765","377","9351","378",
"0500000US06053","Monterey County, California","141820","485","127155","979","14665","732",
"0500000US06055","Napa County, California","55602","200","48705","496","6897","463",
"0500000US06057","Nevada County, California","53989","129","40855","701","13134","679",
"0500000US06059","Orange County, California","1100449","608","1037492","2280","62957","2376",
"0500000US06061","Placer County, California","164176","287","142855","835","21321","783",
"0500000US06063","Plumas County, California","15830","47","8450","343","7380","341",
"0500000US06065","Riverside County, California","840501","1079","724893","2905","115608","2591",
"0500000US06067","Sacramento County, California","570752","628","543025","1581","27727","1634",
"0500000US06069","San Benito County, California","18970","69","18135","195","835","185",
"0500000US06071","San Bernardino County, California","720757","689","636041","2447","84716","2321",
"0500000US06073","San Diego County, California","1213891","995","1125286","3400","88605","2962",
"0500000US06075","San Francisco County, California","397812","568","362354","1777","35458","1761",
"0500000US06077","San Joaquin County, California","243260","356","228567","1049","14693","984",
"0500000US06079","San Luis Obispo County, California","122005","409","105981","939","16024","916",
"0500000US06081","San Mateo County, California","277773","407","263543","1093","14230","946",
"0500000US06083","Santa Barbara County, California","157161","336","145856","881","11305","816",
"0500000US06085","Santa Clara County, California","672495","593","640215","1602","32280","1788",
"0500000US06087","Santa Cruz County, California","106307","295","95818","913","10489","853",
"0500000US06089","Shasta County, California","78634","261","71181","714","7453","701",
"0500000US06091","Sierra County, California","2365","54","1319","142","1046","154",
"0500000US06093","Siskiyou County, California","24118","76","19240","358","4878","337",
"0500000US06095","Solano County, California","157800","220","149865","816","7935","751",
"0500000US06097","Sonoma County, California","207713","290","189374","1128","18339","1068",
"0500000US06099","Stanislaus County, California","181748","200","173898","690","7850","661",
"0500000US06101","Sutter County, California","34395","94","32636","318","1759","288",
"0500000US06103","Tehama County, California","27558","114","24189","400","3369","401",
"0500000US06105","Trinity County, California","8918","76","5939","251","2979","249",
"0500000US06107","Tulare County, California","148994","257","138238","720","10756","744",
"0500000US06109","Tuolumne County, California","31553","133","22502","543","9051","529",
"0500000US06111","Ventura County, California","288896","334","271040","1203","17856","1113",
"0500000US06113","Yolo County, California","77947","227","74296","472","3651","465",
"0500000US06115","Yuba County, California","28586","132","26354","402","2232","375",
"0500000US08001","Adams County, Colorado","173200","266","166450","777","6750","675",
"0500000US08003","Alamosa County, Colorado","7024","105","6162","265","862","252",
"0500000US08005","Arapahoe County, Colorado","251212","341","240304","952","10908","903",
"0500000US08007","Archuleta County, Colorado","9373","30","5858","299","3515","300",
"0500000US08009","Baca County, Colorado","2258","40","1662","89","596","78",
"0500000US08011","Bent County, Colorado","2270","111","1767","146","503","111",
"0500000US08013","Boulder County, Colorado","136096","264","127415","822","8681","758",
"0500000US08014","Broomfield County, Colorado","28374","89","27470","231","904","215",
"0500000US08015","Chaffee County, Colorado","11064","129","8231","391","2833","368",
"0500000US08017","Cheyenne County, Colorado","989","91","774","83","215","46",
"0500000US08019","Clear Creek County, Colorado","5793","49","4395","224","1398","230",
"0500000US08021","Conejos County, Colorado","4433","30","3183","130","1250","128",
"0500000US08023","Costilla County, Colorado","2845","18","1746","145","1099","143",
"0500000US08025","Crowley County, Colorado","1589","54","1301","92","288","70",
"0500000US08027","Custer County, Colorado","4408","246","2214","150","2194","229",
"0500000US08029","Delta County, Colorado","14827","99","11883","283","2944","290",
"0500000US08031","Denver County, Colorado","321717","469","301501","1495","20216","1361",
"0500000US08033","Dolores County, Colorado","1581","100","759","86","822","110",
"0500000US08035","Douglas County, Colorado","124771","121","120709","570","4062","561",
"0500000US08037","Eagle County, Colorado","32461","41","18171","501","14290","503",
"0500000US08039","Elbert County, Colorado","9614","55","9280","111","334","103",
"0500000US08041","El Paso County, Colorado","272379","298","257507","1025","14872","1092",
"0500000US08043","Fremont County, Colorado","19805","444","17136","572","2669","349",
"0500000US08045","Garfield County, Colorado","24001","73","21498","372","2503","366",
"0500000US08047","Gilpin County, Colorado","3799","263","2802","208","997","255",
"0500000US08049","Grand County, Colorado","16780","61","5884","435","10896","440",
"0500000US08051","Gunnison County, Colorado","11955","42","6616","333","5339","330",
"0500000US08053","Hinsdale County, Colorado","1461","52","377","53","1084","47",
"0500000US08055","Huerfano County, Colorado","5265","69","3225","190","2040","180",
"0500000US08057","Jackson County, Colorado","1319","51","558","66","761","72",
"0500000US08059","Jefferson County, Colorado","240956","318","232284","760","8672","752",
"0500000US08061","Kiowa County, Colorado","795","61","638","61","157","39",
"0500000US08063","Kit Carson County, Colorado","3568","186","3004","241","564","132",
"0500000US08065","Lake County, Colorado","4894","275","3392","249","1502","253",
"0500000US08067","La Plata County, Colorado","27825","118","21794","485","6031","509",
"0500000US08069","Larimer County, Colorado","148229","252","137021","837","11208","805",
"0500000US08071","Las Animas County, Colorado","8576","166","6670","254","1906","209",
"0500000US08073","Lincoln County, Colorado","1988","555","1518","553","470","85",
"0500000US08075","Logan County, Colorado","9108","114","8393","210","715","162",
"0500000US08077","Mesa County, Colorado","66599","168","61742","552","4857","544",
"0500000US08079","Mineral County, Colorado","1335","43","367","46","968","46",
"0500000US08081","Moffat County, Colorado","6300","48","5366","191","934","186",
"0500000US08083","Montezuma County, Colorado","12331","53","10655","268","1676","272",
"0500000US08085","Montrose County, Colorado","19048","90","17140","353","1908","347",
"0500000US08087","Morgan County, Colorado","11783","71","10928","187","855","185",
"0500000US08089","Otero County, Colorado","8999","62","7722","227","1277","214",
"0500000US08091","Ouray County, Colorado","3185","145","2163","123","1022","127",
"0500000US08093","Park County, Colorado","14554","48","6931","348","7623","337",
"0500000US08095","Phillips County, Colorado","1939","129","1689","109","250","81",
"0500000US08097","Pitkin County, Colorado","14016","34","7467","392","6549","386",
"0500000US08099","Prowers County, Colorado","5982","54","4888","202","1094","198",
"0500000US08101","Pueblo County, Colorado","71223","176","64314","657","6909","617",
"0500000US08103","Rio Blanco County, Colorado","3391","46","2301","166","1090","149",
"0500000US08105","Rio Grande County, Colorado","6806","45","4823","249","1983","244",
"0500000US08107","Routt County, Colorado","16828","61","9603","428","7225","420",
"0500000US08109","Saguache County, Colorado","4151","24","2860","146","1291","145",
"0500000US08111","San Juan County, Colorado","751","36","289","52","462","46",
"0500000US08113","San Miguel County, Colorado","6886","27","3552","176","3334","177",
"0500000US08115","Sedgwick County, Colorado","1191","75","967","70","224","45",
"0500000US08117","Summit County, Colorado","31220","49","10641","619","20579","611",
"0500000US08119","Teller County, Colorado","13256","30","10248","370","3008","372",
"0500000US08121","Washington County, Colorado","2373","215","2087","217","286","66",
"0500000US08123","Weld County, Colorado","109170","233","104671","536","4499","460",
"0500000US08125","Yuma County, Colorado","4556","37","4028","134","528","133",
"0500000US09001","Fairfield County, Connecticut","372565","336","340189","1594","32376","1540",
"0500000US09003","Hartford County, Connecticut","379602","382","350408","1530","29194","1491",
"0500000US09005","Litchfield County, Connecticut","88252","242","74143","772","14109","741",
"0500000US09007","Middlesex County, Connecticut","76327","251","66971","714","9356","709",
"0500000US09009","New Haven County, Connecticut","367053","396","330572","1635","36481","1571",
"0500000US09011","New London County, Connecticut","123426","282","107827","910","15599","881",
"0500000US09013","Tolland County, Connecticut","59686","261","55683","583","4003","513",
"0500000US09015","Windham County, Connecticut","49718","243","44953","550","4765","480",
"0500000US10001","Kent County, Delaware","71753","287","65796","777","5957","615",
"0500000US10003","New Castle County, Delaware","223259","282","205829","1084","17430","1013",
"0500000US10005","Sussex County, Delaware","138183","147","91697","1049","46486","1034",
"0500000US11001","District of Columbia, District of Columbia","315176","108","284386","1503","30790","1513",
"0500000US12001","Alachua County, Florida","117415","484","97995","1181","19420","1123",
"0500000US12003","Baker County, Florida","9994","183","8693","376","1301","329",
"0500000US12005","Bay County, Florida","103059","147","71422","983","31637","987",
"0500000US12007","Bradford County, Florida","11051","291","9115","369","1936","277",
"0500000US12009","Brevard County, Florida","278173","337","230417","1832","47756","1892",
"0500000US12011","Broward County, Florida","823499","463","690050","3090","133449","2982",
"0500000US12013","Calhoun County, Florida","6017","96","4501","293","1516","249",
"0500000US12015","Charlotte County, Florida","104458","164","76891","1111","27567","1145",
"0500000US12017","Citrus County, Florida","79641","181","63681","1033","15960","978",
"0500000US12019","Clay County, Florida","80710","92","74333","740","6377","749",
"0500000US12021","Collier County, Florida","214473","285","142979","1722","71494","1674",
"0500000US12023","Columbia County, Florida","29033","133","25133","460","3900","437",
"0500000US12027","DeSoto County, Florida","15189","296","12072","563","3117","432",
"0500000US12029","Dixie County, Florida","9453","84","6504","297","2949","283",
"0500000US12031","Duval County, Florida","407960","506","359544","1804","48416","1855",
"0500000US12033","Escambia County, Florida","141355","436","120104","1455","21251","1291",
"0500000US12035","Flagler County, Florida","51757","70","42121","688","9636","681",
"0500000US12037","Franklin County, Florida","8725","81","4444","269","4281","237",
"0500000US12039","Gadsden County, Florida","20293","245","17149","595","3144","479",
"0500000US12041","Gilchrist County, Florida","7550","101","6464","238","1086","210",
"0500000US12043","Glades County, Florida","7056","109","4700","353","2356","320",
"0500000US12045","Gulf County, Florida","9567","102","5757","295","3810","283",
"0500000US12047","Hamilton County, Florida","5827","211","4381","314","1446","206",
"0500000US12049","Hardee County, Florida","9763","69","7863","332","1900","319",
"0500000US12051","Hendry County, Florida","14804","184","12527","398","2277","325",
"0500000US12053","Hernando County, Florida","86898","185","75348","892","11550","884",
"0500000US12055","Highlands County, Florida","55791","196","41740","785","14051","802",
"0500000US12057","Hillsborough County, Florida","580511","408","526175","2443","54336","2377",
"0500000US12059","Holmes County, Florida","8711","92","7092","273","1619","248",
"0500000US12061","Indian River County, Florida","80098","108","58612","1185","21486","1166",
"0500000US12063","Jackson County, Florida","21102","195","17149","482","3953","435",
"0500000US12065","Jefferson County, Florida","6752","103","5770","228","982","203",
"0500000US12067","Lafayette County, Florida","3193","233","2175","253","1018","232",
"0500000US12069","Lake County, Florida","157039","223","134317","1493","22722","1501",
"0500000US12071","Lee County, Florida","394047","621","275965","2267","118082","2137",
"0500000US12073","Leon County, Florida","130005","629","113658","1194","16347","1028",
"0500000US12075","Levy County, Florida","20601","72","16374","378","4227","370",
"0500000US12077","Liberty County, Florida","3621","209","2459","206","1162","142",
"0500000US12079","Madison County, Florida","8639","100","6778","272","1861","250",
"0500000US12081","Manatee County, Florida","191000","216","145356","1743","45644","1770",
"0500000US12083","Marion County, Florida","168985","372","139172","1427","29813","1426",
"0500000US12085","Martin County, Florida","80153","181","64528","856","15625","846",
"0500000US12086","Miami-Dade County, Florida","1024194","697","883372","3293","140822","3142",
"0500000US12087","Monroe County, Florida","53518","238","32068","810","21450","768",
"0500000US12089","Nassau County, Florida","38975","129","32603","521","6372","543",
"0500000US12091","Okaloosa County, Florida","97058","224","77962","805","19096","818",
"0500000US12093","Okeechobee County, Florida","18679","128","13904","485","4775","464",
"0500000US12095","Orange County, Florida","535981","759","461705","2681","74276","2516",
"0500000US12097","Osceola County, Florida","149427","137","103141","1706","46286","1729",
"0500000US12099","Palm Beach County, Florida","686410","568","554095","2524","132315","2717",
"0500000US12101","Pasco County, Florida","243451","287","204198","1451","39253","1363",
"0500000US12103","Pinellas County, Florida","509132","555","407546","2702","101586","2665",
"0500000US12105","Polk County, Florida","295456","301","235283","2097","60173","1993",
"0500000US12107","Putnam County, Florida","37415","132","28943","634","8472","610",
"0500000US12109","St. Johns County, Florida","107258","143","88773","1163","18485","1147",
"0500000US12111","St. Lucie County, Florida","141628","217","114761","1436","26867","1410",
"0500000US12113","Santa Rosa County, Florida","71649","249","63514","733","8135","654",
"0500000US12115","Sarasota County, Florida","240766","312","182842","1692","57924","1704",
"0500000US12117","Seminole County, Florida","190156","301","173668","1171","16488","1186",
"0500000US12119","Sumter County, Florida","70800","311","56230","1330","14570","1291",
"0500000US12121","Suwannee County, Florida","19401","88","14888","553","4513","542",
"0500000US12123","Taylor County, Florida","11112","110","7405","414","3707","410",
"0500000US12125","Union County, Florida","4608","308","3960","341","648","143",
"0500000US12127","Volusia County, Florida","260720","399","216495","1507","44225","1421",
"0500000US12129","Wakulla County, Florida","13479","111","11200","357","2279","368",
"0500000US12131","Walton County, Florida","51996","127","27420","930","24576","923",
"0500000US12133","Washington County, Florida","10922","151","8827","332","2095","300",
"0500000US13001","Appling County, Georgia","8567","75","6656","322","1911","319",
"0500000US13003","Atkinson County, Georgia","3512","17","2880","123","632","120",
