"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US06089","Shasta County, California","79490","176","71314","640","8176","593",
"0500000US06091","Sierra County, California","2099","102","1151","153","948","145",
"0500000US06093","Siskiyou County, California","23041","82","18598","345","4443","331",
"0500000US06095","Solano County, California","161341","323","153632","844","7709","738",
"0500000US06097","Sonoma County, California","205136","354","188841","973","16295","827",
"0500000US06099","Stanislaus County, California","182606","275","175067","752","7539","661",
"0500000US06101","Sutter County, California","34458","112","32703","347","1755","316",
"0500000US06103","Tehama County, California","27347","117","24551","399","2796","429",
"0500000US06105","Trinity County, California","8233","43","5492","221","2741","211",
"0500000US06107","Tulare County, California","149859","232","139631","703","10228","678",
"0500000US06109","Tuolumne County, California","31413","151","23103","533","8310","499",
"0500000US06111","Ventura County, California","292220","399","274471","963","17749","1020",
"0500000US06113","Yolo County, California","79695","298","75471","570","4224","464",
"0500000US06115","Yuba County, California","29152","139","26888","492","2264","462",
"0500000US08001","Adams County, Colorado","183772","227","176880","678","6892","659",
"0500000US08003","Alamosa County, Colorado","7009","109","6327","181","682","162",
"0500000US08005","Arapahoe County, Colorado","259291","226","247251","950","12040","977",
"0500000US08007","Archuleta County, Colorado","9445","37","5770","384","3675","385",
"0500000US08009","Baca County, Colorado","1997","30","1594","77","403","71",
"0500000US08011","Bent County, Colorado","2151","209","1805","230","346","96",
"0500000US08013","Boulder County, Colorado","139302","321","131701","697","7601","619",
"0500000US08014","Broomfield County, Colorado","30567","92","29487","276","1080","267",
"0500000US08015","Chaffee County, Colorado","10804","127","8539","380","2265","337",
"0500000US08017","Cheyenne County, Colorado","945","72","695","64","250","65",
"0500000US08019","Clear Creek County, Colorado","5677","50","4427","250","1250","237",
"0500000US08021","Conejos County, Colorado","4037","26","3097","146","940","145",
"0500000US08023","Costilla County, Colorado","2401","40","1446","118","955","112",
"0500000US08025","Crowley County, Colorado","1521","168","1340","191","181","59",
"0500000US08027","Custer County, Colorado","4125","292","2124","227","2001","280",
"0500000US08029","Delta County, Colorado","14742","113","12143","351","2599","332",
"0500000US08031","Denver County, Colorado","335131","365","313926","1487","21205","1444",
"0500000US08033","Dolores County, Colorado","1679","128","1144","122","535","93",
"0500000US08035","Douglas County, Colorado","132519","128","127921","685","4598","689",
"0500000US08037","Eagle County, Colorado","32611","47","19511","553","13100","555",
"0500000US08039","Elbert County, Colorado","9629","32","9261","107","368","100",
"0500000US08041","El Paso County, Colorado","283726","424","270178","1020","13548","949",
"0500000US08043","Fremont County, Colorado","20176","430","17510","593","2666","360",
"0500000US08045","Garfield County, Colorado","24018","81","21707","408","2311","397",
"0500000US08047","Gilpin County, Colorado","3510","241","2791","263","719","205",
"0500000US08049","Grand County, Colorado","16591","58","5841","431","10750","425",
"0500000US08051","Gunnison County, Colorado","12006","79","7100","318","4906","311",
"0500000US08053","Hinsdale County, Colorado","1449","83","442","69","1007","56",
"0500000US08055","Huerfano County, Colorado","4731","43","2744","213","1987","210",
"0500000US08057","Jackson County, Colorado","1221","79","632","90","589","71",
"0500000US08059","Jefferson County, Colorado","246426","246","236499","784","9927","793",
"0500000US08061","Kiowa County, Colorado","714","77","584","75","130","40",
"0500000US08063","Kit Carson County, Colorado","3427","35","2964","122","463","120",
"0500000US08065","Lake County, Colorado","4122","298","2795","299","1327","236",
"0500000US08067","La Plata County, Colorado","27858","120","22266","457","5592","474",
"0500000US08069","Larimer County, Colorado","156030","441","145175","799","10855","683",
"0500000US08071","Las Animas County, Colorado","8114","81","6410","256","1704","230",
"0500000US08073","Lincoln County, Colorado","2221","194","1812","184","409","85",
"0500000US08075","Logan County, Colorado","8704","114","7928","198","776","164",
"0500000US08077","Mesa County, Colorado","66608","239","61977","626","4631","561",
"0500000US08079","Mineral County, Colorado","1272","71","386","63","886","65",
"0500000US08081","Moffat County, Colorado","6091","36","5121","181","970","172",
"0500000US08083","Montezuma County, Colorado","12212","46","10461","305","1751","302",
"0500000US08085","Montrose County, Colorado","18852","88","16840","324","2012","308",
"0500000US08087","Morgan County, Colorado","11474","68","10601","211","873","207",
"0500000US08089","Otero County, Colorado","8746","69","7618","244","1128","250",
"0500000US08091","Ouray County, Colorado","3158","169","2204","157","954","110",
"0500000US08093","Park County, Colorado","14049","47","7169","397","6880","394",
"0500000US08095","Phillips County, Colorado","2033","172","1715","164","318","104",
"0500000US08097","Pitkin County, Colorado","13261","32","7202","408","6059","411",
"0500000US08099","Prowers County, Colorado","5508","50","4421","218","1087","217",
"0500000US08101","Pueblo County, Colorado","71821","319","66442","534","5379","420",
"0500000US08103","Rio Blanco County, Colorado","3277","39","2488","143","789","141",
"0500000US08105","Rio Grande County, Colorado","6547","39","4616","241","1931","236",
"0500000US08107","Routt County, Colorado","16492","54","10094","445","6398","441",
"0500000US08109","Saguache County, Colorado","3695","46","2877","147","818","138",
"0500000US08111","San Juan County, Colorado","719","59","326","50","393","58",
"0500000US08113","San Miguel County, Colorado","6547","23","3594","184","2953","184",
"0500000US08115","Sedgwick County, Colorado","1207","100","1020","94","187","48",
"0500000US08117","Summit County, Colorado","31182","52","11329","815","19853","808",
"0500000US08119","Teller County, Colorado","13271","36","10557","385","2714","382",
"0500000US08121","Washington County, Colorado","2287","62","2001","91","286","66",
"0500000US08123","Weld County, Colorado","115854","218","111222","620","4632","549",
"0500000US08125","Yuma County, Colorado","4311","31","3884","144","427","142",
"0500000US09001","Fairfield County, Connecticut","377249","376","349443","1385","27806","1320",
"0500000US09003","Hartford County, Connecticut","384270","489","356529","1672","27741","1520",
"0500000US09005","Litchfield County, Connecticut","87660","168","74857","860","12803","802",
"0500000US09007","Middlesex County, Connecticut","76287","243","68200","695","8087","704",
"0500000US09009","New Haven County, Connecticut","368720","511","336400","1482","32320","1524",
"0500000US09011","New London County, Connecticut","122664","338","109481","850","13183","797",
"0500000US09013","Tolland County, Connecticut","60638","330","56989","676","3649","595",
"0500000US09015","Windham County, Connecticut","49551","227","45425","528","4126","487",
"0500000US10001","Kent County, Delaware","72211","197","66720","606","5491","592",
"0500000US10003","New Castle County, Delaware","232162","258","218002","882","14160","878",
"0500000US10005","Sussex County, Delaware","140731","156","96375","1090","44356","1113",
"0500000US11001","District of Columbia, District of Columbia","344306","143","310104","1722","34202","1729",
"0500000US12001","Alachua County, Florida","121832","470","105003","1128","16829","1112",
"0500000US12003","Baker County, Florida","9772","165","8532","350","1240","319",
"0500000US12005","Bay County, Florida","102883","180","72881","940","30002","942",
"0500000US12007","Bradford County, Florida","10753","311","8967","495","1786","376",
"0500000US12009","Brevard County, Florida","286497","338","242657","1780","43840","1707",
"0500000US12011","Broward County, Florida","854965","426","732464","2763","122501","2696",
"0500000US12013","Calhoun County, Florida","5704","145","4495","268","1209","218",
"0500000US12015","Charlotte County, Florida","108667","421","82755","1252","25912","1135",
"0500000US12017","Citrus County, Florida","81099","186","65843","1174","15256","1162",
"0500000US12019","Clay County, Florida","84159","106","77434","817","6725","831",
"0500000US12021","Collier County, Florida","225093","264","153711","2198","71382","2226",
"0500000US12023","Columbia County, Florida","29631","178","25728","462","3903","422",
"0500000US12027","DeSoto County, Florida","15453","337","12207","572","3246","407",
"0500000US12029","Dixie County, Florida","9287","87","6071","449","3216","438",
"0500000US12031","Duval County, Florida","429495","825","387008","2233","42487","2114",
"0500000US12033","Escambia County, Florida","144698","342","124494","1132","20204","1119",
"0500000US12035","Flagler County, Florida","54554","90","45491","692","9063","707",
"0500000US12037","Franklin County, Florida","8375","102","4559","250","3816","224",
"0500000US12039","Gadsden County, Florida","18709","183","15769","392","2940","339",
"0500000US12041","Gilchrist County, Florida","7479","72","6659","215","820","207",
"0500000US12043","Glades County, Florida","6542","242","4572","345","1970","280",
"0500000US12045","Gulf County, Florida","8884","433","5519","559","3365","312",
"0500000US12047","Hamilton County, Florida","5627","213","4208","347","1419","227",
"0500000US12049","Hardee County, Florida","9775","118","8032","267","1743","245",
"0500000US12051","Hendry County, Florida","14943","254","12821","476","2122","395",
"0500000US12053","Hernando County, Florida","88431","125","78041","787","10390","795",
"0500000US12055","Highlands County, Florida","57206","152","43977","787","13229","789",
"0500000US12057","Hillsborough County, Florida","595841","545","547578","1835","48263","1864",
"0500000US12059","Holmes County, Florida","8639","131","6995","322","1644","294",
"0500000US12061","Indian River County, Florida","82555","134","63377","1057","19178","1064",
"0500000US12063","Jackson County, Florida","20047","285","16859","460","3188","375",
"0500000US12065","Jefferson County, Florida","6685","121","5394","297","1291","238",
"0500000US12067","Lafayette County, Florida","3406","219","2486","253","920","215",
"0500000US12069","Lake County, Florida","173636","201","149455","1471","24181","1455",
"0500000US12071","Lee County, Florida","410239","461","298343","2343","111896","2389",
"0500000US12073","Leon County, Florida","132398","436","117677","1161","14721","1054",
"0500000US12075","Levy County, Florida","20743","84","17248","396","3495","397",
"0500000US12077","Liberty County, Florida","3100","239","2279","265","821","125",
"0500000US12079","Madison County, Florida","8345","116","6441","272","1904","249",
"0500000US12081","Manatee County, Florida","202950","255","156254","1915","46696","1878",
"0500000US12083","Marion County, Florida","175486","275","150880","1433","24606","1409",
"0500000US12085","Martin County, Florida","81069","202","66108","900","14961","916",
"0500000US12086","Miami-Dade County, Florida","1064991","576","936351","2672","128640","2593",
"0500000US12087","Monroe County, Florida","53699","175","33643","702","20056","679",
"0500000US12089","Nassau County, Florida","40787","83","34691","529","6096","516",
"0500000US12091","Okaloosa County, Florida","100401","266","81785","792","18616","758",
"0500000US12093","Okeechobee County, Florida","18465","275","14794","513","3671","417",
"0500000US12095","Orange County, Florida","554517","859","475292","2844","79225","2608",
"0500000US12097","Osceola County, Florida","150567","162","110156","1530","40411","1479",
"0500000US12099","Palm Beach County, Florida","702877","528","581119","2763","121758","2728",
"0500000US12101","Pasco County, Florida","253685","371","217318","1521","36367","1398",
"0500000US12103","Pinellas County, Florida","514666","545","415730","2395","98936","2353",
"0500000US12105","Polk County, Florida","311599","379","253178","1861","58421","1813",
"0500000US12107","Putnam County, Florida","36133","139","29174","552","6959","528",
"0500000US12109","St. Johns County, Florida","115442","189","95640","1060","19802","1021",
"0500000US12111","St. Lucie County, Florida","146077","234","122186","1457","23891","1430",
"0500000US12113","Santa Rosa County, Florida","74878","274","67534","709","7344","702",
"0500000US12115","Sarasota County, Florida","249418","224","193923","1848","55495","1832",
"0500000US12117","Seminole County, Florida","192725","223","180891","1085","11834","1083",
"0500000US12119","Sumter County, Florida","73998","315","61441","1068","12557","1071",
"0500000US12121","Suwannee County, Florida","18891","101","15098","515","3793","491",
"0500000US12123","Taylor County, Florida","11078","159","7270","445","3808","437",
"0500000US12125","Union County, Florida","4678","240","4064","248","614","150",
"0500000US12127","Volusia County, Florida","270402","395","228569","1463","41833","1434",
"0500000US12129","Wakulla County, Florida","13537","153","11266","441","2271","442",
"0500000US12131","Walton County, Florida","54894","210","30182","1049","24712","1055",
"0500000US12133","Washington County, Florida","10840","151","8853","348","1987","289",
"0500000US13001","Appling County, Georgia","8492","55","6637","302","1855","289",
"0500000US13003","Atkinson County, Georgia","3475","28","2968","122","507","116",
