"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US01057","Fayette County, Alabama","8415","63","7037","249","1378","241",
"0500000US01059","Franklin County, Alabama","14030","52","11980","293","2050","288",
"0500000US01061","Geneva County, Alabama","12658","54","10754","293","1904","280",
"0500000US01063","Greene County, Alabama","4994","27","3201","188","1793","187",
"0500000US01065","Hale County, Alabama","7641","50","5927","220","1714","216",
"0500000US01067","Henry County, Alabama","8960","57","6894","215","2066","209",
"0500000US01069","Houston County, Alabama","46097","106","39197","336","6900","327",
"0500000US01071","Jackson County, Alabama","24758","74","20431","498","4327","485",
"0500000US01073","Jefferson County, Alabama","303755","545","260929","1677","42826","1515",
"0500000US01075","Lamar County, Alabama","7314","72","6138","232","1176","223",
"0500000US01077","Lauderdale County, Alabama","44158","144","38612","582","5546","540",
"0500000US01079","Lawrence County, Alabama","15190","56","13537","269","1653","266",
"0500000US01081","Lee County, Alabama","64964","204","57171","687","7793","643",
"0500000US01083","Limestone County, Alabama","35357","515","32213","661","3144","413",
"0500000US01085","Lowndes County, Alabama","5091","49","4282","164","809","156",
"0500000US01087","Macon County, Alabama","10238","134","8009","240","2229","222",
"0500000US01089","Madison County, Alabama","152720","330","137767","976","14953","944",
"0500000US01091","Marengo County, Alabama","10218","61","8281","291","1937","288",
"0500000US01093","Marion County, Alabama","14724","119","12714","358","2010","315",
"0500000US01095","Marshall County, Alabama","40370","149","34261","619","6109","610",
"0500000US01097","Mobile County, Alabama","180932","321","154188","1133","26744","1134",
"0500000US01099","Monroe County, Alabama","11296","53","8406","267","2890","261",
"0500000US01101","Montgomery County, Alabama","103070","381","89532","953","13538","865",
"0500000US01103","Morgan County, Alabama","51411","162","46235","569","5176","537",
"0500000US01105","Perry County, Alabama","4711","73","3450","228","1261","212",
"0500000US01107","Pickens County, Alabama","9447","92","7644","266","1803","237",
"0500000US01109","Pike County, Alabama","15619","158","12786","427","2833","382",
"0500000US01111","Randolph County, Alabama","11940","67","8915","326","3025","310",
"0500000US01113","Russell County, Alabama","26368","85","22241","423","4127","422",
"0500000US01115","St. Clair County, Alabama","35741","132","31979","527","3762","501",
"0500000US01117","Shelby County, Alabama","82850","240","75534","656","7316","620",
"0500000US01119","Sumter County, Alabama","6752","70","4815","218","1937","204",
"0500000US01121","Talladega County, Alabama","37157","208","31424","568","5733","518",
"0500000US01123","Tallapoosa County, Alabama","22078","84","16323","390","5755","404",
"0500000US01125","Tuscaloosa County, Alabama","87064","311","69128","1006","17936","853",
"0500000US01127","Walker County, Alabama","30673","151","25602","429","5071","376",
"0500000US01129","Washington County, Alabama","8371","64","6133","256","2238","241",
"0500000US01131","Wilcox County, Alabama","5616","44","3843","183","1773","175",
"0500000US01133","Winston County, Alabama","13416","50","9406","356","4010","343",
"0500000US02013","Aleutians East Borough, Alaska","894","158","690","154","204","15",
"0500000US02016","Aleutians West Census Area, Alaska","1944","82","1138","87","806","21",
"0500000US02020","Anchorage Municipality, Alaska","114083","224","105175","790","8908","795",
"0500000US02050","Bethel Census Area, Alaska","5937","78","4488","139","1449","119",
"0500000US02060","Bristol Bay Borough, Alaska","917","46","377","49","540","26",
"0500000US02068","Denali Borough, Alaska","1724","70","681","75","1043","69",
"0500000US02070","Dillingham Census Area, Alaska","2422","38","1349","67","1073","45",
"0500000US02090","Fairbanks North Star Borough, Alaska","41697","191","35582","660","6115","643",
"0500000US02100","Haines Borough, Alaska","1590","130","1176","99","414","82",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1661","68","892","57","769","47",
"0500000US02110","Juneau City and Borough, Alaska","13159","94","12114","222","1045","202",
"0500000US02122","Kenai Peninsula Borough, Alaska","30671","193","21485","448","9186","362",
"0500000US02130","Ketchikan Gateway Borough, Alaska","6220","75","5267","129","953","105",
"0500000US02150","Kodiak Island Borough, Alaska","5320","42","4577","126","743","127",
"0500000US02158","Kusilvak Census Area, Alaska","2193","46","1683","60","510","31",
"0500000US02164","Lake and Peninsula Borough, Alaska","1508","56","491","53","1017","26",
"0500000US02170","Matanuska-Susitna Borough, Alaska","41311","171","31098","344","10213","303",
"0500000US02180","Nome Census Area, Alaska","4025","46","2925","75","1100","61",
"0500000US02185","North Slope Borough, Alaska","2520","189","1962","206","558","66",
"0500000US02188","Northwest Arctic Borough, Alaska","2711","45","1903","69","808","41",
"0500000US02195","Petersburg Borough, Alaska","1738","116","1284","111","454","46",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","3334","42","2268","85","1066","73",
"0500000US02220","Sitka City and Borough, Alaska","4119","54","3472","148","647","135",
"0500000US02230","Skagway Municipality, Alaska","636","54","406","52","230","22",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","3909","70","2117","109","1792","85",
"0500000US02261","Valdez-Cordova Census Area, Alaska","6093","58","3010","175","3083","162",
"0500000US02275","Wrangell City and Borough, Alaska","1499","76","1127","62","372","53",
"0500000US02282","Yakutat City and Borough, Alaska","391","35","250","35","141","20",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","4035","34","1982","55","2053","42",
"0500000US04001","Apache County, Arizona","32661","89","19272","376","13389","365",
"0500000US04003","Cochise County, Arizona","60087","619","48825","843","11262","732",
"0500000US04005","Coconino County, Arizona","63955","391","46619","803","17336","723",
"0500000US04007","Gila County, Arizona","32952","111","20909","611","12043","591",
"0500000US04009","Graham County, Arizona","13128","178","10959","313","2169","226",
"0500000US04011","Greenlee County, Arizona","4399","43","3219","147","1180","136",
"0500000US04012","La Paz County, Arizona","16104","55","9365","517","6739","515",
"0500000US04013","Maricopa County, Arizona","1668555","666","1442518","4990","226037","5076",
"0500000US04015","Mohave County, Arizona","111984","454","80832","1325","31152","1177",
"0500000US04017","Navajo County, Arizona","57414","101","34129","626","23285","603",
"0500000US04019","Pima County, Arizona","446769","538","389658","2028","57111","1936",
"0500000US04021","Pinal County, Arizona","163490","593","127599","1647","35891","1634",
"0500000US04023","Santa Cruz County, Arizona","18105","51","15359","392","2746","379",
"0500000US04025","Yavapai County, Arizona","111731","254","92310","1092","19421","1075",
"0500000US04027","Yuma County, Arizona","89330","473","70639","1083","18691","970",
"0500000US05001","Arkansas County, Arkansas","9444","43","7743","248","1701","256",
"0500000US05003","Ashley County, Arkansas","10104","47","8327","289","1777","288",
"0500000US05005","Baxter County, Arkansas","22613","72","18164","438","4449","445",
"0500000US05007","Benton County, Arkansas","96389","182","85670","853","10719","810",
"0500000US05009","Boone County, Arkansas","16902","80","14961","309","1941","300",
"0500000US05011","Bradley County, Arkansas","5832","57","4598","198","1234","200",
"0500000US05013","Calhoun County, Arkansas","2889","21","2125","134","764","138",
"0500000US05015","Carroll County, Arkansas","13561","51","10977","381","2584","390",
"0500000US05017","Chicot County, Arkansas","5404","80","4513","189","891","176",
"0500000US05019","Clark County, Arkansas","10392","175","8681","312","1711","273",
"0500000US05021","Clay County, Arkansas","8046","56","6611","215","1435","217",
"0500000US05023","Cleburne County, Arkansas","15841","61","10157","282","5684","289",
"0500000US05025","Cleveland County, Arkansas","4054","49","3334","125","720","122",
"0500000US05027","Columbia County, Arkansas","11572","109","9597","301","1975","285",
"0500000US05029","Conway County, Arkansas","9725","55","8362","205","1363","192",
"0500000US05031","Craighead County, Arkansas","42600","147","38724","509","3876","496",
"0500000US05033","Crawford County, Arkansas","26378","89","23649","387","2729","403",
"0500000US05035","Crittenden County, Arkansas","21568","65","18348","302","3220","294",
"0500000US05037","Cross County, Arkansas","7871","57","6918","204","953","198",
"0500000US05039","Dallas County, Arkansas","4300","115","3248","221","1052","181",
"0500000US05041","Desha County, Arkansas","6269","24","5272","171","997","168",
"0500000US05043","Drew County, Arkansas","8478","87","7314","267","1164","240",
"0500000US05045","Faulkner County, Arkansas","48478","204","43204","622","5274","594",
"0500000US05047","Franklin County, Arkansas","8024","72","6784","265","1240","260",
"0500000US05049","Fulton County, Arkansas","6770","39","5300","210","1470","214",
"0500000US05051","Garland County, Arkansas","50518","159","40290","774","10228","747",
"0500000US05053","Grant County, Arkansas","7820","46","6859","192","961","186",
"0500000US05055","Greene County, Arkansas","18327","94","16682","322","1645","311",
"0500000US05057","Hempstead County, Arkansas","10424","44","7823","341","2601","334",
"0500000US05059","Hot Spring County, Arkansas","14293","95","12136","312","2157","298",
"0500000US05061","Howard County, Arkansas","6233","41","5049","214","1184","207",
"0500000US05063","Independence County, Arkansas","16248","77","14238","348","2010","344",
"0500000US05065","Izard County, Arkansas","7209","106","5549","267","1660","234",
"0500000US05067","Jackson County, Arkansas","7585","172","6339","260","1246","204",
"0500000US05069","Jefferson County, Arkansas","33161","194","28119","469","5042","423",
"0500000US05071","Johnson County, Arkansas","11334","77","10111","244","1223","222",
"0500000US05073","Lafayette County, Arkansas","4353","46","2830","164","1523","161",
"0500000US05075","Lawrence County, Arkansas","7981","71","6696","186","1285","180",
"0500000US05077","Lee County, Arkansas","4370","73","3605","158","765","140",
"0500000US05079","Lincoln County, Arkansas","4857","158","4040","210","817","143",
"0500000US05081","Little River County, Arkansas","6454","42","5251","209","1203","200",
"0500000US05083","Logan County, Arkansas","10133","101","8609","264","1524","236",
"0500000US05085","Lonoke County, Arkansas","28253","82","25909","412","2344","403",
"0500000US05087","Madison County, Arkansas","7483","44","6338","178","1145","180",
"0500000US05089","Marion County, Arkansas","9333","50","6701","310","2632","303",
"0500000US05091","Miller County, Arkansas","19375","110","16960","384","2415","359",
"0500000US05093","Mississippi County, Arkansas","20512","121","17141","397","3371","408",
"0500000US05095","Monroe County, Arkansas","4437","36","3364","147","1073","138",
"0500000US05097","Montgomery County, Arkansas","5746","56","3892","186","1854","179",
"0500000US05099","Nevada County, Arkansas","4553","38","3472","204","1081","204",
"0500000US05101","Newton County, Arkansas","4679","54","3310","168","1369","165",
"0500000US05103","Ouachita County, Arkansas","13089","63","10552","300","2537","300",
"0500000US05105","Perry County, Arkansas","4904","41","3847","184","1057","186",
"0500000US05107","Phillips County, Arkansas","10136","73","8135","246","2001","237",
"0500000US05109","Pike County, Arkansas","5578","47","4355","193","1223","190",
"0500000US05111","Poinsett County, Arkansas","10920","58","9286","263","1634","249",
"0500000US05113","Polk County, Arkansas","10038","43","7911","290","2127","292",
"0500000US05115","Pope County, Arkansas","25789","172","22645","453","3144","392",
"0500000US05117","Prairie County, Arkansas","4497","56","3826","141","671","127",
"0500000US05119","Pulaski County, Arkansas","179916","253","154240","1403","25676","1378",
"0500000US05121","Randolph County, Arkansas","8521","74","7335","221","1186","214",
"0500000US05123","St. Francis County, Arkansas","10915","106","9430","282","1485","247",
"0500000US05125","Saline County, Arkansas","46355","116","42299","481","4056","475",
"0500000US05127","Scott County, Arkansas","5191","33","4055","156","1136","157",
"0500000US05129","Searcy County, Arkansas","4901","48","3172","183","1729","184",
"0500000US05131","Sebastian County, Arkansas","55758","157","49579","589","6179","582",
"0500000US05133","Sevier County, Arkansas","6878","40","6075","168","803","160",
"0500000US05135","Sharp County, Arkansas","9825","40","7108","302","2717","294",
"0500000US05137","Stone County, Arkansas","6737","41","5142","219","1595","216",
"0500000US05139","Union County, Arkansas","19641","74","16536","370","3105","367",
"0500000US05141","Van Buren County, Arkansas","10329","70","6879","277","3450","259",
"0500000US05143","Washington County, Arkansas","89331","196","81722","798","7609","764",
"0500000US05145","White County, Arkansas","32970","178","29404","439","3566","408",
"0500000US05147","Woodruff County, Arkansas","3883","51","2911","161","972","154",
"0500000US05149","Yell County, Arkansas","9739","36","7687","217","2052","211",
"0500000US06001","Alameda County, California","589858","502","558907","1624","30951","1558",
"0500000US06003","Alpine County, California","1801","61","358","62","1443","52",
"0500000US06005","Amador County, California","18184","182","13925","456","4259","393",
"0500000US06007","Butte County, California","97133","281","85318","841","11815","813",
"0500000US06009","Calaveras County, California","28031","56","18060","399","9971","383",
"0500000US06011","Colusa County, California","7931","58","6966","166","965","159",
"0500000US06013","Contra Costa County, California","405001","367","384646","1380","20355","1218",
"0500000US06015","Del Norte County, California","11305","144","9420","344","1885","292",
"0500000US06017","El Dorado County, California","88639","126","67086","889","21553","849",
"0500000US06019","Fresno County, California","321955","370","296305","1246","25650","1269",
"0500000US06021","Glenn County, California","10893","48","9497","255","1396","244",
"0500000US06023","Humboldt County, California","62156","210","53036","637","9120","603",
"0500000US06025","Imperial County, California","56709","171","46452","648","10257","614",
"0500000US06027","Inyo County, California","9502","45","7957","211","1545","202",
"0500000US06029","Kern County, California","289529","511","259700","1565","29829","1392",
"0500000US06031","Kings County, California","44628","304","41554","561","3074","398",
"0500000US06033","Lake County, California","35626","131","26993","581","8633","601",
"0500000US06035","Lassen County, California","12733","399","9707","439","3026","215",
"0500000US06037","Los Angeles County, California","3476718","1210","3263069","4935","213649","5131",
"0500000US06039","Madera County, California","49704","207","43159","755","6545","680",
"0500000US06041","Marin County, California","111990","256","103670","720","8320","687",
"0500000US06043","Mariposa County, California","10312","182","7345","316","2967","269",
"0500000US06045","Mendocino County, California","40643","157","34017","552","6626","543",
"0500000US06047","Merced County, California","84063","176","77692","633","6371","613",
"0500000US06049","Modoc County, California","5238","60","3745","214","1493","197",
"0500000US06051","Mono County, California","13982","41","4906","405","9076","406",
"0500000US06053","Monterey County, California","139794","1430","125402","1634","14392","713",
"0500000US06055","Napa County, California","55180","241","49494","593","5686","492",
"0500000US06057","Nevada County, California","53017","108","40993","635","12024","608",
"0500000US06059","Orange County, California","1064642","635","1009353","2510","55289","2307",
"0500000US06061","Placer County, California","156401","207","135456","880","20945","822",
"0500000US06063","Plumas County, California","15674","57","8217","315","7457","313",
"0500000US06065","Riverside County, California","815322","426","699232","2422","116090","2450",
"0500000US06067","Sacramento County, California","560271","629","522596","1924","37675","1764",
"0500000US06069","San Benito County, California","18038","58","17198","179","840","169",
"0500000US06071","San Bernardino County, California","705962","757","614325","2548","91637","2359",
"0500000US06073","San Diego County, California","1180806","1012","1094157","3409","86649","3131",
"0500000US06075","San Francisco County, California","383676","532","353287","1742","30389","1648",
"0500000US06077","San Joaquin County, California","236562","374","219073","1110","17489","1049",
"0500000US06079","San Luis Obispo County, California","118806","872","103576","1306","15230","814",
"0500000US06081","San Mateo County, California","272838","278","259711","1085","13127","1026",
"0500000US06083","Santa Barbara County, California","154135","360","142713","752","11422","729",
"0500000US06085","Santa Clara County, California","646190","671","621463","1599","24727","1551",
"0500000US06087","Santa Cruz County, California","105034","233","94802","713","10232","681",
"0500000US06089","Shasta County, California","77790","210","69375","726","8415","708",
"0500000US06091","Sierra County, California","2311","60","1252","134","1059","143",
"0500000US06093","Siskiyou County, California","24002","111","19133","383","4869","361",
"0500000US06095","Solano County, California","154380","204","143612","823","10768","830",
"0500000US06097","Sonoma County, California","206399","448","187782","1212","18617","1010",
"0500000US06099","Stanislaus County, California","180169","199","169196","975","10973","1004",
"0500000US06101","Sutter County, California","34065","97","31917","334","2148","317",
"0500000US06103","Tehama County, California","27220","131","23704","442","3516","447",
"0500000US06105","Trinity County, California","8770","53","5484","254","3286","253",
"0500000US06107","Tulare County, California","144792","171","133570","781","11222","766",
"0500000US06109","Tuolumne County, California","31361","134","22133","641","9228","622",
"0500000US06111","Ventura County, California","283899","297","268969","898","14930","862",
"0500000US06113","Yolo County, California","76090","217","71997","602","4093","513",
"0500000US06115","Yuba County, California","27930","138","25139","409","2791","377",
"0500000US08001","Adams County, Colorado","165046","191","156628","849","8418","798",
"0500000US08003","Alamosa County, Colorado","6673","97","5932","160","741","131",
"0500000US08005","Arapahoe County, Colorado","241431","333","229601","1061","11830","987",
"0500000US08007","Archuleta County, Colorado","8879","45","5334","277","3545","275",
"0500000US08009","Baca County, Colorado","2234","39","1568","89","666","74",
"0500000US08011","Bent County, Colorado","2080","412","1635","424","445","95",
"0500000US08013","Boulder County, Colorado","129739","302","122516","643","7223","569",
"0500000US08014","Broomfield County, Colorado","24710","74","23531","355","1179","342",
"0500000US08015","Chaffee County, Colorado","10260","148","7756","329","2504","307",
"0500000US08017","Cheyenne County, Colorado","899","77","743","76","156","33",
"0500000US08019","Clear Creek County, Colorado","5684","41","4231","204","1453","205",
"0500000US08021","Conejos County, Colorado","4301","34","2948","148","1353","143",
"0500000US08023","Costilla County, Colorado","2669","13","1457","120","1212","120",
"0500000US08025","Crowley County, Colorado","1546","104","1169","139","377","70",
"0500000US08027","Custer County, Colorado","4323","258","1996","127","2327","248",
"0500000US08029","Delta County, Colorado","14500","108","12058","368","2442","344",
"0500000US08031","Denver County, Colorado","294191","426","275795","1226","18396","1095",
"0500000US08033","Dolores County, Colorado","1335","67","706","74","629","77",
"0500000US08035","Douglas County, Colorado","115068","139","111113","518","3955","527",
"0500000US08037","Eagle County, Colorado","31474","48","17840","539","13634","549",
"0500000US08039","Elbert County, Colorado","9034","47","8417","122","617","112",
"0500000US08041","El Paso County, Colorado","261745","257","245287","937","16458","887",
"0500000US08043","Fremont County, Colorado","19240","559","16342","717","2898","390",
"0500000US08045","Garfield County, Colorado","23338","83","20622","439","2716","443",
"0500000US08047","Gilpin County, Colorado","3648","260","2576","172","1072","215",
"0500000US08049","Grand County, Colorado","16209","81","5250","472","10959","468",
"0500000US08051","Gunnison County, Colorado","11542","96","6287","307","5255","286",
"0500000US08053","Hinsdale County, Colorado","1433","41","397","46","1036","52",
"0500000US08055","Huerfano County, Colorado","5116","63","3024","195","2092","178",
"0500000US08057","Jackson County, Colorado","1262","61","616","72","646","71",
"0500000US08059","Jefferson County, Colorado","232477","265","222892","926","9585","843",
"0500000US08061","Kiowa County, Colorado","820","48","583","49","237","43",
"0500000US08063","Kit Carson County, Colorado","3503","167","3003","190","500","95",
"0500000US08065","Lake County, Colorado","4523","301","3025","259","1498","209",
"0500000US08067","La Plata County, Colorado","26365","121","21513","448","4852","435",
"0500000US08069","Larimer County, Colorado","136851","272","125138","650","11713","617",
"0500000US08071","Las Animas County, Colorado","8232","183","5826","284","2406","240",
"0500000US08073","Lincoln County, Colorado","2155","247","1677","231","478","89",
"0500000US08075","Logan County, Colorado","8949","85","7966","217","983","195",
"0500000US08077","Mesa County, Colorado","63472","206","59215","581","4257","496",
"0500000US08079","Mineral County, Colorado","1249","41","368","50","881","44",
"0500000US08081","Moffat County, Colorado","6172","25","4986","205","1186","204",
"0500000US08083","Montezuma County, Colorado","12002","50","10417","254","1585","238",
"0500000US08085","Montrose County, Colorado","18302","88","16768","302","1534","267",
"0500000US08087","Morgan County, Colorado","11452","93","10421","250","1031","223",
"0500000US08089","Otero County, Colorado","8920","58","7454","225","1466","217",
"0500000US08091","Ouray County, Colorado","3084","162","1980","133","1104","130",
"0500000US08093","Park County, Colorado","14134","46","7319","372","6815","362",
"0500000US08095","Phillips County, Colorado","1939","128","1711","116","228","64",
"0500000US08097","Pitkin County, Colorado","13027","34","7570","336","5457","340",
"0500000US08099","Prowers County, Colorado","5899","64","4856","207","1043","200",
"0500000US08101","Pueblo County, Colorado","69959","379","62888","607","7071","495",
"0500000US08103","Rio Blanco County, Colorado","3342","244","2482","274","860","148",
"0500000US08105","Rio Grande County, Colorado","6618","32","4617","230","2001","232",
"0500000US08107","Routt County, Colorado","16378","65","9431","341","6947","338",
"0500000US08109","Saguache County, Colorado","3904","21","2598","147","1306","150",
"0500000US08111","San Juan County, Colorado","698","41","282","36","416","39",
"0500000US08113","San Miguel County, Colorado","6687","21","3310","191","3377","190",
"0500000US08115","Sedgwick County, Colorado","1287","90","951","75","336","56",
"0500000US08117","Summit County, Colorado","30238","81","10143","601","20095","590",
"0500000US08119","Teller County, Colorado","12730","47","9581","347","3149","346",
"0500000US08121","Washington County, Colorado","2422","59","1963","99","459","78",
"0500000US08123","Weld County, Colorado","99226","246","94294","570","4932","521",
"0500000US08125","Yuma County, Colorado","4438","41","3865","161","573","155",
"0500000US09001","Fairfield County, Connecticut","363556","398","334320","1367","29236","1381",
"0500000US09003","Hartford County, Connecticut","374453","462","346362","1467","28091","1226",
"0500000US09005","Litchfield County, Connecticut","87447","228","74518","800","12929","765",
"0500000US09007","Middlesex County, Connecticut","75162","234","66117","804","9045","748",
"0500000US09009","New Haven County, Connecticut","362351","374","326028","1625","36323","1617",
"0500000US09011","New London County, Connecticut","121258","269","106495","960","14763","956",
"0500000US09013","Tolland County, Connecticut","58383","497","54467","652","3916","476",
"0500000US09015","Windham County, Connecticut","49176","246","44276","631","4900","519",
"0500000US10001","Kent County, Delaware","67315","241","60571","648","6744","627",
"0500000US10003","New Castle County, Delaware","219421","257","202268","1084","17153","1102",
"0500000US10005","Sussex County, Delaware","127680","144","81183","934","46497","911",
"0500000US11001","District of Columbia, District of Columbia","303312","232","273390","1578","29922","1488",
"0500000US12001","Alachua County, Florida","113659","606","96703","1438","16956","1184",
"0500000US12003","Baker County, Florida","9634","97","8205","323","1429","314",
"0500000US12005","Bay County, Florida","100109","183","67922","1162","32187","1150",
"0500000US12007","Bradford County, Florida","10926","162","8770","347","2156","338",
"0500000US12009","Brevard County, Florida","271654","224","222791","1843","48863","1858",
"0500000US12011","Broward County, Florida","814454","422","670284","3230","144170","3343",
"0500000US12013","Calhoun County, Florida","5944","81","4784","227","1160","205",
"0500000US12015","Charlotte County, Florida","101195","192","71856","1166","29339","1171",
"0500000US12017","Citrus County, Florida","77819","185","61012","986","16807","979",
"0500000US12019","Clay County, Florida","76888","109","69053","670","7835","691",
"0500000US12021","Collier County, Florida","201582","402","129888","1549","71694","1426",
"0500000US12023","Columbia County, Florida","28392","192","23708","566","4684","523",
"0500000US12027","DeSoto County, Florida","14681","228","11238","413","3443","342",
"0500000US12029","Dixie County, Florida","9192","76","6051","350","3141","356",
"0500000US12031","Duval County, Florida","393571","479","337900","2196","55671","1997",
"0500000US12033","Escambia County, Florida","138178","453","113660","1104","24518","1096",
"0500000US12035","Flagler County, Florida","49273","70","36950","792","12323","785",
"0500000US12037","Franklin County, Florida","8582","85","4338","237","4244","222",
"0500000US12039","Gadsden County, Florida","19452","201","16964","369","2488","304",
"0500000US12041","Gilchrist County, Florida","7253","128","6187","282","1066","240",
"0500000US12043","Glades County, Florida","6865","76","3920","271","2945","269",
"0500000US12045","Gulf County, Florida","9157","120","5349","280","3808","249",
"0500000US12047","Hamilton County, Florida","5733","123","4688","201","1045","160",
"0500000US12049","Hardee County, Florida","9642","165","7618","355","2024","317",
"0500000US12051","Hendry County, Florida","14408","291","11345","487","3063","372",
"0500000US12053","Hernando County, Florida","84630","161","70452","946","14178","958",
"0500000US12055","Highlands County, Florida","55066","142","40397","781","14669","771",
"0500000US12057","Hillsborough County, Florida","549024","541","486078","2325","62946","2421",
"0500000US12059","Holmes County, Florida","8598","142","6828","319","1770","290",
"0500000US12061","Indian River County, Florida","77059","147","57825","937","19234","891",
"0500000US12063","Jackson County, Florida","20880","182","16309","387","4571","370",
"0500000US12065","Jefferson County, Florida","6602","103","5411","266","1191","240",
"0500000US12067","Lafayette County, Florida","3239","201","2493","208","746","183",
"0500000US12069","Lake County, Florida","146181","154","119251","1115","26930","1092",
"0500000US12071","Lee County, Florida","374333","413","252287","2328","122046","2333",
"0500000US12073","Leon County, Florida","125915","410","110834","899","15081","844",
"0500000US12075","Levy County, Florida","19917","68","15516","382","4401","376",
"0500000US12077","Liberty County, Florida","3409","205","2433","187","976","153",
"0500000US12079","Madison County, Florida","8448","107","6614","291","1834","260",
"0500000US12081","Manatee County, Florida","177046","339","134725","1241","42321","1225",
"0500000US12083","Marion County, Florida","163687","298","132287","1776","31400","1738",
"0500000US12085","Martin County, Florida","78706","199","61952","1048","16754","990",
"0500000US12086","Miami-Dade County, Florida","998833","725","842153","3535","156680","3486",
"0500000US12087","Monroe County, Florida","52913","235","28910","701","24003","668",
"0500000US12089","Nassau County, Florida","35681","95","28306","490","7375","486",
"0500000US12091","Okaloosa County, Florida","94238","427","74884","903","19354","750",
"0500000US12093","Okeechobee County, Florida","18278","213","13046","465","5232","403",
"0500000US12095","Orange County, Florida","501513","1109","434319","2738","67194","2373",
"0500000US12097","Osceola County, Florida","132185","112","92338","1546","39847","1531",
"0500000US12099","Palm Beach County, Florida","671317","439","534605","2931","136712","2820",
"0500000US12101","Pasco County, Florida","231612","322","186318","1648","45294","1510",
"0500000US12103","Pinellas County, Florida","503658","544","402653","2667","101005","2532",
"0500000US12105","Polk County, Florida","282248","638","221381","2155","60867","1980",
"0500000US12107","Putnam County, Florida","36824","164","27683","529","9141","528",
"0500000US12109","St. Johns County, Florida","94826","229","79242","990","15584","958",
"0500000US12111","St. Lucie County, Florida","137203","142","107898","1405","29305","1407",
"0500000US12113","Santa Rosa County, Florida","66786","162","58654","781","8132","809",
"0500000US12115","Sarasota County, Florida","230150","237","175185","1599","54965","1531",
"0500000US12117","Seminole County, Florida","184374","260","152260","1465","32114","1548",
"0500000US12119","Sumter County, Florida","61171","853","48039","1359","13132","1105",
"0500000US12121","Suwannee County, Florida","18927","74","15649","461","3278","441",
"0500000US12123","Taylor County, Florida","10906","222","7605","465","3301","410",
"0500000US12125","Union County, Florida","4477","154","3883","192","594","143",
"0500000US12127","Volusia County, Florida","255437","468","200180","1821","55257","1714",
"0500000US12129","Wakulla County, Florida","12841","139","10691","353","2150","351",
"0500000US12131","Walton County, Florida","46918","123","23490","772","23428","767",
"0500000US12133","Washington County, Florida","10700","115","8246","336","2454","309",
"0500000US13001","Appling County, Georgia","8434","65","6812","235","1622","211",
"0500000US13003","Atkinson County, Georgia","3476","14","2772","112","704","109",
"0500000US13005","Bacon County, Georgia","4758","75","3951","172","807","163",
