"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M","B25111_011E","B25111_011M",
"0500000US01031","Coffee County, Alabama","731","43","-","**","1060","286","1022","155","677","31","658","88","645","110","721","130","661","140","625","199","617","83",
"0500000US01033","Colbert County, Alabama","655","39","814","85","716","93","676","102","517","60","697","119","636","42","648","71","666","98","657","135","744","182",
"0500000US01035","Conecuh County, Alabama","566","31","-","**","588","38","652","373","652","356","552","173","555","321","602","210","815","332","-","**","573","10",
"0500000US01037","Coosa County, Alabama","547","82","-","**","-","**","258","136","481","419","526","180","565","401","737","145","608","133","-","**","692","67",
"0500000US01039","Covington County, Alabama","589","24","-","**","484","311","552","142","598","44","583","53","629","145","591","58","556","276","543","56","643","68",
"0500000US01041","Crenshaw County, Alabama","532","26","-","**","-","**","625","177","610","181","506","55","452","93","552","173","494","375","775","64","529","238",
"0500000US01043","Cullman County, Alabama","644","19","-","**","709","102","696","48","702","50","646","69","489","65","626","87","408","270","712","89","778","261",
"0500000US01045","Dale County, Alabama","672","22","-","**","1351","274","872","157","640","85","656","63","581","38","631","69","642","87","509","180","673","376",
"0500000US01047","Dallas County, Alabama","599","24","-","**","481","23","571","35","596","50","617","110","622","50","592","69","639","33","535","130","568","81",
"0500000US01049","DeKalb County, Alabama","579","26","471","345","-","**","584","76","602","96","566","56","509","45","437","151","680","52","666","178","639","74",
"0500000US01051","Elmore County, Alabama","825","46","743","285","970","150","979","63","792","64","768","55","767","63","772","104","630","112","920","369","842","113",
"0500000US01053","Escambia County, Alabama","580","29","-","**","944","430","758","194","550","59","474","40","660","70","770","138","677","53","754","513","547","56",
"0500000US01055","Etowah County, Alabama","634","19","465","328","679","97","1028","310","675","32","608","40","589","48","634","49","645","49","653","76","591","57",
"0500000US01057","Fayette County, Alabama","523","44","-","**","-","**","666","40","509","183","495","61","484","177","555","106","446","46","585","325","692","214",
"0500000US01059","Franklin County, Alabama","596","51","575","154","481","96","449","77","629","162","660","89","711","116","527","182","576","21","543","312","760","194",
"0500000US01061","Geneva County, Alabama","589","26","-","**","-","**","642","142","591","52","480","176","617","79","442","83","611","207","1045","270","702","108",
"0500000US01063","Greene County, Alabama","533","96","-","**","-","**","625","159","588","45","525","140","413","179","435","111","342","234","-","**","283","22",
"0500000US01065","Hale County, Alabama","483","56","-","**","-","**","514","287","901","452","481","109","450","115","429","24","813","415","473","55","463","205",
"0500000US01067","Henry County, Alabama","603","60","-","**","-","**","592","380","734","33","579","34","606","215","859","271","522","19","305","139","499","140",
"0500000US01069","Houston County, Alabama","725","9","743","103","949","63","808","34","744","31","733","25","705","16","729","22","591","31","594","39","589","42",
"0500000US01071","Jackson County, Alabama","607","26","-","**","704","425","670","103","618","92","584","40","622","43","551","81","590","178","642","279","582","360",
"0500000US01073","Jefferson County, Alabama","847","9","1123","129","1095","92","975","31","916","28","851","21","812","21","788","20","826","27","765","44","796","30",
"0500000US01075","Lamar County, Alabama","409","46","-","**","-","**","555","276","413","273","458","345","543","99","362","40","547","192","384","97","-","**",
"0500000US01077","Lauderdale County, Alabama","633","16","871","49","702","124","657","77","617","39","630","34","576","24","695","47","633","56","815","90","549","71",
"0500000US01079","Lawrence County, Alabama","531","22","182","137","-","**","603","34","503","28","490","57","608","47","475","52","541","155","538","158","689","210",
"0500000US01081","Lee County, Alabama","818","20","793","92","1011","69","906","41","787","35","791","85","679","50","827","67","793","92","576","100","596","63",
"0500000US01083","Limestone County, Alabama","622","27","739","526","623","84","678","42","550","31","587","64","655","92","668","65","758","104","567","232","733","338",
"0500000US01085","Lowndes County, Alabama","624","26","-","**","-","**","605","180","534","154","641","73","534","251","677","95","682","73","-","**","-","**",
"0500000US01087","Macon County, Alabama","603","27","-","**","-","**","593","324","609","31","505","63","527","132","652","60","626","61","477","239","853","359",
"0500000US01089","Madison County, Alabama","801","12","1076","166","940","116","938","48","852","25","756","27","730","26","753","25","722","37","719","37","669","55",
"0500000US01091","Marengo County, Alabama","552","55","-","**","-","**","657","222","329","60","291","211","562","93","614","82","494","279","766","31","961","67",
"0500000US01093","Marion County, Alabama","517","42","-","**","444","440","683","317","621","108","526","42","432","69","394","222","588","38","513","93","-","**",
"0500000US01095","Marshall County, Alabama","615","12","718","21","775","312","588","91","626","32","603","29","608","32","603","39","649","48","701","157","608","50",
"0500000US01097","Mobile County, Alabama","828","12","1357","357","874","45","887","53","853","34","785","41","812","29","843","30","839","35","784","34","794","31",
"0500000US01099","Monroe County, Alabama","499","26","-","**","466","114","604","150","546","116","483","48","488","30","445","294","-","**","667","490","-","**",
"0500000US01101","Montgomery County, Alabama","846","12","962","28","988","62","1018","46","858","31","825","30","793","22","771","63","818","30","775","105","812","40",
"0500000US01103","Morgan County, Alabama","622","16","-","**","601","147","578","38","581","46","624","32","647","34","754","131","653","92","572","75","548","75",
"0500000US01105","Perry County, Alabama","512","118","-","**","-","**","507","36","-","**","291","236","-","**","584","38","-","**","-","**","-","**",
"0500000US01107","Pickens County, Alabama","429","54","-","**","-","**","745","241","326","116","429","103","493","137","378","35","433","102","-","**","567","95",
"0500000US01109","Pike County, Alabama","637","37","921","466","648","162","586","186","688","66","549","106","554","75","683","40","434","132","540","72","836","349",
"0500000US01111","Randolph County, Alabama","588","74","725","212","496","135","809","229","466","83","483","46","823","39","574","483","675","122","828","253","669","113",
"0500000US01113","Russell County, Alabama","759","26","1621","796","1100","190","961","55","739","30","764","39","715","44","655","73","679","71","621","41","676","91",
"0500000US01115","St. Clair County, Alabama","723","19","632","276","785","176","824","94","733","27","708","45","659","69","679","133","565","50","763","199","661","178",
"0500000US01117","Shelby County, Alabama","975","17","1394","168","982","181","1133","56","997","32","953","29","893","50","765","67","759","154","729","664","774","309",
"0500000US01119","Sumter County, Alabama","534","110","-","**","-","**","702","48","461","222","310","46","417","310","669","329","728","76","432","100","670","31",
"0500000US01121","Talladega County, Alabama","598","32","750","541","625","228","712","183","585","44","536","63","515","132","563","51","679","26","652","218","673","41",
"0500000US01123","Tallapoosa County, Alabama","614","29","544","145","-","**","867","217","548","64","692","110","670","130","469","53","637","63","623","223","538","108",
"0500000US01125","Tuscaloosa County, Alabama","816","15","1322","215","838","55","877","40","830","29","745","27","795","25","771","47","826","84","808","80","834","99",
"0500000US01127","Walker County, Alabama","609","19","-","**","-","**","664","65","635","56","609","55","569","51","623","22","505","83","709","123","548","72",
"0500000US01129","Washington County, Alabama","657","122","-","**","-","**","713","389","731","73","-","**","475","459","661","135","477","19","-","**","-","**",
"0500000US01131","Wilcox County, Alabama","494","46","-","**","-","**","745","408","460","49","313","167","660","320","-","**","834","311","-","**","798","275",
"0500000US01133","Winston County, Alabama","528","50","-","**","-","**","673","117","469","47","592","112","536","111","460","131","653","319","-","**","483","95",
"0500000US02013","Aleutians East Borough, Alaska","989","47","-","**","-","**","869","94","975","129","1089","101","1060","71","933","139","-","**","-","**","-","**",
"0500000US02016","Aleutians West Census Area, Alaska","1277","94","-","**","1917","403","1219","223","1050","305","1257","127","1300","471","1563","665","-","**","1406","244","1063","230",
"0500000US02020","Anchorage Municipality, Alaska","1261","27","1427","290","1881","215","1759","92","1410","85","1298","40","1174","27","1096","47","1136","92","1213","118","1488","734",
"0500000US02050","Bethel Census Area, Alaska","1253","89","-","**","1682","360","1354","248","1300","172","1344","138","1155","134","1120","508","1019","260","-","**","-","**",
"0500000US02060","Bristol Bay Borough, Alaska","1051","114","-","**","-","**","633","199","1188","217","1179","97","850","199","1292","260","-","**","-","**","875","129",
"0500000US02068","Denali Borough, Alaska","871","299","-","**","-","**","1028","364","825","760","925","332","1375","592","-","**","-","**","-","**","-","**",
"0500000US02070","Dillingham Census Area, Alaska","1039","89","-","**","-","**","663","153","940","520","1212","142","1106","213","-","**","1844","279","-","**","-","**",
"0500000US02090","Fairbanks North Star Borough, Alaska","1272","57","-","**","2077","111","1794","181","1312","167","1197","88","1158","68","1162","117","1048","277","951","142","897","406",
"0500000US02100","Haines Borough, Alaska","1016","105","-","**","-","**","836","192","1028","474","1151","124","939","38","-","**","-","**","-","**","-","**",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","850","103","-","**","-","**","1087","110","711","100","740","67","1000","270","825","40","-","**","1188","134","-","**",
"0500000US02110","Juneau City and Borough, Alaska","1181","48","1294","161","1857","556","1225","312","1116","85","1228","125","1222","119","1116","168","1108","92","984","90","1152","118",
"0500000US02122","Kenai Peninsula Borough, Alaska","994","28","1093","84","1000","486","1091","79","1047","127","1004","53","966","74","896","88","791","139","941","400","950","498",
"0500000US02130","Ketchikan Gateway Borough, Alaska","1139","36","-","**","1048","305","1218","155","1165","101","1312","92","1201","102","1200","192","888","106","1071","293","1004","99",
"0500000US02150","Kodiak Island Borough, Alaska","1294","154","-","**","-","**","1532","1071","956","508","1460","271","1336","75","960","179","566","164","989","853","-","**",
"0500000US02158","Kusilvak Census Area, Alaska","625","103","-","**","713","236","753","121","650","207","575","200","443","89","481","216","-","**","-","**","-","**",
"0500000US02164","Lake and Peninsula Borough, Alaska","746","72","-","**","1375","911","675","75","738","272","792","193","688","130","-","**","-","**","-","**","-","**",
"0500000US02170","Matanuska-Susitna Borough, Alaska","1098","24","1510","507","1184","73","1200","50","1043","77","1055","50","1059","78","995","138","1056","110","767","113","940","107",
"0500000US02180","Nome Census Area, Alaska","1343","83","-","**","-","**","1042","227","1105","107","1518","164","1333","238","1352","205","1536","292","1188","462","1857","623",
"0500000US02185","North Slope Borough, Alaska","1029","70","-","**","-","**","808","166","1104","93","1041","117","1071","120","-","**","-","**","-","**","1083","745",
"0500000US02188","Northwest Arctic Borough, Alaska","1229","104","-","**","1304","339","1727","369","940","200","1335","166","1230","152","1042","483","2225","527","-","**","-","**",
"0500000US02195","Petersburg Borough, Alaska","885","61","-","**","-","**","867","71","794","621","856","118","828","70","1308","222","470","352","959","30","888","515",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","840","53","-","**","913","315","805","87","835","77","869","187","843","185","900","139","-","**","-","**","950","575",
"0500000US02220","Sitka City and Borough, Alaska","1104","54","-","**","-","**","1294","147","850","125","1151","120","1251","133","1019","95","1100","105","888","188","1069","189",
"0500000US02230","Skagway Municipality, Alaska","1069","48","-","**","-","**","967","91","1042","135","950","303","1077","61","1172","60","1125","486","925","125","1250","280",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","1088","93","-","**","-","**","806","61","1158","415","1154","156","1397","216","1159","101","-","**","-","**","-","**",
"0500000US02261","Valdez-Cordova Census Area, Alaska","974","111","-","**","-","**","1104","234","1213","210","914","527","1118","161","785","49","1010","404","967","102","-","**",
"0500000US02275","Wrangell City and Borough, Alaska","793","82","-","**","-","**","-","**","935","178","638","257","775","155","906","364","750","214","-","**","791","87",
"0500000US02282","Yakutat City and Borough, Alaska","1030","76","-","**","-","**","800","378","975","229","1100","163","1111","163","-","**","-","**","-","**","-","**",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","653","42","-","**","800","411","642","54","754","121","612","43","642","42","950","783","900","236","733","127","-","**",
"0500000US04001","Apache County, Arizona","487","32","367","83","1266","1120","574","95","434","33","444","27","527","41","507","117","488","416","661","160","680","365",
"0500000US04003","Cochise County, Arizona","805","24","803","456","1206","123","990","67","762","66","800","96","832","42","729","27","649","44","568","62","607","57",
"0500000US04005","Coconino County, Arizona","1079","26","614","513","1173","236","1237","74","1140","57","1099","58","992","79","974","81","862","40","749","266","957","121",
"0500000US04007","Gila County, Arizona","767","31","-","**","628","165","730","136","859","156","751","115","765","88","838","208","691","138","621","512","785","154",
"0500000US04009","Graham County, Arizona","793","45","-","**","716","185","796","80","842","202","877","322","718","115","842","133","778","258","819","484","697","208",
"0500000US04011","Greenlee County, Arizona","429","21","-","**","508","41","417","51","719","648","549","92","425","22","379","21","452","127","668","68","570","156",
"0500000US04012","La Paz County, Arizona","570","54","329","18","-","**","715","316","639","123","722","443","453","121","669","42","838","68","-","**","575","402",
"0500000US04013","Maricopa County, Arizona","1033","5","1386","40","1192","26","1215","9","1115","10","946","8","917","11","881","14","913","19","871","20","819","31",
"0500000US04015","Mohave County, Arizona","786","16","1018","458","769","145","899","39","839","58","720","37","744","29","685","45","644","99","680","75","691","218",
"0500000US04017","Navajo County, Arizona","690","33","1125","548","906","321","773","31","661","66","653","72","598","58","668","122","699","149","639","349","786","135",
"0500000US04019","Pima County, Arizona","861","9","1182","79","1046","63","1164","23","926","21","784","16","788","15","757","19","845","35","813","55","821","44",
"0500000US04021","Pinal County, Arizona","1014","16","1186","228","1109","65","1173","15","867","35","735","26","745","42","725","40","780","39","684","278","869","344",
"0500000US04023","Santa Cruz County, Arizona","627","32","-","**","-","**","736","60","660","51","665","139","520","22","601","122","532","239","561","248","599","119",
"0500000US04025","Yavapai County, Arizona","919","23","748","406","840","291","1079","45","960","47","874","34","832","63","912","65","870","155","848","273","815","100",
"0500000US04027","Yuma County, Arizona","830","23","1438","176","823","154","980","71","879","66","776","42","814","40","694","46","816","162","716","63","775","119",
"0500000US05001","Arkansas County, Arkansas","660","32","-","**","-","**","591","392","641","122","552","73","604","154","742","34","641","43","820","145","700","122",
"0500000US05003","Ashley County, Arkansas","608","47","-","**","719","459","586","375","512","172","446","340","613","77","522","111","738","420","669","11","572","142",
"0500000US05005","Baxter County, Arkansas","667","24","-","**","831","598","649","131","651","40","654","92","709","31","640","41","580","124","553","331","929","319",
"0500000US05007","Benton County, Arkansas","845","12","1073","119","1012","83","952","34","831","30","744","28","837","30","697","63","793","71","733","49","697","48",
"0500000US05009","Boone County, Arkansas","631","30","532","21","883","442","582","232","589","80","592","60","620","87","699","52","611","112","728","228","646","89",
"0500000US05011","Bradley County, Arkansas","567","36","-","**","-","**","660","176","676","45","444","184","508","61","689","257","586","121","513","77","-","**",
"0500000US05013","Calhoun County, Arkansas","611","80","-","**","-","**","-","**","713","496","500","69","621","129","-","**","569","298","-","**","628","73",
"0500000US05015","Carroll County, Arkansas","592","38","-","**","-","**","600","97","583","189","602","156","530","31","601","364","688","161","578","14","618","37",
"0500000US05017","Chicot County, Arkansas","564","40","-","**","-","**","599","171","631","550","472","97","472","116","548","110","685","13","839","79","484","22",
"0500000US05019","Clark County, Arkansas","594","38","511","342","481","216","541","133","559","55","535","125","675","72","734","48","495","153","1146","635","811","200",
"0500000US05021","Clay County, Arkansas","557","40","-","**","-","**","600","374","665","130","610","68","535","90","538","70","561","62","525","120","466","39",
"0500000US05023","Cleburne County, Arkansas","676","38","-","**","-","**","687","94","636","64","622","100","761","70","719","128","710","155","665","98","-","**",
"0500000US05025","Cleveland County, Arkansas","621","36","-","**","727","30","609","127","574","92","583","497","642","139","617","19","393","175","529","20","695","256",
"0500000US05027","Columbia County, Arkansas","664","40","-","**","-","**","553","166","750","168","554","87","726","40","816","110","688","92","558","260","666","20",
"0500000US05029","Conway County, Arkansas","627","73","-","**","-","**","835","99","532","188","463","79","678","38","518","92","491","108","406","112","714","386",
"0500000US05031","Craighead County, Arkansas","731","17","766","23","782","41","736","79","687","44","699","89","733","53","734","65","703","131","705","201","721","110",
"0500000US05033","Crawford County, Arkansas","667","26","-","**","588","97","727","63","710","103","675","60","596","144","722","83","624","82","615","32","499","47",
"0500000US05035","Crittenden County, Arkansas","713","17","-","**","673","73","787","60","726","30","694","51","688","65","724","54","601","109","725","164","744","216",
"0500000US05037","Cross County, Arkansas","663","37","-","**","-","**","846","137","581","58","646","152","627","83","667","144","713","140","675","47","1055","142",
"0500000US05039","Dallas County, Arkansas","655","54","-","**","-","**","763","113","630","159","471","59","732","78","621","113","-","**","-","**","710","76",
"0500000US05041","Desha County, Arkansas","533","51","-","**","-","**","614","347","440","219","498","150","518","43","416","200","491","221","569","354","772","156",
"0500000US05043","Drew County, Arkansas","647","67","-","**","765","216","751","149","663","62","569","101","496","120","412","109","908","212","693","31","600","292",
"0500000US05045","Faulkner County, Arkansas","777","13","870","281","823","38","799","33","744","19","713","29","748","36","726","90","947","64","782","51","664","224",
"0500000US05047","Franklin County, Arkansas","598","49","-","**","-","**","525","482","590","79","596","124","644","212","604","47","669","60","339","168","582","28",
"0500000US05049","Fulton County, Arkansas","504","35","-","**","-","**","716","105","538","157","382","101","471","193","422","144","510","242","657","184","508","38",
"0500000US05051","Garland County, Arkansas","721","22","-","**","905","119","829","98","752","69","684","23","682","53","692","90","682","86","740","75","706","102",
"0500000US05053","Grant County, Arkansas","727","38","-","**","859","28","1044","339","685","30","689","73","672","126","681","149","768","35","-","**","634","280",
"0500000US05055","Greene County, Arkansas","717","42","-","**","746","141","948","137","639","58","731","72","710","114","534","55","601","251","910","234","778","156",
"0500000US05057","Hempstead County, Arkansas","624","28","-","**","682","213","637","22","638","145","613","32","595","211","587","70","-","**","710","211","679","166",
"0500000US05059","Hot Spring County, Arkansas","655","31","-","**","-","**","692","93","589","77","583","69","640","96","589","186","829","146","695","256","672","113",
"0500000US05061","Howard County, Arkansas","555","39","-","**","604","46","616","137","602","77","502","51","476","153","549","65","-","**","528","318","681","362",
"0500000US05063","Independence County, Arkansas","618","33","559","296","725","256","663","41","653","82","567","67","659","100","534","50","592","70","663","122","544","157",
"0500000US05065","Izard County, Arkansas","576","30","-","**","-","**","596","125","418","116","520","224","585","54","464","155","633","94","625","109","586","219",
"0500000US05067","Jackson County, Arkansas","576","27","-","**","630","99","825","320","573","76","596","80","558","41","568","89","652","325","523","140","493","268",
"0500000US05069","Jefferson County, Arkansas","702","23","837","225","803","215","677","86","666","46","673","44","677","66","743","48","711","98","674","127","674","128",
"0500000US05071","Johnson County, Arkansas","605","27","-","**","675","553","562","48","659","31","477","110","629","53","619","96","604","110","448","243","606","126",
"0500000US05073","Lafayette County, Arkansas","406","51","-","**","-","**","375","23","359","64","246","34","422","135","627","144","520","26","617","100","497","96",
"0500000US05075","Lawrence County, Arkansas","529","27","-","**","-","**","397","65","548","174","433","86","526","54","578","59","603","57","340","110","563","27",
"0500000US05077","Lee County, Arkansas","542","164","-","**","-","**","642","449","415","66","603","154","318","77","744","151","678","88","682","390","812","123",
"0500000US05079","Lincoln County, Arkansas","539","57","-","**","-","**","713","315","452","95","701","265","482","29","631","122","670","218","-","**","-","**",
"0500000US05081","Little River County, Arkansas","543","41","-","**","-","**","657","301","665","20","457","108","388","76","681","184","531","168","-","**","606","84",
"0500000US05083","Logan County, Arkansas","562","36","-","**","589","49","480","90","595","65","485","30","583","65","608","93","448","241","673","330","508","124",
"0500000US05085","Lonoke County, Arkansas","764","31","-","**","900","262","856","84","730","49","726","42","750","61","678","28","798","141","683","74","780","338",
"0500000US05087","Madison County, Arkansas","644","46","-","**","775","437","667","284","521","83","619","38","691","148","648","372","628","90","-","**","578","469",
"0500000US05089","Marion County, Arkansas","586","36","-","**","-","**","609","306","624","92","506","75","539","34","605","40","742","514","680","140","525","98",
"0500000US05091","Miller County, Arkansas","710","18","-","**","771","35","733","41","712","55","710","97","742","73","577","31","679","33","738","109","712","52",
"0500000US05093","Mississippi County, Arkansas","619","19","377","169","-","**","666","27","601","37","595","34","657","49","553","61","664","66","651","146","560","88",
"0500000US05095","Monroe County, Arkansas","492","52","-","**","-","**","347","243","335","99","573","77","442","122","529","77","626","17","554","546","459","196",
"0500000US05097","Montgomery County, Arkansas","551","40","-","**","-","**","348","184","-","**","530","229","566","107","546","46","553","386","-","**","565","179",
"0500000US05099","Nevada County, Arkansas","661","76","-","**","-","**","660","373","652","182","560","224","-","**","821","53","967","386","338","243","-","**",
"0500000US05101","Newton County, Arkansas","474","46","-","**","-","**","656","202","397","171","456","307","375","170","-","**","-","**","525","13","430","269",
"0500000US05103","Ouachita County, Arkansas","542","39","-","**","-","**","556","142","658","162","534","73","531","61","552","149","547","305","653","202","481","50",
"0500000US05105","Perry County, Arkansas","663","24","-","**","850","181","666","49","764","403","650","37","540","230","675","354","788","231","783","266","628","15",
"0500000US05107","Phillips County, Arkansas","571","27","-","**","-","**","849","46","578","191","372","100","569","36","540","31","712","117","549","114","767","209",
"0500000US05109","Pike County, Arkansas","512","33","-","**","-","**","435","121","438","61","421","142","542","60","525","60","526","22","728","113","689","248",
"0500000US05111","Poinsett County, Arkansas","564","34","-","**","-","**","610","79","613","54","556","67","613","55","527","79","488","58","516","140","469","203",
"0500000US05113","Polk County, Arkansas","539","25","-","**","-","**","614","96","544","233","462","90","550","161","529","101","582","53","526","21","612","108",
"0500000US05115","Pope County, Arkansas","660","29","-","**","849","37","684","105","645","42","637","53","615","53","766","64","575","21","961","325","727","56",
"0500000US05117","Prairie County, Arkansas","539","33","-","**","-","**","532","151","446","159","542","121","490","175","614","83","439","320","721","90","547","292",
"0500000US05119","Pulaski County, Arkansas","825","12","964","71","919","40","933","24","811","27","801","24","765","22","786","37","882","57","811","42","789","30",
"0500000US05121","Randolph County, Arkansas","578","32","-","**","-","**","577","222","580","133","604","70","465","118","607","51","541","138","629","48","636","193",
"0500000US05123","St. Francis County, Arkansas","593","36","-","**","-","**","571","112","542","52","556","97","630","90","700","197","778","28","1039","884","494","252",
"0500000US05125","Saline County, Arkansas","812","24","-","**","866","127","894","107","785","39","844","133","690","59","650","164","831","111","741","181","817","96",
"0500000US05127","Scott County, Arkansas","492","35","-","**","-","**","-","**","450","84","528","24","472","77","422","141","568","11","-","**","-","**",
"0500000US05129","Searcy County, Arkansas","500","40","-","**","-","**","440","164","-","**","473","66","625","83","515","145","-","**","525","201","-","**",
"0500000US05131","Sebastian County, Arkansas","655","18","849","28","738","69","711","49","685","73","633","37","645","42","524","59","666","48","626","43","575","32",
"0500000US05133","Sevier County, Arkansas","547","35","-","**","-","**","728","188","553","129","567","36","519","61","487","55","411","90","678","137","820","222",
"0500000US05135","Sharp County, Arkansas","578","50","928","295","-","**","506","74","523","60","570","75","658","72","567","216","633","95","488","229","538","246",
"0500000US05137","Stone County, Arkansas","585","37","-","**","-","**","346","251","542","164","585","24","780","195","561","442","-","**","610","205","578","378",
"0500000US05139","Union County, Arkansas","650","36","-","**","-","**","723","654","621","28","640","130","742","166","594","93","660","79","667","41","763","310",
"0500000US05141","Van Buren County, Arkansas","616","48","-","**","-","**","734","28","563","39","463","84","631","150","600","245","420","326","-","**","824","43",
"0500000US05143","Washington County, Arkansas","743","12","1299","272","892","61","834","37","709","24","689","25","703","55","686","60","841","57","646","92","683","62",
"0500000US05145","White County, Arkansas","686","15","1094","180","805","95","676","31","676","31","657","53","698","105","643","129","675","99","690","198","646","252",
"0500000US05147","Woodruff County, Arkansas","484","64","-","**","-","**","564","125","424","70","424","51","415","87","640","206","574","57","-","**","789","214",
"0500000US05149","Yell County, Arkansas","595","60","-","**","-","**","938","607","530","65","458","114","635","71","515","59","642","97","645","26","632","61",
"0500000US06001","Alameda County, California","1547","12","2238","193","2004","162","1708","56","1791","45","1727","28","1567","23","1485","20","1488","34","1355","36","1397","20",
"0500000US06003","Alpine County, California","1083","442","-","**","-","**","-","**","675","670","433","168","-","**","-","**","-","**","-","**","-","**",
"0500000US06005","Amador County, California","1056","55","-","**","-","**","1089","101","1149","269","1079","112","1066","149","1059","83","1026","737","991","274","938","210",
"0500000US06007","Butte County, California","970","17","1738","657","1090","60","1146","60","1034","64","977","39","887","29","964","52","993","76","932","40","969","59",
"0500000US06009","Calaveras County, California","1195","124","-","**","-","**","1393","295","969","261","1322","204","1072","265","1017","415","1362","197","1295","400","861","126",
"0500000US06011","Colusa County, California","896","62","-","**","547","263","815","85","1048","167","946","75","1039","305","895","254","989","145","650","198","895","87",
"0500000US06013","Contra Costa County, California","1600","14","2542","328","1845","309","1823","66","1774","40","1672","33","1546","39","1524","49","1503","56","1452","57","1292","62",
"0500000US06015","Del Norte County, California","826","42","746","209","830","249","907","124","929","138","911","131","848","92","698","46","840","96","900","300","771","514",
"0500000US06017","El Dorado County, California","1122","28","-","**","1543","1530","1354","271","1441","183","1141","60","1075","60","1041","101","1045","91","1005","109","927","178",
