"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US02164","Lake and Peninsula Borough, Alaska","1355","69","322","49","1033","41",
"0500000US02170","Matanuska-Susitna Borough, Alaska","50922","76","39682","319","11240","317",
"0500000US02180","Nome Census Area, Alaska","4109","61","2786","92","1323","66",
"0500000US02185","North Slope Borough, Alaska","2640","79","2205","96","435","63",
"0500000US02188","Northwest Arctic Borough, Alaska","2744","54","1817","72","927","55",
"0500000US02195","Petersburg Borough, Alaska","1871","179","1319","163","552","69",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","3237","43","2348","87","889","82",
"0500000US02220","Sitka City and Borough, Alaska","4167","68","3503","158","664","136",
"0500000US02230","Skagway Municipality, Alaska","656","58","451","59","205","21",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","3520","109","2311","143","1209","91",
"0500000US02275","Wrangell City and Borough, Alaska","1300","72","912","69","388","63",
"0500000US02282","Yakutat City and Borough, Alaska","391","42","207","44","184","21",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","3958","200","2317","211","1641","79",
"0500000US04001","Apache County, Arizona","29001","70","20439","408","8562","396",
"0500000US04003","Cochise County, Arizona","59312","114","50476","767","8836","759",
"0500000US04005","Coconino County, Arizona","69907","138","53642","744","16265","741",
"0500000US04007","Gila County, Arizona","32614","48","23253","658","9361","650",
"0500000US04009","Graham County, Arizona","13941","39","12460","262","1481","250",
"0500000US04011","Greenlee County, Arizona","4422","13","3444","189","978","191",
"0500000US04012","La Paz County, Arizona","13653","49","8887","292","4766","302",
"0500000US04013","Maricopa County, Arizona","1850862","452","1697342","3927","153520","3837",
"0500000US04015","Mohave County, Arizona","119593","130","96899","1037","22694","1044",
"0500000US04017","Navajo County, Arizona","56946","75","39171","687","17775","679",
"0500000US04019","Pima County, Arizona","475378","332","430965","1683","44413","1757",
"0500000US04021","Pinal County, Arizona","179861","212","157193","1307","22668","1265",
"0500000US04023","Santa Cruz County, Arizona","18997","41","16816","318","2181","315",
"0500000US04025","Yavapai County, Arizona","124032","108","108900","926","15132","922",
"0500000US04027","Yuma County, Arizona","93924","139","76903","951","17021","921",
"0500000US05001","Arkansas County, Arkansas","8697","26","6587","275","2110","271",
"0500000US05003","Ashley County, Arkansas","9401","20","7199","253","2202","250",
"0500000US05005","Baxter County, Arkansas","22836","36","19289","408","3547","407",
"0500000US05007","Benton County, Arkansas","118496","86","107667","961","10829","940",
"0500000US05009","Boone County, Arkansas","17395","30","15232","363","2163","365",
"0500000US05011","Bradley County, Arkansas","5082","17","3600","182","1482","182",
"0500000US05013","Calhoun County, Arkansas","2468","29","1584","130","884","131",
"0500000US05015","Carroll County, Arkansas","13916","31","11106","388","2810","389",
"0500000US05017","Chicot County, Arkansas","5114","40","3919","183","1195","188",
"0500000US05019","Clark County, Arkansas","10012","54","8147","264","1865","247",
"0500000US05021","Clay County, Arkansas","7499","35","6116","225","1383","223",
"0500000US05023","Cleburne County, Arkansas","15641","34","10458","383","5183","385",
"0500000US05025","Cleveland County, Arkansas","3598","20","2793","150","805","150",
"0500000US05027","Columbia County, Arkansas","11032","54","8361","358","2671","353",
"0500000US05029","Conway County, Arkansas","9681","23","8303","245","1378","243",
"0500000US05031","Craighead County, Arkansas","47983","53","43357","569","4626","562",
"0500000US05033","Crawford County, Arkansas","25509","45","22994","384","2515","380",
"0500000US05035","Crittenden County, Arkansas","21367","35","18338","338","3029","331",
"0500000US05037","Cross County, Arkansas","7581","36","6524","208","1057","205",
"0500000US05039","Dallas County, Arkansas","3490","24","2425","167","1065","169",
"0500000US05041","Desha County, Arkansas","5812","30","4750","187","1062","187",
"0500000US05043","Drew County, Arkansas","8292","20","7004","295","1288","294",
"0500000US05045","Faulkner County, Arkansas","52862","49","48866","533","3996","533",
"0500000US05047","Franklin County, Arkansas","7751","22","6878","248","873","248",
"0500000US05049","Fulton County, Arkansas","6218","15","4808","232","1410","232",
"0500000US05051","Garland County, Arkansas","52570","50","43762","707","8808","706",
"0500000US05053","Grant County, Arkansas","7907","31","6955","212","952","207",
"0500000US05055","Greene County, Arkansas","19420","62","17926","333","1494","344",
"0500000US05057","Hempstead County, Arkansas","9638","24","7454","263","2184","266",
"0500000US05059","Hot Spring County, Arkansas","14259","74","12101","370","2158","355",
"0500000US05061","Howard County, Arkansas","6162","19","5169","197","993","198",
"0500000US05063","Independence County, Arkansas","16740","27","14515","414","2225","412",
"0500000US05065","Izard County, Arkansas","6749","28","5027","199","1722","196",
"0500000US05067","Jackson County, Arkansas","7106","53","6094","227","1012","215",
"0500000US05069","Jefferson County, Arkansas","30710","132","24334","534","6376","510",
"0500000US05071","Johnson County, Arkansas","11523","47","10047","234","1476","230",
"0500000US05073","Lafayette County, Arkansas","3940","17","2564","173","1376","174",
"0500000US05075","Lawrence County, Arkansas","7585","38","6437","187","1148","179",
"0500000US05077","Lee County, Arkansas","3707","41","2641","184","1066","184",
"0500000US05079","Lincoln County, Arkansas","4398","114","3518","208","880","173",
"0500000US05081","Little River County, Arkansas","6071","18","4790","284","1281","283",
"0500000US05083","Logan County, Arkansas","9762","28","8484","265","1278","265",
"0500000US05085","Lonoke County, Arkansas","30566","43","27817","425","2749","429",
"0500000US05087","Madison County, Arkansas","7699","21","6381","254","1318","250",
"0500000US05089","Marion County, Arkansas","9623","24","7296","359","2327","361",
"0500000US05091","Miller County, Arkansas","19810","35","16311","455","3499","450",
"0500000US05093","Mississippi County, Arkansas","19126","44","15381","363","3745","355",
"0500000US05095","Monroe County, Arkansas","3843","16","2819","143","1024","145",
"0500000US05097","Montgomery County, Arkansas","5469","21","3752","206","1717","206",
"0500000US05099","Nevada County, Arkansas","4318","21","3402","214","916","217",
"0500000US05101","Newton County, Arkansas","4107","17","3049","187","1058","188",
"0500000US05103","Ouachita County, Arkansas","11870","22","8590","464","3280","465",
"0500000US05105","Perry County, Arkansas","4952","19","3840","187","1112","187",
"0500000US05107","Phillips County, Arkansas","8386","32","6179","256","2207","258",
"0500000US05109","Pike County, Arkansas","5319","32","4120","165","1199","166",
"0500000US05111","Poinsett County, Arkansas","10418","40","9031","258","1387","259",
"0500000US05113","Polk County, Arkansas","9647","31","7884","275","1763","277",
"0500000US05115","Pope County, Arkansas","27033","97","24073","510","2960","503",
"0500000US05117","Prairie County, Arkansas","4093","16","3261","153","832","155",
"0500000US05119","Pulaski County, Arkansas","192085","143","169453","1182","22632","1215",
"0500000US05121","Randolph County, Arkansas","8620","35","7071","289","1549","289",
"0500000US05123","St. Francis County, Arkansas","9583","103","7881","323","1702","289",
"0500000US05125","Saline County, Arkansas","52468","64","49589","426","2879","410",
"0500000US05127","Scott County, Arkansas","4873","15","3927","223","946","224",
"0500000US05129","Searcy County, Arkansas","4721","22","3052","177","1669","179",
"0500000US05131","Sebastian County, Arkansas","57197","63","51951","587","5246","585",
"0500000US05133","Sevier County, Arkansas","6768","20","5697","249","1071","251",
"0500000US05135","Sharp County, Arkansas","9515","47","6810","322","2705","324",
"0500000US05137","Stone County, Arkansas","6820","16","4962","321","1858","322",
"0500000US05139","Union County, Arkansas","18663","33","15125","388","3538","381",
"0500000US05141","Van Buren County, Arkansas","9724","25","7115","265","2609","263",
"0500000US05143","Washington County, Arkansas","103174","103","95467","846","7707","861",
"0500000US05145","White County, Arkansas","33622","69","28945","616","4677","600",
"0500000US05147","Woodruff County, Arkansas","3272","30","2753","112","519","110",
"0500000US05149","Yell County, Arkansas","9300","38","8053","235","1247","231",
"0500000US06001","Alameda County, California","630726","295","593117","1676","37609","1623",
"0500000US06003","Alpine County, California","1587","96","473","103","1114","100",
"0500000US06005","Amador County, California","18919","47","16066","341","2853","343",
"0500000US06007","Butte County, California","91176","88","82345","797","8831","792",
"0500000US06009","Calaveras County, California","27579","32","17897","567","9682","568",
"0500000US06011","Colusa County, California","8157","128","7466","230","691","196",
"0500000US06013","Contra Costa County, California","426585","219","411662","1106","14923","1115",
"0500000US06015","Del Norte County, California","11156","43","9621","256","1535","256",
"0500000US06017","El Dorado County, California","94258","70","75719","788","18539","778",
"0500000US06019","Fresno County, California","342003","174","322163","1128","19840","1122",
"0500000US06021","Glenn County, California","10973","41","9763","270","1210","271",
"0500000US06023","Humboldt County, California","62625","77","54878","651","7747","661",
"0500000US06025","Imperial County, California","57511","185","48844","774","8667","719",
"0500000US06027","Inyo County, California","9500","68","7923","216","1577","206",
"0500000US06029","Kern County, California","304481","166","281416","1216","23065","1260",
"0500000US06031","Kings County, California","46695","107","43736","417","2959","406",
"0500000US06033","Lake County, California","34271","67","26364","620","7907","625",
"0500000US06035","Lassen County, California","12232","89","9060","314","3172","289",
"0500000US06037","Los Angeles County, California","3624084","1404","3390254","6035","233830","5373",
"0500000US06039","Madera County, California","50368","61","44513","569","5855","565",
"0500000US06041","Marin County, California","111860","126","103201","828","8659","819",
"0500000US06043","Mariposa County, California","9796","45","7515","315","2281","312",
"0500000US06045","Mendocino County, California","41495","55","34570","618","6925","626",
"0500000US06047","Merced County, California","89610","97","84605","603","5005","602",
"0500000US06049","Modoc County, California","4774","33","3264","240","1510","241",
"0500000US06051","Mono County, California","13632","18","5521","390","8111","393",
"0500000US06053","Monterey County, California","144659","175","132046","784","12613","744",
"0500000US06055","Napa County, California","55601","107","49663","500","5938","481",
"0500000US06057","Nevada County, California","53981","70","41873","726","12108","708",
"0500000US06059","Orange County, California","1138473","472","1074654","2589","63819","2353",
"0500000US06061","Placer County, California","176233","91","155422","928","20811","930",
"0500000US06063","Plumas County, California","15037","29","8055","367","6982","362",
"0500000US06065","Riverside County, California","860042","290","762234","2214","97808","2303",
"0500000US06067","Sacramento County, California","593616","517","568223","1146","25393","1217",
"0500000US06069","San Benito County, California","20937","82","20188","199","749","182",
"0500000US06071","San Bernardino County, California","738535","358","668004","1889","70531","1802",
"0500000US06073","San Diego County, California","1240607","578","1159822","3036","80785","2854",
"0500000US06075","San Francisco County, California","411542","238","362650","1987","48892","1982",
"0500000US06077","San Joaquin County, California","256826","299","241373","1040","15453","1067",
"0500000US06079","San Luis Obispo County, California","124871","109","108897","962","15974","985",
"0500000US06081","San Mateo County, California","285558","156","264424","1312","21134","1322",
"0500000US06083","Santa Barbara County, California","159766","144","148960","803","10806","802",
"0500000US06085","Santa Clara County, California","694209","417","654467","1701","39742","1838",
"0500000US06087","Santa Cruz County, California","106635","139","96873","848","9762","844",
"0500000US06089","Shasta County, California","79748","87","71473","636","8275","633",
"0500000US06091","Sierra County, California","2099","96","1206","166","893","177",
"0500000US06093","Siskiyou County, California","23066","57","18907","351","4159","353",
"0500000US06095","Solano County, California","163455","127","155800","804","7655","805",
"0500000US06097","Sonoma County, California","206319","179","190498","860","15821","909",
"0500000US06099","Stanislaus County, California","184240","176","176457","786","7783","751",
"0500000US06101","Sutter County, California","34681","41","33240","304","1441","304",
"0500000US06103","Tehama County, California","27456","37","24526","462","2930","463",
"0500000US06105","Trinity County, California","8122","33","5373","256","2749","250",
"0500000US06107","Tulare County, California","152542","106","142026","763","10516","735",
"0500000US06109","Tuolumne County, California","31491","64","22809","548","8682","540",
"0500000US06111","Ventura County, California","294651","177","278045","1081","16606","1050",
"0500000US06113","Yolo County, California","81543","72","76640","527","4903","517",
"0500000US06115","Yuba County, California","30089","45","28063","356","2026","362",
"0500000US08001","Adams County, Colorado","191765","125","184964","732","6801","738",
"0500000US08003","Alamosa County, Colorado","7148","24","6570","217","578","215",
"0500000US08005","Arapahoe County, Colorado","265980","126","253890","963","12090","981",
"0500000US08007","Archuleta County, Colorado","9710","19","5904","334","3806","334",
"0500000US08009","Baca County, Colorado","1986","18","1593","72","393","72",
"0500000US08011","Bent County, Colorado","2163","25","1875","106","288","104",
"0500000US08013","Boulder County, Colorado","142809","122","135230","616","7579","608",
"0500000US08014","Broomfield County, Colorado","32261","54","30921","260","1340","264",
"0500000US08015","Chaffee County, Colorado","11315","27","9195","361","2120","364",
"0500000US08017","Cheyenne County, Colorado","965","83","751","78","214","51",
"0500000US08019","Clear Creek County, Colorado","5768","16","4512","248","1256","247",
"0500000US08021","Conejos County, Colorado","4058","47","3112","137","946","128",
"0500000US08023","Costilla County, Colorado","2418","20","1574","106","844","104",
"0500000US08025","Crowley County, Colorado","1535","39","1333","78","202","67",
"0500000US08027","Custer County, Colorado","4349","233","2448","155","1901","241",
"0500000US08029","Delta County, Colorado","14931","42","12648","328","2283","330",
"0500000US08031","Denver County, Colorado","352593","173","329578","1793","23015","1776",
"0500000US08033","Dolores County, Colorado","1640","137","1238","110","402","97",
"0500000US08035","Douglas County, Colorado","140542","95","136130","510","4412","509",
"0500000US08037","Eagle County, Colorado","33455","39","20911","569","12544","573",
"0500000US08039","Elbert County, Colorado","10193","37","9657","139","536","133",
"0500000US08041","El Paso County, Colorado","296753","147","283174","979","13579","1022",
"0500000US08043","Fremont County, Colorado","20449","90","17695","378","2754","361",
"0500000US08045","Garfield County, Colorado","24640","53","23071","395","1569","397",
"0500000US08047","Gilpin County, Colorado","3706","223","3076","227","630","177",
"0500000US08049","Grand County, Colorado","17037","24","6460","441","10577","442",
"0500000US08051","Gunnison County, Colorado","12348","34","7903","295","4445","295",
"0500000US08053","Hinsdale County, Colorado","1384","75","473","70","911","64",
"0500000US08055","Huerfano County, Colorado","4750","21","2836","201","1914","199",
"0500000US08057","Jackson County, Colorado","1155","72","634","87","521","75",
"0500000US08059","Jefferson County, Colorado","251183","194","240031","940","11152","956",
"0500000US08061","Kiowa County, Colorado","704","73","574","66","130","47",
"0500000US08063","Kit Carson County, Colorado","3426","16","2914","134","512","134",
"0500000US08065","Lake County, Colorado","4033","272","2959","240","1074","230",
"0500000US08067","La Plata County, Colorado","28613","49","23200","453","5413","458",
"0500000US08069","Larimer County, Colorado","161882","212","151571","851","10311","821",
"0500000US08071","Las Animas County, Colorado","8134","41","6701","215","1433","215",
"0500000US08073","Lincoln County, Colorado","2385","35","1970","97","415","94",
"0500000US08075","Logan County, Colorado","8709","115","8148","207","561","157",
"0500000US08077","Mesa County, Colorado","68861","61","64559","643","4302","650",
"0500000US08079","Mineral County, Colorado","1251","75","434","59","817","74",
"0500000US08081","Moffat County, Colorado","6114","23","5303","211","811","209",
"0500000US08083","Montezuma County, Colorado","12314","70","10915","311","1399","307",
"0500000US08085","Montrose County, Colorado","19429","38","17529","354","1900","346",
"0500000US08087","Morgan County, Colorado","11670","30","11033","192","637","189",
"0500000US08089","Otero County, Colorado","8725","53","7643","223","1082","210",
"0500000US08091","Ouray County, Colorado","3466","164","2514","159","952","152",
"0500000US08093","Park County, Colorado","14362","24","8447","395","5915","399",
"0500000US08095","Phillips County, Colorado","2085","153","1859","122","226","106",
"0500000US08097","Pitkin County, Colorado","13350","26","9031","430","4319","436",
"0500000US08099","Prowers County, Colorado","5466","20","4564","222","902","222",
"0500000US08101","Pueblo County, Colorado","73031","142","67816","549","5215","508",
"0500000US08103","Rio Blanco County, Colorado","3288","21","2587","166","701","162",
"0500000US08105","Rio Grande County, Colorado","6574","34","5032","252","1542","245",
"0500000US08107","Routt County, Colorado","16913","39","10619","472","6294","472",
"0500000US08109","Saguache County, Colorado","3838","18","3261","142","577","142",
"0500000US08111","San Juan County, Colorado","720","64","362","57","358","56",
"0500000US08113","San Miguel County, Colorado","6606","19","3998","228","2608","226",
"0500000US08115","Sedgwick County, Colorado","1184","84","1000","76","184","55",
"0500000US08117","Summit County, Colorado","31849","37","12347","631","19502","628",
"0500000US08119","Teller County, Colorado","13516","28","11253","325","2263","326",
"0500000US08121","Washington County, Colorado","2280","36","2070","73","210","61",
"0500000US08123","Weld County, Colorado","125033","110","120019","548","5014","515",
"0500000US08125","Yuma County, Colorado","4324","20","3957","115","367","118",
"0500000US09110","Capitol Planning Region, Connecticut","415269","177","389086","1190","26183","1190",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","125678","151","118335","749","7343","711",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","82771","140","73624","735","9147","755",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","191984","108","178340","1105","13644","1080",
"0500000US09150","Northeastern Connecticut Planning Region, Connecticut","41629","61","39155","414","2474","403",
"0500000US09160","Northwest Hills Planning Region, Connecticut","55665","84","47035","600","8630","611",
"0500000US09170","South Central Connecticut Planning Region, Connecticut","247217","141","227739","1079","19478","1068",
"0500000US09180","Southeastern Connecticut Planning Region, Connecticut","125728","97","114577","998","11151","985",
"0500000US09190","Western Connecticut Planning Region, Connecticut","250108","126","232279","1002","17829","1045",
"0500000US10001","Kent County, Delaware","74997","89","70053","600","4944","598",
"0500000US10003","New Castle County, Delaware","235057","118","222943","945","12114","952",
"0500000US10005","Sussex County, Delaware","147904","147","103213","1091","44691","1112",
"0500000US11001","District of Columbia, District of Columbia","356101","179","321556","1499","34545","1464",
"0500000US12001","Alachua County, Florida","125702","238","112776","1105","12926","1082",
"0500000US12003","Baker County, Florida","10013","30","9012","295","1001","293",
"0500000US12005","Bay County, Florida","106209","61","76118","1106","30091","1103",
"0500000US12007","Bradford County, Florida","10826","30","9104","367","1722","363",
"0500000US12009","Brevard County, Florida","294461","215","251889","1622","42572","1536",
"0500000US12011","Broward County, Florida","863128","194","749372","2712","113756","2728",
"0500000US12013","Calhoun County, Florida","5663","20","4625","225","1038","221",
"0500000US12015","Charlotte County, Florida","114821","127","87376","1263","27445","1281",
"0500000US12017","Citrus County, Florida","83417","76","69701","944","13716","963",
"0500000US12019","Clay County, Florida","87165","83","81757","536","5408","554",
"0500000US12021","Collier County, Florida","234732","160","160867","1898","73865","1884",
"0500000US12023","Columbia County, Florida","30066","37","26720","431","3346","431",
"0500000US12027","DeSoto County, Florida","15713","66","12656","320","3057","307",
"0500000US12029","Dixie County, Florida","9365","24","6130","386","3235","392",
"0500000US12031","Duval County, Florida","445946","228","405139","1956","40807","1995",
"0500000US12033","Escambia County, Florida","147678","200","128292","1077","19386","1058",
"0500000US12035","Flagler County, Florida","58520","58","50296","743","8224","740",
"0500000US12037","Franklin County, Florida","8476","22","4918","200","3558","199",
"0500000US12039","Gadsden County, Florida","19100","39","16485","376","2615","376",
"0500000US12041","Gilchrist County, Florida","7697","51","6913","212","784","202",
"0500000US12043","Glades County, Florida","6612","27","4560","263","2052","266",
"0500000US12045","Gulf County, Florida","9142","55","5800","334","3342","325",
"0500000US12047","Hamilton County, Florida","5638","23","4360","202","1278","201",
"0500000US12049","Hardee County, Florida","9884","24","8148","294","1736","294",
"0500000US12051","Hendry County, Florida","15639","35","13944","349","1695","347",
"0500000US12053","Hernando County, Florida","90991","68","80544","897","10447","895",
"0500000US12055","Highlands County, Florida","58086","65","45943","754","12143","745",
"0500000US12057","Hillsborough County, Florida","618220","209","569998","1782","48222","1830",
"0500000US12059","Holmes County, Florida","8642","26","7087","249","1555","245",
"0500000US12061","Indian River County, Florida","85093","56","68696","923","16397","923",
"0500000US12063","Jackson County, Florida","20061","51","17038","341","3023","331",
"0500000US12065","Jefferson County, Florida","6815","27","5675","219","1140","216",
"0500000US12067","Lafayette County, Florida","3334","163","2619","231","715","229",
"0500000US12069","Lake County, Florida","182666","89","159474","1495","23192","1506",
"0500000US12071","Lee County, Florida","430243","197","319588","2788","110655","2849",
"0500000US12073","Leon County, Florida","135906","110","120673","965","15233","965",
"0500000US12075","Levy County, Florida","21197","36","17976","338","3221","335",
"0500000US12077","Liberty County, Florida","3209","162","2554","177","655","151",
"0500000US12079","Madison County, Florida","8392","20","6980","203","1412","202",
"0500000US12081","Manatee County, Florida","214510","101","168504","1649","46006","1682",
"0500000US12083","Marion County, Florida","183453","87","159796","1469","23657","1465",
"0500000US12085","Martin County, Florida","82297","57","67820","855","14477","843",
"0500000US12086","Miami-Dade County, Florida","1085414","284","964805","2795","120609","2824",
"0500000US12087","Monroe County, Florida","54418","39","34630","709","19788","710",
"0500000US12089","Nassau County, Florida","43565","44","38112","568","5453","570",
"0500000US12091","Okaloosa County, Florida","102475","72","84123","1106","18352","1101",
"0500000US12093","Okeechobee County, Florida","18532","49","15187","408","3345","407",
"0500000US12095","Orange County, Florida","576450","256","508907","2485","67543","2493",
"0500000US12097","Osceola County, Florida","164195","70","131365","1486","32830","1478",
"0500000US12099","Palm Beach County, Florida","713855","328","597053","2488","116802","2571",
"0500000US12101","Pasco County, Florida","265118","146","229860","1612","35258","1575",
"0500000US12103","Pinellas County, Florida","518180","201","423242","2243","94938","2246",
"0500000US12105","Polk County, Florida","329750","186","276643","2021","53107","2027",
"0500000US12107","Putnam County, Florida","36614","53","30650","595","5964","600",
"0500000US12109","St. Johns County, Florida","127144","91","108827","1368","18317","1348",
"0500000US12111","St. Lucie County, Florida","154930","226","131640","1179","23290","1216",
"0500000US12113","Santa Rosa County, Florida","78275","59","71250","811","7025","809",
"0500000US12115","Sarasota County, Florida","260272","218","205503","1515","54769","1418",
"0500000US12117","Seminole County, Florida","197167","133","185396","902","11771","895",
"0500000US12119","Sumter County, Florida","80371","85","66941","1030","13430","1039",
"0500000US12121","Suwannee County, Florida","19063","33","15567","456","3496","461",
"0500000US12123","Taylor County, Florida","11177","27","7571","329","3606","323",
"0500000US12125","Union County, Florida","4772","29","4192","160","580","157",
"0500000US12127","Volusia County, Florida","277851","175","237396","1407","40455","1411",
"0500000US12129","Wakulla County, Florida","14184","35","12187","392","1997","394",
"0500000US12131","Walton County, Florida","58894","52","32659","1018","26235","1033",
