"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M","B25111_011E","B25111_011M",
"0500000US01019","Cherokee County, Alabama","762","63","-","**","710","77","825","105","832","74","825","489","547","258","588","153","799","303","1336","152","766","171",
"0500000US01021","Chilton County, Alabama","871","46","782","103","958","205","692","297","939","134","809","267","922","146","754","50","935","42","956","171","1493","325",
"0500000US01023","Choctaw County, Alabama","543","120","-","**","-","**","-","**","500","263","388","300","625","203","1325","132","727","414","330","296","-","**",
"0500000US01025","Clarke County, Alabama","782","85","-","**","-","**","793","155","704","157","713","249","846","45","1021","889","738","44","-","**","-","**",
"0500000US01027","Clay County, Alabama","619","145","-","**","-","**","904","326","733","424","469","225","710","422","322","56","484","305","-","**","862","327",
"0500000US01029","Cleburne County, Alabama","798","49","-","**","637","111","780","52","822","67","1046","174","667","195","781","137","852","134","-","**","-","**",
"0500000US01031","Coffee County, Alabama","1018","52","1174","221","1218","177","1213","144","823","294","988","189","829","111","975","188","884","327","1091","557","962","25",
"0500000US01033","Colbert County, Alabama","887","58","975","265","964","87","789","238","905","76","809","151","1043","102","865","50","716","78","777","195","686","103",
"0500000US01035","Conecuh County, Alabama","834","37","-","**","-","**","843","39","640","173","834","164","842","17","801","169","1283","317","-","**","438","137",
"0500000US01037","Coosa County, Alabama","665","120","-","**","-","**","769","126","329","11","1188","206","697","410","671","25","-","**","-","**","638","592",
"0500000US01039","Covington County, Alabama","746","29","-","**","750","54","729","89","757","95","742","41","760","81","766","206","741","179","717","430","-","**",
"0500000US01041","Crenshaw County, Alabama","661","80","-","**","-","**","631","17","705","245","720","203","648","87","706","287","841","134","-","**","714","400",
"0500000US01043","Cullman County, Alabama","908","52","1690","295","960","175","925","75","913","121","969","149","932","42","746","101","762","185","525","394","756","119",
"0500000US01045","Dale County, Alabama","889","35","1174","202","986","163","967","172","944","143","922","74","839","106","838","79","852","387","499","438","808","298",
"0500000US01047","Dallas County, Alabama","733","33","-","**","780","156","743","56","712","103","540","60","647","121","952","198","1258","465","724","231","-","**",
"0500000US01049","DeKalb County, Alabama","693","25","-","**","830","168","694","152","738","71","656","48","698","129","678","36","577","127","646","343","762","98",
"0500000US01051","Elmore County, Alabama","1071","42","831","429","1102","111","1118","130","1055","99","1133","64","1047","86","783","314","1028","289","1089","902","1023","467",
"0500000US01053","Escambia County, Alabama","766","23","-","**","700","335","717","42","751","113","672","226","782","49","1071","51","861","78","1056","721","687","292",
"0500000US01055","Etowah County, Alabama","847","44","-","**","898","229","941","116","917","132","883","128","860","84","722","128","840","55","825","84","763","110",
"0500000US01057","Fayette County, Alabama","667","88","-","**","1095","81","483","336","538","509","547","328","812","260","589","53","681","151","628","12","-","**",
"0500000US01059","Franklin County, Alabama","676","58","-","**","676","82","707","140","621","28","546","148","677","178","845","86","539","302","650","453","-","**",
"0500000US01061","Geneva County, Alabama","784","71","-","**","922","48","741","246","784","224","723","291","830","170","693","208","768","131","743","200","831","314",
"0500000US01063","Greene County, Alabama","432","146","-","**","-","**","1166","468","283","95","414","80","704","80","299","242","856","44","-","**","-","**",
"0500000US01065","Hale County, Alabama","715","105","-","**","-","**","777","261","736","59","485","274","559","404","-","**","-","**","580","276","1111","31",
"0500000US01067","Henry County, Alabama","769","66","-","**","666","27","-","**","877","291","1019","288","839","87","493","127","840","603","1020","480","-","**",
"0500000US01069","Houston County, Alabama","945","17","1057","122","1090","51","1084","58","953","28","924","47","931","32","955","102","834","31","881","136","730","65",
"0500000US01071","Jackson County, Alabama","780","47","2089","1793","747","378","815","113","564","108","812","48","688","141","776","194","905","213","820","162","997","150",
"0500000US01073","Jefferson County, Alabama","1193","18","1650","149","1540","75","1441","104","1317","46","1114","36","1161","27","1068","45","1094","44","1112","52","1127","54",
"0500000US01075","Lamar County, Alabama","549","47","-","**","947","38","-","**","525","45","520","51","485","104","567","112","702","126","436","378","-","**",
"0500000US01077","Lauderdale County, Alabama","838","24","1118","322","942","47","846","47","830","37","860","58","785","57","794","100","829","76","788","95","653","145",
"0500000US01079","Lawrence County, Alabama","753","35","-","**","1032","698","700","258","765","38","711","93","555","245","831","296","766","20","753","613","1322","590",
"0500000US01081","Lee County, Alabama","1058","37","1791","133","1164","72","1145","43","895","126","986","95","1079","89","812","83","893","147","945","389","849","227",
"0500000US01083","Limestone County, Alabama","970","72","2099","119","1332","253","995","149","856","128","941","263","822","53","849","257","841","243","-","**","835","352",
"0500000US01085","Lowndes County, Alabama","710","160","-","**","-","**","1037","441","479","31","881","93","837","35","803","631","-","**","-","**","-","**",
"0500000US01087","Macon County, Alabama","734","52","-","**","1044","751","893","266","809","102","782","334","703","76","613","170","920","90","-","**","720","41",
"0500000US01089","Madison County, Alabama","1209","22","1604","133","1441","56","1375","67","1165","70","1058","44","1069","60","1103","92","1101","129","1092","106","931","117",
"0500000US01091","Marengo County, Alabama","716","69","-","**","861","164","558","518","876","128","791","289","743","35","654","79","683","264","-","**","775","223",
"0500000US01093","Marion County, Alabama","630","74","-","**","654","155","721","98","785","93","713","86","452","57","459","191","677","109","744","333","736","35",
"0500000US01095","Marshall County, Alabama","795","29","1293","630","861","238","823","117","814","109","798","55","819","73","766","93","771","19","761","167","694","72",
"0500000US01097","Mobile County, Alabama","1052","22","950","616","1118","77","1070","58","1084","38","1036","57","1074","45","1001","59","1032","51","1000","73","912","119",
"0500000US01099","Monroe County, Alabama","666","168","-","**","469","160","758","216","844","26","572","12","820","244","1104","410","985","105","-","**","769","20",
"0500000US01101","Montgomery County, Alabama","1092","21","2038","1233","1389","79","1326","118","1122","69","1057","48","1095","50","1029","50","984","68","997","99","973","54",
"0500000US01103","Morgan County, Alabama","864","26","1312","701","975","224","805","84","853","68","796","48","888","92","895","67","914","95","626","99","1055","258",
"0500000US01105","Perry County, Alabama","592","86","-","**","722","106","-","**","813","649","529","145","630","50","-","**","790","486","-","**","-","**",
"0500000US01107","Pickens County, Alabama","648","87","-","**","-","**","786","293","575","252","541","250","615","372","628","201","926","196","-","**","567","24",
"0500000US01109","Pike County, Alabama","856","53","1072","643","1046","267","819","247","946","146","841","83","651","98","764","105","974","495","-","**","799","295",
"0500000US01111","Randolph County, Alabama","708","68","-","**","851","24","813","333","706","109","627","17","708","125","606","300","818","72","-","**","613","167",
"0500000US01113","Russell County, Alabama","939","39","530","255","1218","155","1255","126","871","26","885","99","881","51","679","267","1081","97","1035","430","784","168",
"0500000US01115","St. Clair County, Alabama","1084","66","1500","1081","1064","230","1418","265","1138","190","860","104","915","220","925","243","695","425","1028","494","957","146",
"0500000US01117","Shelby County, Alabama","1401","38","1776","415","1685","80","1555","92","1407","80","1351","37","1086","66","1127","103","1075","223","992","189","948","114",
"0500000US01119","Sumter County, Alabama","775","160","-","**","1004","311","-","**","815","649","943","157","539","288","775","112","-","**","-","**","-","**",
"0500000US01121","Talladega County, Alabama","785","29","868","121","918","287","813","121","765","104","789","93","682","90","886","97","780","33","953","246","779","41",
"0500000US01123","Tallapoosa County, Alabama","765","33","-","**","736","53","821","120","948","148","761","91","700","219","440","220","782","109","746","160","894","343",
"0500000US01125","Tuscaloosa County, Alabama","1037","23","1513","355","1102","61","1085","42","1059","60","1057","68","956","47","910","87","899","135","1163","63","854","146",
"0500000US01127","Walker County, Alabama","756","61","1687","146","816","137","654","197","738","102","868","200","798","244","797","271","734","104","-","**","1177","229",
"0500000US01129","Washington County, Alabama","655","215","-","**","-","**","690","376","486","192","754","734","383","208","781","393","-","**","-","**","-","**",
"0500000US01131","Wilcox County, Alabama","745","309","-","**","-","**","-","**","571","294","659","387","910","579","-","**","732","82","1111","59","-","**",
"0500000US01133","Winston County, Alabama","803","60","-","**","588","492","789","72","876","99","882","116","724","145","666","237","750","266","800","439","-","**",
"0500000US02013","Aleutians East Borough, Alaska","979","90","-","**","-","**","1538","1331","481","453","947","69","1056","95","1100","281","-","**","-","**","-","**",
"0500000US02016","Aleutians West Census Area, Alaska","1982","160","-","**","2625","285","1714","382","1991","305","1893","576","1813","304","2542","1093","-","**","2042","639","-","**",
"0500000US02020","Anchorage Municipality, Alaska","1489","38","1273","822","1833","120","1734","134","1623","120","1496","59","1366","62","1378","100","1351","242","1224","337","1227","270",
"0500000US02050","Bethel Census Area, Alaska","1474","103","-","**","1538","724","1614","81","1313","197","1311","170","1549","266","817","315","500","482","-","**","1778","1326",
"0500000US02060","Bristol Bay Borough, Alaska","1317","95","-","**","-","**","-","**","973","45","1375","60","1469","275","-","**","-","**","-","**","-","**",
"0500000US02063","Chugach Census Area, Alaska","1369","80","-","**","-","**","2196","2106","2025","1173","1317","108","1432","226","1958","845","983","165","1016","292","1179","218",
"0500000US02066","Copper River Census Area, Alaska","1089","164","-","**","1342","71","958","101","722","192","742","623","1273","311","-","**","-","**","-","**","-","**",
"0500000US02068","Denali Borough, Alaska","825","147","-","**","525","340","-","**","-","**","929","268","763","468","855","275","-","**","-","**","-","**",
"0500000US02070","Dillingham Census Area, Alaska","1105","82","-","**","781","319","971","368","1565","420","1214","165","1090","344","-","**","-","**","1639","364","-","**",
"0500000US02090","Fairbanks North Star Borough, Alaska","1459","45","1457","673","2008","147","1846","207","1493","332","1377","64","1352","67","1480","186","1106","415","1430","509","814","535",
"0500000US02100","Haines Borough, Alaska","1087","162","467","339","-","**","1607","1369","633","129","1063","967","1080","670","1528","1279","1152","50","-","**","-","**",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1014","415","-","**","-","**","-","**","770","305","1074","241","1203","469","1594","1402","-","**","-","**","525","134",
"0500000US02110","Juneau City and Borough, Alaska","1444","58","1348","707","1472","145","1452","389","1310","198","1648","116","1460","144","1436","378","1338","143","1328","536","1504","530",
"0500000US02122","Kenai Peninsula Borough, Alaska","1184","52","1349","133","1223","161","1168","116","1399","151","1280","134","1033","83","1053","322","866","77","538","422","1278","843",
"0500000US02130","Ketchikan Gateway Borough, Alaska","1505","94","-","**","1415","229","1445","358","1803","141","1484","224","1310","181","1604","288","1578","203","1422","567","1432","371",
"0500000US02150","Kodiak Island Borough, Alaska","1765","322","-","**","1926","1243","2439","390","1559","996","1573","619","1057","523","1641","165","1188","1047","-","**","-","**",
"0500000US02158","Kusilvak Census Area, Alaska","833","68","-","**","1008","429","839","76","781","215","1011","329","420","65","-","**","-","**","-","**","-","**",
"0500000US02164","Lake and Peninsula Borough, Alaska","936","188","-","**","925","495","739","58","1875","506","1350","314","-","**","-","**","-","**","-","**","-","**",
"0500000US02170","Matanuska-Susitna Borough, Alaska","1299","55","1213","763","1609","96","1300","158","1112","72","1266","82","1217","110","1379","176","1193","249","1331","110","1205","198",
"0500000US02180","Nome Census Area, Alaska","1394","172","-","**","1163","377","1146","161","1212","518","1575","157","1480","223","1135","323","-","**","-","**","1425","559",
"0500000US02185","North Slope Borough, Alaska","1254","134","-","**","1148","850","1302","527","1279","556","1200","185","1389","117","1248","459","-","**","-","**","-","**",
"0500000US02188","Northwest Arctic Borough, Alaska","1350","151","-","**","-","**","1295","330","1338","293","1604","343","1226","151","1663","111","-","**","-","**","-","**",
"0500000US02195","Petersburg Borough, Alaska","950","151","-","**","1219","177","865","29","-","**","1188","193","807","361","1075","857","1271","758","1150","94","1161","409",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","964","77","-","**","744","416","963","56","1074","244","968","162","1023","95","1050","389","883","114","880","607","850","191",
"0500000US02220","Sitka City and Borough, Alaska","1341","99","-","**","-","**","1433","287","1375","202","1247","367","1460","285","1325","145","1366","134","1375","186","1092","148",
"0500000US02230","Skagway Municipality, Alaska","1280","119","-","**","1333","502","1268","525","1292","377","1057","122","1250","271","-","**","-","**","-","**","1344","141",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","1351","208","-","**","650","526","2197","87","1590","330","1364","105","1541","505","1125","403","1033","400","-","**","-","**",
"0500000US02275","Wrangell City and Borough, Alaska","993","96","-","**","1550","405","-","**","658","518","938","270","1125","100","875","168","1234","273","1021","181","888","161",
"0500000US02282","Yakutat City and Borough, Alaska","1330","66","-","**","1304","214","875","220","-","**","-","**","1500","745","775","518","-","**","-","**","-","**",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","1084","114","-","**","784","403","796","307","1299","325","1258","166","692","211","1125","144","1125","268","877","317","-","**",
"0500000US04001","Apache County, Arizona","647","53","-","**","558","139","805","128","570","77","612","44","717","148","893","225","1268","508","-","**","1063","129",
"0500000US04003","Cochise County, Arizona","995","49","-","**","1058","270","1315","87","1030","89","953","57","887","86","882","181","863","107","1088","68","879","108",
"0500000US04005","Coconino County, Arizona","1473","62","1672","253","1577","207","1762","148","1583","123","1349","182","1335","109","1273","186","1366","127","1453","926","1133","135",
"0500000US04007","Gila County, Arizona","1030","90","-","**","674","539","1130","73","996","254","1157","411","1145","343","918","114","1196","385","989","572","642","371",
"0500000US04009","Graham County, Arizona","935","53","-","**","1049","231","933","110","964","129","863","142","969","149","407","259","-","**","669","210","1147","703",
"0500000US04011","Greenlee County, Arizona","648","76","-","**","368","110","-","**","581","289","724","51","608","123","702","338","-","**","-","**","718","424",
"0500000US04012","La Paz County, Arizona","802","46","-","**","908","398","1000","490","882","110","728","88","926","152","757","259","689","207","814","278","-","**",
"0500000US04013","Maricopa County, Arizona","1708","8","2103","57","1934","21","1890","18","1778","20","1584","17","1486","17","1408","33","1393","41","1400","78","1374","99",
"0500000US04015","Mohave County, Arizona","1091","28","1618","223","1140","145","1209","68","1137","70","1031","71","1064","63","904","161","1019","119","1287","588","840","169",
"0500000US04017","Navajo County, Arizona","858","58","976","483","767","218","880","176","764","89","755","185","1044","71","735","241","973","138","825","368","1076","73",
"0500000US04019","Pima County, Arizona","1212","14","1902","172","1636","49","1515","50","1317","48","1135","22","1099","25","1048","38","1142","46","1128","63","1186","66",
"0500000US04021","Pinal County, Arizona","1537","63","2100","162","1882","230","1818","63","1420","154","1198","91","1152","82","948","74","881","97","852","139","942","221",
"0500000US04023","Santa Cruz County, Arizona","829","52","429","293","783","87","901","218","976","75","718","118","797","91","766","149","587","271","591","224","790","146",
"0500000US04025","Yavapai County, Arizona","1351","45","2041","227","1677","153","1491","101","1350","109","1225","81","1242","121","1323","134","1103","138","1141","156","1141","164",
"0500000US04027","Yuma County, Arizona","993","36","1636","278","1072","226","1156","63","1044","104","968","62","885","66","886","63","1004","225","1092","177","901","85",
"0500000US05001","Arkansas County, Arkansas","843","106","-","**","640","309","-","**","819","101","945","86","731","260","890","128","943","41","-","**","1286","172",
"0500000US05003","Ashley County, Arkansas","703","58","-","**","-","**","730","338","885","204","683","161","638","135","537","339","823","69","842","14","549","321",
"0500000US05005","Baxter County, Arkansas","846","37","-","**","788","112","856","93","666","153","989","74","850","77","832","61","911","351","824","476","1004","839",
"0500000US05007","Benton County, Arkansas","1277","31","1617","125","1423","55","1327","62","1175","37","1054","86","1020","109","977","72","887","109","1256","259","1039","551",
"0500000US05009","Boone County, Arkansas","733","51","-","**","590","213","789","162","786","78","632","71","735","175","528","203","972","130","526","64","828","104",
"0500000US05011","Bradley County, Arkansas","689","67","-","**","-","**","639","136","694","189","758","356","597","410","-","**","767","34","-","**","541","376",
"0500000US05013","Calhoun County, Arkansas","769","158","-","**","-","**","-","**","-","**","-","**","-","**","931","296","-","**","-","**","-","**",
"0500000US05015","Carroll County, Arkansas","856","64","930","92","944","213","839","577","978","141","753","235","689","140","986","94","959","144","596","267","867","341",
"0500000US05017","Chicot County, Arkansas","574","113","-","**","1041","938","264","236","493","55","525","263","761","322","797","242","725","534","655","178","-","**",
"0500000US05019","Clark County, Arkansas","793","99","443","131","945","22","825","82","693","235","680","75","640","191","725","546","741","119","1025","497","1073","149",
"0500000US05021","Clay County, Arkansas","707","42","-","**","653","510","700","205","625","367","688","99","670","165","662","181","661","201","-","**","866","391",
"0500000US05023","Cleburne County, Arkansas","859","37","-","**","972","222","890","396","888","109","808","103","832","149","884","162","834","68","-","**","-","**",
"0500000US05025","Cleveland County, Arkansas","536","146","-","**","-","**","-","**","905","334","390","243","-","**","529","48","1095","123","-","**","-","**",
"0500000US05027","Columbia County, Arkansas","649","67","-","**","624","387","508","405","819","246","643","85","710","321","397","108","732","133","751","137","844","97",
"0500000US05029","Conway County, Arkansas","755","38","-","**","610","444","917","55","1093","63","734","430","758","32","-","**","944","134","748","398","548","365",
"0500000US05031","Craighead County, Arkansas","958","24","1192","120","994","39","933","49","943","86","974","94","822","73","956","164","872","365","974","261","1116","66",
"0500000US05033","Crawford County, Arkansas","851","30","942","217","876","174","1018","227","841","22","781","82","871","145","804","405","1038","501","943","117","824","56",
"0500000US05035","Crittenden County, Arkansas","911","46","-","**","1086","292","1014","97","962","135","846","74","1002","76","805","106","907","310","853","125","1005","223",
"0500000US05037","Cross County, Arkansas","764","85","-","**","844","138","514","111","811","155","781","233","710","149","863","175","527","486","868","118","843","290",
"0500000US05039","Dallas County, Arkansas","627","84","-","**","-","**","781","142","478","211","838","615","748","392","688","303","932","254","-","**","-","**",
"0500000US05041","Desha County, Arkansas","718","57","-","**","419","378","696","355","825","151","736","265","605","124","794","299","869","145","543","492","536","366",
"0500000US05043","Drew County, Arkansas","725","37","-","**","718","53","812","298","724","39","636","285","644","301","671","102","770","217","-","**","1098","304",
"0500000US05045","Faulkner County, Arkansas","1005","34","1621","109","1031","83","1058","65","960","76","946","31","996","116","814","156","1254","194","864","59","983","178",
"0500000US05047","Franklin County, Arkansas","719","25","1125","286","715","146","1073","482","667","91","705","226","660","197","729","17","-","**","-","**","720","13",
"0500000US05049","Fulton County, Arkansas","626","70","-","**","685","36","1275","719","621","261","577","79","599","198","681","95","790","152","-","**","575","130",
"0500000US05051","Garland County, Arkansas","966","27","1017","573","1032","111","1122","46","1004","83","949","49","911","67","948","185","918","63","652","160","749","107",
"0500000US05053","Grant County, Arkansas","788","76","-","**","1506","538","1162","355","840","78","675","22","630","478","576","167","730","157","650","455","773","8",
"0500000US05055","Greene County, Arkansas","904","34","997","443","970","104","832","76","869","98","907","168","871","94","922","125","1108","613","1325","86","1269","726",
"0500000US05057","Hempstead County, Arkansas","815","53","-","**","838","111","857","139","866","296","864","211","540","450","867","96","682","57","931","111","838","131",
"0500000US05059","Hot Spring County, Arkansas","768","25","-","**","1207","430","771","25","840","155","758","124","619","234","760","43","720","71","850","133","823","213",
"0500000US05061","Howard County, Arkansas","690","67","-","**","675","221","770","220","834","28","795","362","661","139","520","286","667","223","-","**","916","669",
"0500000US05063","Independence County, Arkansas","845","30","-","**","897","165","695","151","764","110","836","74","928","94","749","228","1022","181","1264","672","879","154",
"0500000US05065","Izard County, Arkansas","621","39","-","**","-","**","644","178","533","150","480","66","728","150","415","360","1188","704","-","**","477","7",
"0500000US05067","Jackson County, Arkansas","668","71","-","**","850","592","704","527","577","205","552","154","721","154","687","143","657","158","786","215","811","316",
"0500000US05069","Jefferson County, Arkansas","888","37","-","**","966","35","960","299","804","74","815","88","861","62","908","63","1036","133","792","212","1046","232",
"0500000US05071","Johnson County, Arkansas","728","54","-","**","770","77","731","273","711","109","622","119","860","129","931","101","859","216","842","230","446","260",
"0500000US05073","Lafayette County, Arkansas","755","72","-","**","816","311","-","**","742","129","592","247","389","378","748","353","-","**","797","238","809","261",
"0500000US05075","Lawrence County, Arkansas","697","64","561","336","606","55","690","253","821","261","707","88","765","182","817","350","530","39","663","182","863","327",
"0500000US05077","Lee County, Arkansas","667","93","-","**","-","**","442","264","-","**","512","49","368","200","596","457","987","133","-","**","674","3",
"0500000US05079","Lincoln County, Arkansas","744","43","-","**","744","45","-","**","714","489","753","716","836","60","596","525","638","526","-","**","-","**",
"0500000US05081","Little River County, Arkansas","697","161","-","**","431","179","653","438","532","256","730","261","814","184","-","**","866","105","-","**","-","**",
"0500000US05083","Logan County, Arkansas","745","29","-","**","758","121","713","168","638","139","647","111","769","24","709","453","846","198","1125","340","659","258",
"0500000US05085","Lonoke County, Arkansas","1025","51","1085","186","992","154","1256","91","1078","122","939","56","741","59","783","100","918","176","1083","470","1039","333",
"0500000US05087","Madison County, Arkansas","729","38","-","**","-","**","-","**","765","153","719","24","1031","385","711","346","-","**","-","**","-","**",
"0500000US05089","Marion County, Arkansas","795","41","-","**","950","544","1084","355","882","77","721","95","746","94","640","81","-","**","955","440","753","60",
"0500000US05091","Miller County, Arkansas","892","47","-","**","1060","85","1011","120","840","56","771","91","838","118","951","47","815","69","1009","188","910","138",
"0500000US05093","Mississippi County, Arkansas","830","35","-","**","820","97","815","176","679","142","764","131","914","56","856","61","906","119","825","233","770","129",
"0500000US05095","Monroe County, Arkansas","614","42","-","**","-","**","644","326","389","164","573","205","1013","755","502","144","462","56","729","147","850","559",
"0500000US05097","Montgomery County, Arkansas","636","87","-","**","-","**","589","385","641","293","607","155","722","392","383","94","675","354","-","**","-","**",
"0500000US05099","Nevada County, Arkansas","869","165","-","**","-","**","1273","524","-","**","-","**","642","196","848","9","-","**","-","**","1108","120",
"0500000US05101","Newton County, Arkansas","617","65","-","**","-","**","468","204","607","117","432","182","827","294","805","194","-","**","-","**","538","136",
"0500000US05103","Ouachita County, Arkansas","764","98","-","**","587","458","775","21","1014","137","657","143","814","215","699","203","695","283","866","177","411","201",
"0500000US05105","Perry County, Arkansas","805","130","-","**","632","40","935","30","846","301","830","125","773","71","534","68","-","**","595","50","1078","382",
"0500000US05107","Phillips County, Arkansas","737","84","-","**","1030","153","863","138","592","224","712","381","647","144","751","147","950","460","-","**","636","397",
"0500000US05109","Pike County, Arkansas","686","64","-","**","-","**","-","**","521","200","580","94","705","240","916","362","741","198","675","262","-","**",
"0500000US05111","Poinsett County, Arkansas","619","80","-","**","857","248","710","97","682","131","482","308","681","212","483","71","600","134","335","319","1060","141",
"0500000US05113","Polk County, Arkansas","711","61","-","**","960","498","920","207","611","317","-","**","615","36","554","166","870","251","719","24","909","253",
"0500000US05115","Pope County, Arkansas","859","34","905","724","941","61","850","123","809","71","767","37","930","90","933","93","934","100","771","137","697","186",
"0500000US05117","Prairie County, Arkansas","625","52","-","**","1011","821","-","**","504","315","635","210","437","263","626","18","743","161","-","**","-","**",
"0500000US05119","Pulaski County, Arkansas","1080","18","1420","160","1242","51","1153","44","1019","59","990","34","1005","57","1047","46","1062","72","1033","91","1102","78",
"0500000US05121","Randolph County, Arkansas","674","63","-","**","-","**","546","309","-","**","662","165","887","194","640","116","738","533","380","9","-","**",
"0500000US05123","St. Francis County, Arkansas","779","54","-","**","802","164","800","397","747","132","780","95","733","203","787","139","1050","349","-","**","738","144",
"0500000US05125","Saline County, Arkansas","1033","45","1163","443","1007","109","1123","85","1025","110","927","76","1005","81","973","43","1148","72","879","367","1208","170",
"0500000US05127","Scott County, Arkansas","722","95","-","**","-","**","622","67","616","478","724","77","817","257","754","136","552","502","-","**","-","**",
"0500000US05129","Searcy County, Arkansas","606","163","-","**","-","**","400","88","432","220","806","615","737","217","581","54","489","193","1082","210","-","**",
"0500000US05131","Sebastian County, Arkansas","886","29","1240","218","1071","70","1039","102","872","69","773","36","824","53","798","146","855","94","849","113","1012","200",
"0500000US05133","Sevier County, Arkansas","751","67","-","**","629","40","486","273","728","75","543","191","779","26","773","91","-","**","-","**","-","**",
"0500000US05135","Sharp County, Arkansas","766","89","-","**","-","**","742","327","800","264","754","106","740","206","833","313","658","360","944","124","773","60",
"0500000US05137","Stone County, Arkansas","626","83","-","**","-","**","1017","526","583","132","292","234","750","379","-","**","-","**","-","**","-","**",
"0500000US05139","Union County, Arkansas","847","37","535","229","802","360","873","143","810","54","879","252","800","157","924","48","861","386","1117","590","641","111",
"0500000US05141","Van Buren County, Arkansas","722","120","-","**","-","**","729","122","643","505","596","113","799","92","750","441","631","73","1061","215","495","486",
"0500000US05143","Washington County, Arkansas","1071","23","1610","161","1282","83","1139","32","996","49","920","39","992","75","870","45","1076","111","1068","193","1142","318",
"0500000US05145","White County, Arkansas","850","30","-","**","889","141","900","60","832","53","841","49","711","51","866","122","1094","96","1113","598","958","138",
"0500000US05147","Woodruff County, Arkansas","613","36","-","**","-","**","771","115","583","137","489","199","606","86","665","59","788","518","-","**","553","381",
"0500000US05149","Yell County, Arkansas","735","84","-","**","547","43","810","224","781","124","783","86","601","254","579","23","1094","104","729","142","1086","94",
"0500000US06001","Alameda County, California","2357","16","2996","228","2974","100","2648","94","2534","84","2566","44","2337","35","2272","45","2177","50","2136","70","2052","48",
"0500000US06003","Alpine County, California","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
