"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M","B25111_011E","B25111_011M",
"0500000US01049","DeKalb County, Alabama","684","26","-","**","850","138","723","91","672","36","615","104","723","50","658","75","677","61","671","73","876","259",
"0500000US01051","Elmore County, Alabama","982","32","-","**","982","133","1125","82","1014","101","1048","66","904","99","873","150","1278","391","636","325","859","126",
"0500000US01053","Escambia County, Alabama","659","49","-","**","780","278","674","67","629","60","576","29","738","109","867","108","796","177","678","381","520","108",
"0500000US01055","Etowah County, Alabama","779","23","-","**","743","302","810","77","752","98","757","102","789","101","716","129","788","37","807","92","793","65",
"0500000US01057","Fayette County, Alabama","600","69","-","**","-","**","564","43","724","218","919","432","771","12","593","415","512","359","595","35","668","572",
"0500000US01059","Franklin County, Alabama","596","45","-","**","606","80","509","249","661","123","596","185","585","86","582","117","475","423","620","27","967","188",
"0500000US01061","Geneva County, Alabama","696","51","-","**","916","73","811","253","628","33","734","119","701","366","691","226","672","29","820","185","-","**",
"0500000US01063","Greene County, Alabama","682","256","-","**","-","**","-","**","-","**","379","33","675","138","1098","243","771","25","-","**","-","**",
"0500000US01065","Hale County, Alabama","668","27","-","**","432","146","669","321","677","15","-","**","617","225","492","206","1279","541","533","257","1109","41",
"0500000US01067","Henry County, Alabama","678","33","-","**","-","**","888","828","774","205","908","300","464","389","440","99","699","307","-","**","731","449",
"0500000US01069","Houston County, Alabama","858","19","1007","161","986","57","956","54","916","33","819","38","835","48","851","72","789","20","764","143","719","82",
"0500000US01071","Jackson County, Alabama","702","50","-","**","-","**","781","217","532","129","704","124","760","120","586","174","765","74","790","104","693","175",
"0500000US01073","Jefferson County, Alabama","1086","12","1708","68","1404","87","1212","53","1170","45","1062","29","1073","28","979","34","1025","40","1007","48","1040","44",
"0500000US01075","Lamar County, Alabama","495","35","-","**","849","4","-","**","481","28","464","33","456","162","551","135","519","54","545","358","-","**",
"0500000US01077","Lauderdale County, Alabama","773","31","-","**","808","62","784","54","810","82","786","68","727","75","707","162","851","149","815","268","830","73",
"0500000US01079","Lawrence County, Alabama","692","42","-","**","1003","900","793","244","715","19","695","47","522","38","752","145","695","66","721","398","824","69",
"0500000US01081","Lee County, Alabama","953","25","1617","222","1082","82","991","56","858","69","870","49","959","98","876","154","913","177","818","128","973","508",
"0500000US01083","Limestone County, Alabama","861","44","-","**","1090","103","944","229","867","80","847","140","824","48","735","66","745","104","722","576","813","257",
"0500000US01085","Lowndes County, Alabama","760","100","-","**","656","644","925","149","439","70","685","224","771","10","1083","386","-","**","-","**","-","**",
"0500000US01087","Macon County, Alabama","688","33","-","**","928","660","913","245","769","83","604","130","664","41","580","76","747","154","698","404","725","37",
"0500000US01089","Madison County, Alabama","1043","20","1287","779","1313","75","1190","59","1025","53","983","39","928","76","931","79","983","102","933","43","853","55",
"0500000US01091","Marengo County, Alabama","702","65","-","**","1023","294","625","32","665","224","871","257","668","107","675","129","840","415","445","159","761","144",
"0500000US01093","Marion County, Alabama","581","24","-","**","607","31","699","74","591","163","568","45","443","121","387","35","693","174","-","**","-","**",
"0500000US01095","Marshall County, Alabama","746","26","650","187","818","149","787","133","733","38","754","49","657","105","826","100","779","111","713","139","624","119",
"0500000US01097","Mobile County, Alabama","973","19","775","300","1050","79","988","67","1016","43","934","46","976","46","970","56","957","57","925","76","951","83",
"0500000US01099","Monroe County, Alabama","692","89","-","**","633","408","950","290","774","59","566","94","757","341","898","313","-","**","-","**","-","**",
"0500000US01101","Montgomery County, Alabama","1028","20","-","**","1297","61","1153","61","1042","52","1025","47","1014","45","967","48","959","51","944","126","899","61",
"0500000US01103","Morgan County, Alabama","791","27","-","**","855","48","711","56","863","77","731","23","807","149","840","37","854","220","548","123","845","181",
"0500000US01105","Perry County, Alabama","560","66","-","**","-","**","-","**","564","129","503","178","706","341","433","370","909","399","-","**","467","120",
"0500000US01107","Pickens County, Alabama","578","44","-","**","-","**","721","188","459","263","533","154","639","273","573","151","650","195","-","**","565","22",
"0500000US01109","Pike County, Alabama","750","73","-","**","1178","93","847","250","826","98","705","234","666","91","734","77","632","265","-","**","1203","863",
"0500000US01111","Randolph County, Alabama","704","101","-","**","771","32","869","348","813","503","688","275","611","141","417","43","776","105","738","126","647","296",
"0500000US01113","Russell County, Alabama","908","34","-","**","1145","217","1211","137","870","62","863","145","878","70","904","288","943","39","469","55","702","248",
"0500000US01115","St. Clair County, Alabama","1044","64","-","**","946","206","1196","82","1134","194","824","109","856","308","880","337","1371","379","1047","368","856","156",
"0500000US01117","Shelby County, Alabama","1272","40","1486","277","1629","101","1426","61","1229","66","1251","65","1050","71","994","201","1030","181","996","464","795","146",
"0500000US01119","Sumter County, Alabama","770","145","-","**","-","**","708","133","688","413","844","110","563","411","428","338","1125","80","512","347","-","**",
"0500000US01121","Talladega County, Alabama","750","33","-","**","690","157","855","244","716","72","740","86","694","93","886","165","738","80","985","154","680","93",
"0500000US01123","Tallapoosa County, Alabama","701","50","-","**","688","217","749","59","661","224","707","89","629","39","394","343","739","146","720","16","783","80",
"0500000US01125","Tuscaloosa County, Alabama","974","24","1857","861","1044","58","1085","55","988","59","953","47","931","58","844","95","892","104","1021","124","761","128",
"0500000US01127","Walker County, Alabama","698","51","-","**","674","118","667","252","760","34","685","163","677","240","638","218","704","119","513","341","965","75",
"0500000US01129","Washington County, Alabama","698","114","-","**","-","**","918","401","432","52","838","641","612","301","-","**","-","**","-","**","-","**",
"0500000US01131","Wilcox County, Alabama","787","144","-","**","-","**","-","**","857","239","578","378","843","189","-","**","-","**","951","5","-","**",
"0500000US01133","Winston County, Alabama","680","82","-","**","-","**","683","115","691","269","627","30","762","88","688","314","644","229","744","451","1063","718",
"0500000US02013","Aleutians East Borough, Alaska","1035","172","-","**","-","**","1650","505","850","814","859","49","983","65","1292","675","-","**","875","692","-","**",
"0500000US02016","Aleutians West Census Area, Alaska","1672","121","-","**","1813","1317","1250","416","2111","266","1630","155","1645","105","-","**","-","**","1563","927","-","**",
"0500000US02020","Anchorage Municipality, Alaska","1405","29","-","**","1585","175","1730","108","1579","121","1384","48","1289","51","1313","126","1283","176","1182","93","1129","98",
"0500000US02050","Bethel Census Area, Alaska","1408","66","-","**","1529","661","1405","95","1343","248","1295","183","1496","197","1594","856","867","383","-","**","-","**",
"0500000US02060","Bristol Bay Borough, Alaska","1183","104","-","**","-","**","-","**","900","264","1286","147","1135","60","1125","715","-","**","-","**","-","**",
"0500000US02063","Chugach Census Area, Alaska","1364","55","-","**","-","**","1737","1218","1392","88","1333","89","1356","109","1568","685","1520","724","981","103","-","**",
"0500000US02066","Copper River Census Area, Alaska","877","110","-","**","-","**","840","18","692","330","-","**","1329","539","-","**","-","**","-","**","-","**",
"0500000US02068","Denali Borough, Alaska","863","452","-","**","-","**","-","**","-","**","-","**","788","334","-","**","-","**","-","**","-","**",
"0500000US02070","Dillingham Census Area, Alaska","1106","420","-","**","850","112","977","236","1172","424","1160","461","1125","458","-","**","1688","1449","-","**","-","**",
"0500000US02090","Fairbanks North Star Borough, Alaska","1360","49","-","**","1817","135","1677","229","1535","297","1212","81","1291","69","1439","140","958","115","1615","158","1375","662",
"0500000US02100","Haines Borough, Alaska","889","323","-","**","-","**","-","**","855","423","2120","1800","913","904","1313","424","-","**","-","**","-","**",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","996","133","-","**","-","**","-","**","1179","302","1049","119","688","228","-","**","725","325","1583","550","-","**",
"0500000US02110","Juneau City and Borough, Alaska","1464","66","-","**","1391","146","1537","448","1440","304","1619","133","1468","158","1775","691","1415","278","1308","999","1292","398",
"0500000US02122","Kenai Peninsula Borough, Alaska","1126","36","1119","58","1231","168","1189","153","1206","137","1180","106","1037","70","1044","236","765","200","-","**","-","**",
"0500000US02130","Ketchikan Gateway Borough, Alaska","1275","65","-","**","1403","280","1640","266","1731","175","1382","236","1160","47","1265","224","1222","157","1514","509","1217","123",
"0500000US02150","Kodiak Island Borough, Alaska","1646","151","-","**","-","**","1939","665","1846","293","1617","435","986","277","1496","305","1350","773","-","**","-","**",
"0500000US02158","Kusilvak Census Area, Alaska","819","94","-","**","1044","702","839","128","645","213","1063","342","630","279","735","200","-","**","-","**","-","**",
"0500000US02164","Lake and Peninsula Borough, Alaska","933","81","-","**","1000","199","-","**","-","**","875","207","875","439","-","**","-","**","-","**","-","**",
"0500000US02170","Matanuska-Susitna Borough, Alaska","1242","35","-","**","1568","113","1244","89","1119","46","1236","62","1183","141","1211","120","1074","168","1070","96","1750","1065",
"0500000US02180","Nome Census Area, Alaska","1349","170","-","**","1700","165","1175","332","1545","712","1224","286","1563","252","1147","173","1295","259","2273","268","1375","660",
"0500000US02185","North Slope Borough, Alaska","1231","200","-","**","-","**","1767","341","1771","728","1236","145","1133","409","981","177","-","**","-","**","764","116",
"0500000US02188","Northwest Arctic Borough, Alaska","1386","261","-","**","-","**","2136","592","1260","363","1567","458","1090","246","1667","140","1725","756","-","**","-","**",
"0500000US02195","Petersburg Borough, Alaska","1074","153","-","**","-","**","-","**","1500","513","1188","463","885","168","563","219","1359","157","1050","135","1208","341",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","883","31","-","**","690","143","848","49","931","178","875","141","845","92","964","174","738","365","1375","262","970","521",
"0500000US02220","Sitka City and Borough, Alaska","1309","104","-","**","931","194","1279","165","1214","143","1674","797","1451","192","1164","119","1214","177","1781","295","1144","84",
"0500000US02230","Skagway Municipality, Alaska","1044","137","-","**","1375","948","1000","287","975","285","1042","198","1188","172","-","**","-","**","-","**","950","459",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","1190","166","-","**","1596","1467","-","**","1326","251","1042","262","1363","173","973","43","-","**","-","**","-","**",
"0500000US02275","Wrangell City and Borough, Alaska","966","35","-","**","-","**","-","**","-","**","1000","163","941","40","850","382","1151","57","990","100","792","339",
"0500000US02282","Yakutat City and Borough, Alaska","1304","275","-","**","-","**","830","229","-","**","1383","21","936","434","-","**","-","**","-","**","-","**",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","906","82","-","**","853","128","867","211","1059","181","939","190","956","229","-","**","1295","588","838","313","-","**",
"0500000US04001","Apache County, Arizona","635","23","-","**","850","257","640","97","576","69","615","36","659","71","794","256","1023","156","-","**","579","171",
"0500000US04003","Cochise County, Arizona","893","29","-","**","1106","214","1180","79","900","73","837","54","819","56","761","108","780","99","1005","125","760","42",
"0500000US04005","Coconino County, Arizona","1353","42","1594","1319","1443","216","1616","169","1464","101","1209","102","1248","105","1245","197","1300","155","-","**","1189","97",
"0500000US04007","Gila County, Arizona","966","57","-","**","953","810","977","600","999","300","988","187","1001","100","841","125","927","424","888","481","807","193",
"0500000US04009","Graham County, Arizona","856","72","-","**","-","**","893","100","788","227","770","146","1044","109","642","386","878","773","638","333","677","363",
"0500000US04011","Greenlee County, Arizona","532","28","-","**","526","22","438","96","571","336","571","111","524","69","494","43","514","71","630","54","673","165",
"0500000US04012","La Paz County, Arizona","691","55","-","**","-","**","1324","595","742","117","664","35","631","118","724","170","582","80","430","351","775","242",
"0500000US04013","Maricopa County, Arizona","1437","7","1871","76","1745","16","1675","15","1523","26","1327","13","1262","19","1171","17","1221","34","1197","52","1125","68",
"0500000US04015","Mohave County, Arizona","976","25","1750","115","1112","75","1096","63","988","36","887","37","930","94","879","81","894","220","1044","299","767","120",
"0500000US04017","Navajo County, Arizona","800","48","-","**","903","365","769","111","768","35","753","171","902","95","671","93","875","106","907","252","972","137",
"0500000US04019","Pima County, Arizona","1071","14","1390","105","1420","47","1380","39","1159","28","977","19","977","20","908","33","1016","52","970","36","1057","78",
"0500000US04021","Pinal County, Arizona","1317","43","1859","251","1597","166","1599","45","1170","100","969","80","1054","86","847","68","878","47","878","210","875","580",
"0500000US04023","Santa Cruz County, Arizona","741","43","-","**","756","211","839","118","845","57","681","66","759","122","568","51","724","211","-","**","711","265",
"0500000US04025","Yavapai County, Arizona","1128","35","1774","458","1338","244","1328","64","1097","61","1048","70","1112","127","1099","143","886","99","1013","149","898","104",
"0500000US04027","Yuma County, Arizona","950","33","-","**","1178","151","1104","59","1019","71","887","68","838","47","870","66","840","136","1047","160","782","93",
"0500000US05001","Arkansas County, Arkansas","749","48","-","**","734","539","655","351","729","50","790","76","767","78","719","152","922","216","886","353","1302","391",
"0500000US05003","Ashley County, Arkansas","610","49","-","**","602","240","-","**","645","157","490","161","563","85","596","485","769","94","823","185","667","81",
"0500000US05005","Baxter County, Arkansas","810","46","-","**","886","91","744","130","756","198","901","76","779","76","775","67","793","285","760","315","430","285",
"0500000US05007","Benton County, Arkansas","1113","19","1427","101","1265","50","1203","35","1096","31","916","81","912","53","961","144","845","34","1103","184","849","583",
"0500000US05009","Boone County, Arkansas","687","39","-","**","530","184","730","15","671","40","613","87","712","90","557","180","756","60","478","94","833","83",
"0500000US05011","Bradley County, Arkansas","636","85","-","**","-","**","594","53","2043","1524","433","118","928","162","675","24","580","99","-","**","504","307",
"0500000US05013","Calhoun County, Arkansas","808","216","-","**","-","**","668","24","-","**","725","499","-","**","887","125","944","69","-","**","-","**",
"0500000US05015","Carroll County, Arkansas","751","58","-","**","906","179","-","**","766","85","722","67","900","640","877","80","906","145","650","399","583","62",
"0500000US05017","Chicot County, Arkansas","536","138","-","**","390","41","713","610","800","421","427","41","767","95","935","344","683","70","-","**","525","336",
"0500000US05019","Clark County, Arkansas","690","35","-","**","834","26","625","40","632","57","673","112","672","131","850","160","687","325","686","312","1053","486",
"0500000US05021","Clay County, Arkansas","639","46","-","**","1158","722","745","206","714","135","566","196","674","239","519","129","638","68","840","312","650","94",
"0500000US05023","Cleburne County, Arkansas","844","30","-","**","1031","128","694","139","828","88","835","58","807","136","907","97","889","126","827","271","779","59",
"0500000US05025","Cleveland County, Arkansas","673","129","-","**","-","**","808","760","1030","167","390","195","489","232","666","202","1007","459","-","**","-","**",
"0500000US05027","Columbia County, Arkansas","690","117","-","**","-","**","-","**","801","459","762","232","430","306","763","148","725","383","951","9","586","421",
"0500000US05029","Conway County, Arkansas","698","58","-","**","730","401","844","86","926","375","391","313","804","100","614","122","678","86","1163","1093","527","257",
"0500000US05031","Craighead County, Arkansas","870","26","-","**","954","54","873","34","857","41","911","99","777","66","740","161","694","343","848","300","879","88",
"0500000US05033","Crawford County, Arkansas","789","29","-","**","768","59","1018","142","788","36","833","73","645","84","848","41","895","263","763","674","757","33",
"0500000US05035","Crittenden County, Arkansas","831","25","-","**","881","189","874","54","801","65","838","80","853","45","796","95","740","143","832","51","838","397",
"0500000US05037","Cross County, Arkansas","815","56","-","**","818","293","746","261","610","504","739","253","790","320","1033","213","1066","125","825","426","709","341",
"0500000US05039","Dallas County, Arkansas","563","78","-","**","-","**","563","389","570","207","462","47","609","432","908","518","973","170","430","36","1330","370",
"0500000US05041","Desha County, Arkansas","628","61","-","**","-","**","742","314","772","41","588","123","561","38","675","534","755","274","-","**","477","275",
"0500000US05043","Drew County, Arkansas","708","73","-","**","658","56","818","52","674","55","788","385","488","328","633","336","741","139","-","**","1075","120",
"0500000US05045","Faulkner County, Arkansas","931","21","1483","421","976","65","972","42","907","41","877","31","889","52","802","159","884","147","892","53","973","98",
"0500000US05047","Franklin County, Arkansas","684","18","-","**","682","75","757","123","630","89","712","95","704","433","679","7","725","74","-","**","638","84",
"0500000US05049","Fulton County, Arkansas","649","63","-","**","-","**","-","**","757","198","589","111","653","191","703","156","-","**","603","114","534","317",
"0500000US05051","Garland County, Arkansas","913","26","443","409","976","57","1046","85","890","78","886","51","915","73","832","69","817","74","647","169","854","203",
"0500000US05053","Grant County, Arkansas","802","94","-","**","1345","198","981","452","809","198","705","127","864","199","818","77","-","**","-","**","-","**",
"0500000US05055","Greene County, Arkansas","808","36","-","**","850","41","800","118","763","125","689","159","764","95","776","23","1035","318","1096","45","876","169",
"0500000US05057","Hempstead County, Arkansas","764","22","-","**","729","72","735","549","743","129","712","116","755","219","775","21","958","29","810","318","998","139",
"0500000US05059","Hot Spring County, Arkansas","713","55","-","**","889","223","-","**","731","33","531","142","639","152","667","68","730","121","840","23","835","136",
"0500000US05061","Howard County, Arkansas","732","26","-","**","817","53","747","83","625","228","858","165","634","88","703","232","644","431","848","114","771","183",
"0500000US05063","Independence County, Arkansas","774","49","-","**","789","158","749","162","835","159","723","123","728","59","529","363","1002","303","964","352","949","141",
"0500000US05065","Izard County, Arkansas","616","33","-","**","-","**","626","280","557","88","531","192","633","68","650","464","940","688","1066","404","-","**",
"0500000US05067","Jackson County, Arkansas","650","86","-","**","369","359","569","415","651","255","452","130","682","144","650","178","513","495","808","202","548","441",
"0500000US05069","Jefferson County, Arkansas","820","33","-","**","743","124","857","61","731","63","780","73","813","104","748","67","962","100","867","130","1059","149",
"0500000US05071","Johnson County, Arkansas","710","22","-","**","728","25","663","94","673","113","665","36","836","78","831","39","589","385","748","187","651","252",
"0500000US05073","Lafayette County, Arkansas","659","121","-","**","586","108","-","**","663","212","522","313","753","307","-","**","675","370","819","130","584","122",
"0500000US05075","Lawrence County, Arkansas","690","75","-","**","1030","118","635","229","771","154","584","138","646","115","744","347","491","134","646","143","750","588",
"0500000US05077","Lee County, Arkansas","641","92","-","**","-","**","1571","786","-","**","440","65","659","213","550","496","927","166","-","**","621","8",
"0500000US05079","Lincoln County, Arkansas","595","125","-","**","1569","1437","-","**","538","197","525","334","724","107","789","393","534","88","550","285","-","**",
"0500000US05081","Little River County, Arkansas","683","121","-","**","380","162","824","216","-","**","613","393","578","180","688","220","831","253","-","**","-","**",
"0500000US05083","Logan County, Arkansas","693","29","-","**","764","190","696","99","659","168","663","21","733","17","725","434","609","46","857","169","670","459",
"0500000US05085","Lonoke County, Arkansas","944","23","-","**","877","69","1158","146","966","83","932","22","775","92","868","223","861","134","1284","164","1060","442",
"0500000US05087","Madison County, Arkansas","718","43","-","**","-","**","493","335","686","204","845","139","769","380","813","480","1059","139","-","**","722","92",
"0500000US05089","Marion County, Arkansas","749","60","-","**","-","**","803","187","848","66","661","74","814","108","561","57","823","401","829","310","734","29",
"0500000US05091","Miller County, Arkansas","831","32","-","**","952","138","846","99","724","28","822","90","819","54","862","67","805","183","1123","254","862","59",
"0500000US05093","Mississippi County, Arkansas","750","45","-","**","792","67","800","153","638","75","646","101","744","109","825","84","842","166","719","162","738","104",
"0500000US05095","Monroe County, Arkansas","543","94","-","**","-","**","579","11","365","253","480","180","631","48","414","67","518","42","702","36","642","191",
"0500000US05097","Montgomery County, Arkansas","637","68","-","**","-","**","736","369","579","78","552","129","931","156","383","99","605","562","680","22","-","**",
"0500000US05099","Nevada County, Arkansas","773","97","-","**","-","**","1071","248","833","23","1003","589","668","66","720","45","881","167","427","165","1066","821",
"0500000US05101","Newton County, Arkansas","577","96","-","**","-","**","488","38","548","41","428","43","1019","377","790","63","-","**","-","**","492","202",
"0500000US05103","Ouachita County, Arkansas","723","35","-","**","-","**","731","151","875","83","573","171","823","130","670","172","721","59","763","210","473","410",
"0500000US05105","Perry County, Arkansas","716","24","-","**","954","34","842","19","634","65","724","53","661","107","1281","958","623","228","813","501","744","343",
"0500000US05107","Phillips County, Arkansas","719","54","-","**","1067","300","911","184","686","140","753","159","591","88","697","102","483","323","1361","40","785","414",
"0500000US05109","Pike County, Arkansas","657","70","-","**","-","**","-","**","650","217","521","106","766","408","639","169","836","125","575","147","675","106",
"0500000US05111","Poinsett County, Arkansas","642","56","-","**","-","**","694","201","796","183","398","116","797","245","434","195","628","34","-","**","1027","354",
"0500000US05113","Polk County, Arkansas","730","55","-","**","880","483","939","32","721","104","711","432","718","137","770","162","933","22","652","49","675","190",
"0500000US05115","Pope County, Arkansas","810","28","-","**","804","60","755","110","809","69","814","87","773","59","850","82","880","145","802","192","998","785",
"0500000US05117","Prairie County, Arkansas","645","70","-","**","844","300","-","**","538","401","634","93","519","264","633","145","792","208","-","**","777","46",
"0500000US05119","Pulaski County, Arkansas","985","14","1160","29","1172","38","1039","60","934","54","936","29","915","30","1001","54","989","68","942","62","986","90",
"0500000US05121","Randolph County, Arkansas","674","62","-","**","329","14","639","561","802","183","445","296","760","165","536","80","906","489","-","**","-","**",
"0500000US05123","St. Francis County, Arkansas","748","40","-","**","740","40","757","267","608","201","762","29","633","198","718","158","993","173","788","37","712","111",
"0500000US05125","Saline County, Arkansas","948","36","-","**","940","65","1011","153","903","95","861","45","894","73","899","133","1104","246","1047","186","1259","208",
"0500000US05127","Scott County, Arkansas","702","72","-","**","950","835","560","108","567","197","664","87","788","41","596","225","518","172","1588","879","-","**",
"0500000US05129","Searcy County, Arkansas","611","168","-","**","-","**","378","91","513","371","407","242","636","352","598","406","500","401","731","44","-","**",
"0500000US05131","Sebastian County, Arkansas","805","27","-","**","917","71","985","81","815","59","732","44","738","56","753","116","816","70","820","132","877","78",
"0500000US05133","Sevier County, Arkansas","700","31","-","**","-","**","617","175","828","141","468","174","724","72","711","39","845","17","-","**","-","**",
"0500000US05135","Sharp County, Arkansas","610","67","-","**","561","329","631","272","550","524","519","286","735","144","779","129","527","58","929","206","809","480",
"0500000US05137","Stone County, Arkansas","669","110","-","**","821","229","860","162","766","266","343","176","1014","116","-","**","-","**","-","**","-","**",
"0500000US05139","Union County, Arkansas","775","32","-","**","784","233","789","141","782","47","785","135","774","103","851","108","641","132","796","431","675","77",
"0500000US05141","Van Buren County, Arkansas","716","106","-","**","-","**","778","58","573","14","727","65","743","114","544","368","625","376","911","224","615","87",
"0500000US05143","Washington County, Arkansas","935","20","1369","257","1133","97","1018","40","901","43","842","33","874","59","780","57","998","149","1082","174","940","65",
"0500000US05145","White County, Arkansas","793","33","-","**","891","75","798","82","737","62","758","66","717","61","876","127","935","88","870","195","930","134",
"0500000US05147","Woodruff County, Arkansas","582","55","-","**","-","**","737","44","483","275","559","243","541","113","617","121","610","70","-","**","450","418",
"0500000US05149","Yell County, Arkansas","647","61","-","**","489","34","641","226","721","132","745","135","569","157","517","57","1066","193","-","**","588","574",
"0500000US06001","Alameda County, California","2229","15","2884","319","2860","109","2492","92","2427","80","2436","48","2248","30","2128","45","2079","50","1997","65","1983","42",
"0500000US06003","Alpine County, California","-","**","-","**","-","**","-","**","-","**","3,500+","***","669","15","592","461","-","**","-","**","-","**",
"0500000US06005","Amador County, California","1257","93","-","**","1333","153","1119","85","1832","402","-","**","1455","282","1356","75","1218","161","1188","93","1316","91",
"0500000US06007","Butte County, California","1280","32","1330","308","1581","115","1468","136","1312","66","1263","55","1236","49","1113","111","1256","106","1403","222","1200","85",
