"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US05133","Sevier County, Arkansas","6767","21","5543","252","1224","253",
"0500000US05135","Sharp County, Arkansas","9535","38","6901","318","2634","322",
"0500000US05137","Stone County, Arkansas","6796","39","4731","285","2065","282",
"0500000US05139","Union County, Arkansas","18722","49","14940","369","3782","367",
"0500000US05141","Van Buren County, Arkansas","9725","29","6833","309","2892","307",
"0500000US05143","Washington County, Arkansas","100954","127","93781","896","7173","904",
"0500000US05145","White County, Arkansas","33395","74","28788","537","4607","527",
"0500000US05147","Woodruff County, Arkansas","3289","16","2626","124","663","124",
"0500000US05149","Yell County, Arkansas","9293","29","7751","286","1542","283",
"0500000US06001","Alameda County, California","622856","331","585818","1633","37038","1732",
"0500000US06003","Alpine County, California","1617","95","435","72","1182","95",
"0500000US06005","Amador County, California","18813","42","15745","433","3068","434",
"0500000US06007","Butte County, California","93069","80","83319","903","9750","906",
"0500000US06009","Calaveras County, California","27521","33","17198","559","10323","564",
"0500000US06011","Colusa County, California","8107","50","7432","182","675","176",
"0500000US06013","Contra Costa County, California","424057","179","408537","1056","15520","1014",
"0500000US06015","Del Norte County, California","11103","42","9530","265","1573","252",
"0500000US06017","El Dorado County, California","93679","79","75190","847","18489","835",
"0500000US06019","Fresno County, California","339270","236","318322","1104","20948","1049",
"0500000US06021","Glenn County, California","10914","50","9742","209","1172","204",
"0500000US06023","Humboldt County, California","62306","67","54495","612","7811","610",
"0500000US06025","Imperial County, California","56907","79","47024","737","9883","735",
"0500000US06027","Inyo County, California","9471","68","7849","199","1622","188",
"0500000US06029","Kern County, California","301687","400","277499","1252","24188","1105",
"0500000US06031","Kings County, California","46500","233","43594","511","2906","437",
"0500000US06033","Lake County, California","34313","56","26487","550","7826","555",
"0500000US06035","Lassen County, California","12266","94","8925","269","3341","260",
"0500000US06037","Los Angeles County, California","3599561","639","3363093","4811","236468","5062",
"0500000US06039","Madera County, California","49880","86","43857","598","6023","602",
"0500000US06041","Marin County, California","111681","102","103709","626","7972","631",
"0500000US06043","Mariposa County, California","9824","35","7597","277","2227","283",
"0500000US06045","Mendocino County, California","41380","60","34557","536","6823","537",
"0500000US06047","Merced County, California","87895","112","82760","585","5135","592",
"0500000US06049","Modoc County, California","4784","18","3403","223","1381","224",
"0500000US06051","Mono County, California","13625","22","5473","393","8152","395",
"0500000US06053","Monterey County, California","143743","166","130973","703","12770","675",
"0500000US06055","Napa County, California","55588","104","49218","530","6370","504",
"0500000US06057","Nevada County, California","53690","61","41415","733","12275","727",
"0500000US06059","Orange County, California","1130658","363","1066286","2681","64372","2608",
"0500000US06061","Placer County, California","173090","130","152537","841","20553","821",
"0500000US06063","Plumas County, California","15436","27","8104","289","7332","289",
"0500000US06065","Riverside County, California","851646","261","749976","2293","101670","2332",
"0500000US06067","Sacramento County, California","588894","528","563856","1293","25038","1381",
"0500000US06069","San Benito County, California","20485","48","19852","157","633","151",
"0500000US06071","San Bernardino County, California","733104","420","659928","1852","73176","1943",
"0500000US06073","San Diego County, California","1230349","579","1149157","2527","81192","2794",
"0500000US06075","San Francisco County, California","408198","298","360842","2015","47356","2097",
"0500000US06077","San Joaquin County, California","252327","145","237423","1003","14904","988",
"0500000US06079","San Luis Obispo County, California","123968","114","108099","885","15869","888",
"0500000US06081","San Mateo County, California","284211","211","264323","1022","19888","1075",
"0500000US06083","Santa Barbara County, California","158807","147","148032","766","10775","767",
"0500000US06085","Santa Clara County, California","688287","307","650352","1811","37935","1878",
"0500000US06087","Santa Cruz County, California","106433","131","96487","790","9946","786",
"0500000US06089","Shasta County, California","79626","68","71107","598","8519","587",
"0500000US06091","Sierra County, California","2092","97","1135","127","957","151",
"0500000US06093","Siskiyou County, California","23013","61","18768","383","4245","381",
"0500000US06095","Solano County, California","162513","187","154987","685","7526","670",
"0500000US06097","Sonoma County, California","205393","115","189653","981","15740","967",
"0500000US06099","Stanislaus County, California","183317","142","175747","767","7570","741",
"0500000US06101","Sutter County, California","34560","82","33041","315","1519","317",
"0500000US06103","Tehama County, California","27440","50","24623","412","2817","409",
"0500000US06105","Trinity County, California","8201","31","5483","208","2718","206",
"0500000US06107","Tulare County, California","151190","163","140670","865","10520","827",
"0500000US06109","Tuolumne County, California","31447","60","22831","587","8616","583",
"0500000US06111","Ventura County, California","293491","178","275653","1072","17838","1109",
"0500000US06113","Yolo County, California","80533","72","76107","513","4426","515",
"0500000US06115","Yuba County, California","29626","62","27567","375","2059","376",
"0500000US08001","Adams County, Colorado","187811","193","181211","683","6600","667",
"0500000US08003","Alamosa County, Colorado","7084","25","6471","175","613","174",
"0500000US08005","Arapahoe County, Colorado","262688","172","250751","881","11937","890",
"0500000US08007","Archuleta County, Colorado","9591","53","5738","372","3853","373",
"0500000US08009","Baca County, Colorado","1985","17","1586","72","399","69",
"0500000US08011","Bent County, Colorado","2151","30","1808","109","343","102",
"0500000US08013","Boulder County, Colorado","141007","128","133390","672","7617","665",
"0500000US08014","Broomfield County, Colorado","31338","47","30103","282","1235","285",
"0500000US08015","Chaffee County, Colorado","11072","32","9066","368","2006","362",
"0500000US08017","Cheyenne County, Colorado","969","83","740","64","229","53",
"0500000US08019","Clear Creek County, Colorado","5717","15","4589","214","1128","216",
"0500000US08021","Conejos County, Colorado","4043","24","3087","142","956","141",
"0500000US08023","Costilla County, Colorado","2413","21","1530","108","883","108",
"0500000US08025","Crowley County, Colorado","1525","23","1315","60","210","58",
"0500000US08027","Custer County, Colorado","4189","247","2181","188","2008","229",
"0500000US08029","Delta County, Colorado","14841","45","12263","290","2578","279",
"0500000US08031","Denver County, Colorado","344760","159","322964","1416","21796","1457",
"0500000US08033","Dolores County, Colorado","1704","148","1185","130","519","99",
"0500000US08035","Douglas County, Colorado","136554","123","131971","561","4583","593",
"0500000US08037","Eagle County, Colorado","33054","30","20084","602","12970","600",
"0500000US08039","Elbert County, Colorado","9898","32","9514","109","384","105",
"0500000US08041","El Paso County, Colorado","289809","150","276371","1011","13438","1022",
"0500000US08043","Fremont County, Colorado","20302","122","17677","406","2625","404",
"0500000US08045","Garfield County, Colorado","24313","46","22390","429","1923","431",
"0500000US08047","Gilpin County, Colorado","3516","239","2853","221","663","205",
"0500000US08049","Grand County, Colorado","16731","22","6238","412","10493","409",
"0500000US08051","Gunnison County, Colorado","12165","49","7759","395","4406","391",
"0500000US08053","Hinsdale County, Colorado","1406","82","478","77","928","60",
"0500000US08055","Huerfano County, Colorado","4738","25","2877","233","1861","236",
"0500000US08057","Jackson County, Colorado","1186","71","645","98","541","74",
"0500000US08059","Jefferson County, Colorado","248785","150","238372","1024","10413","1029",
"0500000US08061","Kiowa County, Colorado","687","68","551","61","136","46",
"0500000US08063","Kit Carson County, Colorado","3430","24","2979","107","451","107",
"0500000US08065","Lake County, Colorado","4010","286","2837","309","1173","269",
"0500000US08067","La Plata County, Colorado","28233","64","22691","554","5542","536",
"0500000US08069","Larimer County, Colorado","159083","173","148851","756","10232","792",
"0500000US08071","Las Animas County, Colorado","8112","28","6631","199","1481","201",
"0500000US08073","Lincoln County, Colorado","2373","31","1922","92","451","89",
"0500000US08075","Logan County, Colorado","8693","44","7985","198","708","185",
"0500000US08077","Mesa County, Colorado","67708","81","63098","616","4610","626",
"0500000US08079","Mineral County, Colorado","1261","70","418","66","843","68",
"0500000US08081","Moffat County, Colorado","6096","23","5187","177","909","176",
"0500000US08083","Montezuma County, Colorado","12269","27","10520","273","1749","273",
"0500000US08085","Montrose County, Colorado","19122","31","17042","369","2080","367",
"0500000US08087","Morgan County, Colorado","11566","35","10872","201","694","201",
"0500000US08089","Otero County, Colorado","8735","25","7594","269","1141","273",
"0500000US08091","Ouray County, Colorado","3448","139","2435","148","1013","147",
"0500000US08093","Park County, Colorado","14198","21","7688","391","6510","395",
"0500000US08095","Phillips County, Colorado","2044","150","1760","134","284","101",
"0500000US08097","Pitkin County, Colorado","13300","33","8114","420","5186","417",
"0500000US08099","Prowers County, Colorado","5473","23","4507","204","966","200",
"0500000US08101","Pueblo County, Colorado","72364","112","67090","551","5274","533",
"0500000US08103","Rio Blanco County, Colorado","3274","27","2513","172","761","163",
"0500000US08105","Rio Grande County, Colorado","6561","23","4657","215","1904","214",
"0500000US08107","Routt County, Colorado","16642","43","10279","440","6363","435",
"0500000US08109","Saguache County, Colorado","3772","24","3071","167","701","166",
"0500000US08111","San Juan County, Colorado","729","61","337","57","392","57",
"0500000US08113","San Miguel County, Colorado","6564","21","3850","195","2714","194",
"0500000US08115","Sedgwick County, Colorado","1231","96","1049","90","182","57",
"0500000US08117","Summit County, Colorado","31508","31","11750","677","19758","671",
"0500000US08119","Teller County, Colorado","13365","46","11040","341","2325","333",
"0500000US08121","Washington County, Colorado","2293","31","2030","81","263","77",
"0500000US08123","Weld County, Colorado","120293","113","115536","573","4757","556",
"0500000US08125","Yuma County, Colorado","4313","20","3953","111","360","112",
"0500000US09110","Capitol Planning Region, Connecticut","413960","271","386549","1438","27411","1350",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","125378","141","117497","791","7881","757",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","82618","155","73084","648","9534","652",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","191666","136","177656","854","14010","889",
"0500000US09150","Northeastern Connecticut Planning Region, Connecticut","41503","51","38574","459","2929","463",
"0500000US09160","Northwest Hills Planning Region, Connecticut","55596","98","45976","549","9620","556",
"0500000US09170","South Central Connecticut Planning Region, Connecticut","246338","127","226154","1210","20184","1256",
"0500000US09180","Southeastern Connecticut Planning Region, Connecticut","125334","130","113810","765","11524","770",
"0500000US09190","Western Connecticut Planning Region, Connecticut","248939","142","230507","1144","18432","1184",
"0500000US10001","Kent County, Delaware","73600","75","68705","689","4895","692",
"0500000US10003","New Castle County, Delaware","233746","133","220437","941","13309","938",
"0500000US10005","Sussex County, Delaware","144210","176","99858","1186","44352","1203",
"0500000US11001","District of Columbia, District of Columbia","350372","129","315785","1500","34587","1506",
"0500000US12001","Alachua County, Florida","123751","166","108597","1024","15154","1011",
"0500000US12003","Baker County, Florida","9890","37","9004","228","886","228",
"0500000US12005","Bay County, Florida","104428","65","74678","1150","29750","1148",
"0500000US12007","Bradford County, Florida","10771","47","9067","372","1704","359",
"0500000US12009","Brevard County, Florida","290314","143","246650","1940","43664","1965",
"0500000US12011","Broward County, Florida","859621","309","741973","2621","117648","2711",
"0500000US12013","Calhoun County, Florida","5680","30","4448","227","1232","226",
"0500000US12015","Charlotte County, Florida","111330","74","84671","1102","26659","1095",
"0500000US12017","Citrus County, Florida","82142","69","67551","981","14591","967",
"0500000US12019","Clay County, Florida","85593","73","79704","770","5889","755",
"0500000US12021","Collier County, Florida","229814","119","156768","2091","73046","2073",
"0500000US12023","Columbia County, Florida","29835","38","26391","427","3444","430",
"0500000US12027","DeSoto County, Florida","15567","79","12340","392","3227","383",
"0500000US12029","Dixie County, Florida","9304","49","6164","338","3140","335",
"0500000US12031","Duval County, Florida","437330","269","396132","1952","41198","1951",
"0500000US12033","Escambia County, Florida","146123","275","126537","945","19586","960",
"0500000US12035","Flagler County, Florida","56326","52","47549","607","8777","613",
"0500000US12037","Franklin County, Florida","8415","22","4761","229","3654","234",
"0500000US12039","Gadsden County, Florida","18946","45","15885","386","3061","387",
"0500000US12041","Gilchrist County, Florida","7579","27","6872","175","707","170",
"0500000US12043","Glades County, Florida","6554","33","4637","249","1917","247",
"0500000US12045","Gulf County, Florida","8984","57","5648","318","3336","307",
"0500000US12047","Hamilton County, Florida","5630","36","4300","208","1330","212",
"0500000US12049","Hardee County, Florida","9837","24","8127","303","1710","306",
"0500000US12051","Hendry County, Florida","15227","32","13289","365","1938","364",
"0500000US12053","Hernando County, Florida","89635","135","79169","689","10466","715",
"0500000US12055","Highlands County, Florida","57605","61","44685","983","12920","983",
"0500000US12057","Hillsborough County, Florida","606334","213","559970","2031","46364","1996",
"0500000US12059","Holmes County, Florida","8635","22","7069","221","1566","221",
"0500000US12061","Indian River County, Florida","83801","57","65735","1015","18066","1013",
"0500000US12063","Jackson County, Florida","20022","74","16880","324","3142","309",
"0500000US12065","Jefferson County, Florida","6741","24","5519","238","1222","235",
"0500000US12067","Lafayette County, Florida","3403","171","2555","242","848","228",
"0500000US12069","Lake County, Florida","178098","170","153817","1494","24281","1556",
"0500000US12071","Lee County, Florida","419916","177","311348","2302","108568","2336",
"0500000US12073","Leon County, Florida","134107","184","118755","1034","15352","1067",
"0500000US12075","Levy County, Florida","20972","36","17843","342","3129","343",
"0500000US12077","Liberty County, Florida","3118","171","2447","194","671","133",
"0500000US12079","Madison County, Florida","8362","27","6693","233","1669","233",
"0500000US12081","Manatee County, Florida","208358","127","161656","1487","46702","1519",
"0500000US12083","Marion County, Florida","179079","77","154996","1348","24083","1350",
"0500000US12085","Martin County, Florida","81593","69","66724","950","14869","968",
"0500000US12086","Miami-Dade County, Florida","1075278","339","952680","2932","122598","2811",
"0500000US12087","Monroe County, Florida","54034","76","34388","592","19646","593",
"0500000US12089","Nassau County, Florida","42121","55","36336","604","5785","598",
"0500000US12091","Okaloosa County, Florida","101408","87","83334","894","18074","881",
"0500000US12093","Okeechobee County, Florida","18496","43","14919","390","3577","396",
"0500000US12095","Orange County, Florida","565109","212","491378","2508","73731","2513",
"0500000US12097","Osceola County, Florida","156976","123","119817","1523","37159","1495",
"0500000US12099","Palm Beach County, Florida","708303","249","589594","2337","118709","2396",
"0500000US12101","Pasco County, Florida","259083","111","223385","1394","35698","1383",
"0500000US12103","Pinellas County, Florida","516276","227","418716","2522","97560","2437",
"0500000US12105","Polk County, Florida","320023","212","264145","2039","55878","2088",
"0500000US12107","Putnam County, Florida","36183","59","29782","486","6401","497",
"0500000US12109","St. Johns County, Florida","120920","81","102056","1095","18864","1101",
"0500000US12111","St. Lucie County, Florida","150054","114","126443","1137","23611","1131",
"0500000US12113","Santa Rosa County, Florida","76585","184","69524","676","7061","686",
"0500000US12115","Sarasota County, Florida","254601","106","199345","1689","55256","1712",
"0500000US12117","Seminole County, Florida","194744","139","183487","905","11257","880",
"0500000US12119","Sumter County, Florida","76923","109","64305","1283","12618","1289",
"0500000US12121","Suwannee County, Florida","18948","32","15453","448","3495","448",
"0500000US12123","Taylor County, Florida","11110","29","7465","395","3645","385",
"0500000US12125","Union County, Florida","4716","44","4094","150","622","146",
"0500000US12127","Volusia County, Florida","273835","151","232673","1646","41162","1617",
"0500000US12129","Wakulla County, Florida","13843","25","11932","414","1911","415",
"0500000US12131","Walton County, Florida","56744","37","31491","969","25253","973",
