"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M","B25111_011E","B25111_011M",
"0500000US01067","Henry County, Alabama","608","44","-","**","-","**","593","346","747","49","622","16","615","128","896","175","539","30","-","**","525","106",
"0500000US01069","Houston County, Alabama","741","11","833","130","981","85","822","30","770","27","745","31","716","19","737","27","657","25","607","39","638","58",
"0500000US01071","Jackson County, Alabama","619","31","-","**","534","182","691","53","657","43","578","78","625","52","557","113","661","71","750","343","528","200",
"0500000US01073","Jefferson County, Alabama","878","10","1176","143","1133","99","988","38","957","24","884","27","843","24","832","29","851","25","790","33","804","28",
"0500000US01075","Lamar County, Alabama","392","24","-","**","-","**","675","464","288","276","229","54","466","46","365","41","465","159","468","139","-","**",
"0500000US01077","Lauderdale County, Alabama","658","20","789","38","696","91","696","94","642","34","638","29","587","32","720","27","674","66","780","82","634","133",
"0500000US01079","Lawrence County, Alabama","540","27","183","160","-","**","611","37","533","43","496","248","543","147","602","186","533","93","534","149","705","275",
"0500000US01081","Lee County, Alabama","831","23","753","97","1023","93","960","39","784","38","772","40","692","68","871","58","839","102","568","51","668","116",
"0500000US01083","Limestone County, Alabama","658","25","734","400","598","180","684","76","572","27","595","52","707","61","669","42","827","68","704","283","877","309",
"0500000US01085","Lowndes County, Alabama","650","47","-","**","-","**","609","166","970","297","641","260","606","144","-","**","828","147","-","**","-","**",
"0500000US01087","Macon County, Alabama","611","24","319","196","-","**","-","**","606","48","493","56","615","160","673","70","637","68","555","191","834","350",
"0500000US01089","Madison County, Alabama","829","13","1084","91","1042","91","947","32","859","33","790","28","764","24","761","34","756","57","757","47","659","36",
"0500000US01091","Marengo County, Alabama","531","68","-","**","-","**","-","**","363","122","335","168","520","115","633","151","482","28","854","122","960","47",
"0500000US01093","Marion County, Alabama","519","39","-","**","493","407","655","146","550","177","559","37","443","34","357","38","633","108","511","99","336","264",
"0500000US01095","Marshall County, Alabama","632","13","700","296","743","223","625","32","635","20","612","28","611","30","681","108","686","79","705","218","639","98",
"0500000US01097","Mobile County, Alabama","846","13","1172","204","877","52","913","38","851","37","788","32","836","29","876","40","870","45","805","69","817","37",
"0500000US01099","Monroe County, Alabama","524","41","-","**","467","101","656","146","632","88","528","127","503","68","498","367","223","180","689","259","-","**",
"0500000US01101","Montgomery County, Alabama","869","12","1053","131","1063","71","1070","31","885","41","859","30","795","18","792","37","849","26","778","90","830","41",
"0500000US01103","Morgan County, Alabama","640","19","830","43","655","261","597","28","624","40","636","28","667","41","672","99","659","75","613","184","631","164",
"0500000US01105","Perry County, Alabama","574","134","-","**","-","**","488","109","-","**","291","173","625","13","594","135","-","**","-","**","-","**",
"0500000US01107","Pickens County, Alabama","456","58","-","**","-","**","793","309","392","230","449","48","529","65","362","81","423","95","390","89","558","126",
"0500000US01109","Pike County, Alabama","621","37","943","307","698","74","819","137","663","74","526","106","532","81","754","124","426","29","-","**","901","268",
"0500000US01111","Randolph County, Alabama","612","49","725","313","496","241","801","200","556","137","526","121","750","260","578","499","635","152","836","49","548","172",
"0500000US01113","Russell County, Alabama","800","29","1526","823","1080","170","1026","70","787","62","766","84","742","64","712","130","706","122","638","144","784","125",
"0500000US01115","St. Clair County, Alabama","748","24","890","409","942","54","837","151","751","42","725","21","724","95","585","226","572","196","904","327","686","216",
"0500000US01117","Shelby County, Alabama","1020","26","1473","250","1003","115","1153","58","1014","40","1023","45","931","63","884","99","779","102","713","640","638","339",
"0500000US01119","Sumter County, Alabama","578","50","-","**","-","**","714","21","331","258","372","320","330","59","695","680","788","130","433","28","-","**",
"0500000US01121","Talladega County, Alabama","630","29","933","471","574","51","815","80","603","53","584","93","524","121","549","150","687","52","707","60","663","88",
"0500000US01123","Tallapoosa County, Alabama","648","35","530","147","-","**","818","168","625","127","686","167","679","121","399","266","627","91","809","269","539","143",
"0500000US01125","Tuscaloosa County, Alabama","843","15","1154","201","858","63","914","41","848","28","771","48","805","32","783","52","851","139","776","140","904","81",
"0500000US01127","Walker County, Alabama","603","20","580","11","622","102","644","161","631","43","590","91","492","40","611","28","514","82","626","57","571","111",
"0500000US01129","Washington County, Alabama","709","116","-","**","-","**","709","392","633","191","798","60","710","401","716","177","489","62","787","115","725","545",
"0500000US01131","Wilcox County, Alabama","524","75","-","**","-","**","689","247","487","54","509","325","483","207","275","263","825","333","525","218","1014","502",
"0500000US01133","Winston County, Alabama","525","28","-","**","-","**","620","180","478","126","570","138","539","104","450","170","711","211","455","428","461","172",
"0500000US02013","Aleutians East Borough, Alaska","992","67","-","**","840","486","856","54","1109","95","983","77","1090","139","980","156","-","**","-","**","-","**",
"0500000US02016","Aleutians West Census Area, Alaska","1321","64","-","**","2000","280","1219","190","1188","245","1301","88","1250","161","1688","642","-","**","1511","168","1125","363",
"0500000US02020","Anchorage Municipality, Alaska","1306","24","1281","447","1906","205","1830","79","1441","75","1324","44","1198","31","1108","57","1161","98","1232","151","1242","859",
"0500000US02050","Bethel Census Area, Alaska","1271","115","-","**","1140","70","1565","164","1203","166","1425","157","1145","104","-","**","1025","317","-","**","-","**",
"0500000US02060","Bristol Bay Borough, Alaska","1000","153","-","**","-","**","813","219","1075","395","1222","160","850","138","1250","234","-","**","-","**","-","**",
"0500000US02068","Denali Borough, Alaska","814","240","-","**","-","**","888","655","1100","957","1000","226","721","549","-","**","-","**","-","**","-","**",
"0500000US02070","Dillingham Census Area, Alaska","1018","93","-","**","-","**","779","102","725","413","1185","121","1146","253","-","**","1667","1566","-","**","-","**",
"0500000US02090","Fairbanks North Star Borough, Alaska","1296","55","1076","563","1958","181","1688","189","1356","135","1247","87","1143","94","1207","127","987","202","1093","235","1382","523",
"0500000US02100","Haines Borough, Alaska","924","233","-","**","-","**","325","272","736","376","1288","808","931","89","-","**","-","**","-","**","-","**",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","897","160","-","**","-","**","1063","555","625","588","771","120","872","155","-","**","-","**","1208","159","-","**",
"0500000US02110","Juneau City and Borough, Alaska","1226","65","1357","94","-","**","1245","412","1118","134","1326","103","1250","99","1062","314","1167","167","933","276","1104","252",
"0500000US02122","Kenai Peninsula Borough, Alaska","994","29","1100","78","1077","409","1145","70","996","69","966","47","961","90","953","55","989","135","959","222","1068","1050",
"0500000US02130","Ketchikan Gateway Borough, Alaska","1165","41","-","**","1298","185","1403","171","1364","223","1313","74","1213","110","1139","209","870","107","1241","161","1013","87",
"0500000US02150","Kodiak Island Borough, Alaska","1369","118","-","**","-","**","1818","134","1271","376","1516","212","1263","250","885","546","628","429","-","**","-","**",
"0500000US02158","Kusilvak Census Area, Alaska","617","73","-","**","-","**","770","102","631","109","567","239","520","84","613","159","-","**","-","**","-","**",
"0500000US02164","Lake and Peninsula Borough, Alaska","770","76","938","24","1438","1270","733","67","725","174","788","116","650","275","-","**","-","**","-","**","-","**",
"0500000US02170","Matanuska-Susitna Borough, Alaska","1112","24","1514","526","1235","135","1207","51","1083","58","1072","52","1051","80","995","68","874","97","825","330","972","144",
"0500000US02180","Nome Census Area, Alaska","1297","88","-","**","-","**","1010","210","1125","115","1410","196","1411","157","1268","241","1241","307","1275","457","1781","525",
"0500000US02185","North Slope Borough, Alaska","1098","95","-","**","-","**","864","452","1132","238","1115","109","1148","142","1268","751","1583","1519","-","**","655","619",
"0500000US02188","Northwest Arctic Borough, Alaska","1253","101","-","**","1321","232","1902","313","938","141","1300","156","1257","213","1100","537","-","**","-","**","-","**",
"0500000US02195","Petersburg Borough, Alaska","950","58","-","**","-","**","860","46","1078","419","800","605","942","167","1315","102","-","**","950","422","900","267",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","834","62","-","**","910","246","775","170","831","150","917","215","805","129","894","125","-","**","-","**","625","212",
"0500000US02220","Sitka City and Borough, Alaska","1123","45","-","**","-","**","1328","300","910","198","1189","192","1224","113","998","88","1162","59","900","210","1105","94",
"0500000US02230","Skagway Municipality, Alaska","1056","64","-","**","-","**","1036","158","1042","199","870","82","1058","99","1078","91","1125","497","925","173","1325","233",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","1076","145","-","**","-","**","795","59","1191","505","1230","209","1261","325","875","170","-","**","-","**","-","**",
"0500000US02261","Valdez-Cordova Census Area, Alaska","981","117","-","**","-","**","1018","765","1147","216","938","166","1083","155","813","76","946","179","-","**","-","**",
"0500000US02275","Wrangell City and Borough, Alaska","809","60","-","**","-","**","-","**","1010","217","545","180","820","218","696","96","783","204","855","15","843","196",
"0500000US02282","Yakutat City and Borough, Alaska","1027","97","-","**","-","**","-","**","1071","170","1031","160","1025","385","-","**","-","**","-","**","-","**",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","683","41","-","**","683","394","659","119","713","198","616","56","725","209","1250","696","788","294","708","57","850","581",
"0500000US04001","Apache County, Arizona","486","19","350","175","-","**","505","76","463","28","478","39","522","31","480","49","436","170","448","186","548","215",
"0500000US04003","Cochise County, Arizona","810","28","843","772","1166","106","1007","55","800","74","774","70","798","58","727","53","665","57","640","66","614","64",
"0500000US04005","Coconino County, Arizona","1131","29","991","477","1243","196","1324","73","1155","70","1145","58","1088","75","959","65","884","83","963","438","981","118",
"0500000US04007","Gila County, Arizona","783","33","-","**","623","177","756","166","698","145","785","55","897","73","868","160","712","142","600","588","725","158",
"0500000US04009","Graham County, Arizona","765","43","-","**","703","287","855","80","724","122","831","400","734","96","791","148","808","414","594","478","700","251",
"0500000US04011","Greenlee County, Arizona","474","31","-","**","529","51","473","92","784","311","568","118","431","44","419","18","486","87","-","**","584","110",
"0500000US04012","La Paz County, Arizona","625","50","332","26","632","54","924","358","636","72","926","67","438","170","741","255","814","590","630","17","754","185",
"0500000US04013","Maricopa County, Arizona","1079","5","1450","41","1232","25","1268","10","1159","10","993","9","957","9","911","13","950","16","894","29","849","30",
"0500000US04015","Mohave County, Arizona","799","15","663","606","796","201","903","44","853","38","744","37","745","32","722","39","704","156","737","137","594","227",
"0500000US04017","Navajo County, Arizona","691","25","1188","571","1163","557","767","61","676","50","709","77","594","51","590","107","695","182","825","277","643","182",
"0500000US04019","Pima County, Arizona","885","8","1160","66","1079","59","1195","27","949","20","809","14","815","16","776","29","871","30","828","43","868","42",
"0500000US04021","Pinal County, Arizona","1037","22","1110","405","1135","83","1197","24","894","42","755","56","813","70","751","64","846","178","740","391","1022","337",
"0500000US04023","Santa Cruz County, Arizona","666","35","-","**","-","**","756","57","786","96","650","74","545","50","499","76","703","235","568","246","539","108",
"0500000US04025","Yavapai County, Arizona","927","21","863","198","856","176","1083","57","965","47","916","46","842","48","928","48","830","177","872","71","886","81",
"0500000US04027","Yuma County, Arizona","854","24","1391","152","891","187","1012","56","875","55","780","53","793","55","747","48","799","131","715","104","806","115",
"0500000US05001","Arkansas County, Arkansas","651","49","-","**","-","**","648","231","640","179","655","141","625","154","628","114","634","41","661","294","736","399",
"0500000US05003","Ashley County, Arkansas","607","35","-","**","-","**","630","96","588","291","450","199","629","92","502","49","732","388","721","7","583","73",
"0500000US05005","Baxter County, Arkansas","678","20","-","**","864","258","625","195","692","37","698","77","692","29","647","41","534","145","513","131","669","235",
"0500000US05007","Benton County, Arkansas","873","13","1130","65","994","58","1003","33","859","26","777","27","833","41","722","69","790","74","736","50","692","116",
"0500000US05009","Boone County, Arkansas","639","26","531","24","872","64","644","94","577","48","591","46","633","42","753","109","636","178","706","52","621","47",
"0500000US05011","Bradley County, Arkansas","588","44","-","**","-","**","750","172","704","497","417","72","523","56","765","110","577","17","548","123","-","**",
"0500000US05013","Calhoun County, Arkansas","644","62","-","**","-","**","-","**","818","58","536","76","664","110","-","**","600","168","-","**","-","**",
"0500000US05015","Carroll County, Arkansas","585","36","771","19","-","**","645","192","500","155","575","169","539","54","496","428","734","193","554","49","622","26",
"0500000US05017","Chicot County, Arkansas","597","44","-","**","-","**","666","100","700","509","379","57","573","78","645","146","681","11","-","**","523","97",
"0500000US05019","Clark County, Arkansas","611","32","425","360","658","363","525","33","588","37","603","85","687","75","798","55","484","102","891","82","765","337",
"0500000US05021","Clay County, Arkansas","586","35","-","**","-","**","764","282","710","165","630","29","527","122","492","184","588","38","500","151","483","36",
"0500000US05023","Cleburne County, Arkansas","679","29","554","247","-","**","676","76","646","51","597","100","753","69","770","38","805","196","639","379","847","158",
"0500000US05025","Cleveland County, Arkansas","637","25","-","**","775","22","630","150","604","124","806","487","637","48","664","35","450","171","-","**","695","238",
"0500000US05027","Columbia County, Arkansas","656","40","-","**","-","**","560","99","759","166","526","122","709","164","699","220","689","73","813","219","470","344",
"0500000US05029","Conway County, Arkansas","638","58","-","**","794","56","834","122","575","210","466","91","729","38","577","28","572","85","-","**","736","150",
"0500000US05031","Craighead County, Arkansas","747","18","786","33","820","39","777","42","722","27","711","91","714","35","658","93","654","105","645","355","709","116",
"0500000US05033","Crawford County, Arkansas","692","24","633","111","694","306","747","58","712","94","705","57","650","85","768","79","680","83","683","94","542","40",
"0500000US05035","Crittenden County, Arkansas","732","17","653","286","744","143","790","35","725","62","736","29","709","55","743","39","594","95","649","63","890","169",
"0500000US05037","Cross County, Arkansas","690","36","-","**","-","**","833","68","650","75","717","102","652","82","687","162","738","31","711","147","-","**",
"0500000US05039","Dallas County, Arkansas","631","80","-","**","-","**","703","553","628","153","454","126","717","110","592","270","1073","710","-","**","710","126",
"0500000US05041","Desha County, Arkansas","487","74","-","**","-","**","615","328","536","173","561","107","438","42","406","150","486","196","550","278","582","214",
"0500000US05043","Drew County, Arkansas","640","43","-","**","642","342","733","68","662","20","549","198","516","120","398","83","830","497","707","123","700","372",
"0500000US05045","Faulkner County, Arkansas","794","13","886","94","845","34","843","33","744","27","732","38","775","27","738","93","935","96","797","62","755","71",
"0500000US05047","Franklin County, Arkansas","603","55","-","**","-","**","-","**","629","143","678","34","615","194","654","142","744","163","-","**","586","32",
"0500000US05049","Fulton County, Arkansas","550","69","-","**","-","**","733","193","664","211","557","138","469","127","400","89","555","402","673","93","550","119",
"0500000US05051","Garland County, Arkansas","750","23","876","763","937","90","904","89","798","89","719","28","726","48","704","93","678","51","792","110","705","128",
"0500000US05053","Grant County, Arkansas","716","58","-","**","863","90","1009","284","668","33","695","83","685","97","670","188","770","308","-","**","751","315",
"0500000US05055","Greene County, Arkansas","704","38","-","**","734","78","910","266","633","77","733","65","658","83","547","149","624","104","873","218","678","103",
"0500000US05057","Hempstead County, Arkansas","657","38","-","**","697","291","661","123","648","100","598","51","637","223","569","45","672","264","733","155","819","179",
"0500000US05059","Hot Spring County, Arkansas","666","38","-","**","-","**","685","44","614","112","630","144","620","122","619","227","902","296","682","84","658","245",
"0500000US05061","Howard County, Arkansas","590","47","-","**","596","42","706","138","622","60","510","46","465","195","607","42","879","369","703","412","-","**",
"0500000US05063","Independence County, Arkansas","633","28","612","69","817","296","603","184","663","82","575","61","694","82","597","91","651","138","645","96","615","69",
"0500000US05065","Izard County, Arkansas","610","39","-","**","-","**","610","95","505","162","517","129","627","45","410","332","613","239","707","229","678","222",
"0500000US05067","Jackson County, Arkansas","581","20","-","**","644","149","912","373","569","46","608","51","620","113","630","86","711","364","416","113","428","26",
"0500000US05069","Jefferson County, Arkansas","716","18","926","317","715","32","717","52","703","83","672","32","687","73","780","70","792","60","731","80","726","178",
"0500000US05071","Johnson County, Arkansas","628","18","-","**","767","145","581","48","661","28","516","165","614","31","633","92","752","254","479","103","694","141",
"0500000US05073","Lafayette County, Arkansas","377","102","-","**","-","**","-","**","352","116","240","29","-","**","695","328","539","78","618","117","619","129",
"0500000US05075","Lawrence County, Arkansas","543","23","-","**","-","**","401","90","571","110","475","124","546","42","564","106","600","47","491","221","561","42",
"0500000US05077","Lee County, Arkansas","504","92","-","**","-","**","822","370","467","91","299","167","385","80","790","189","-","**","682","531","819","113",
"0500000US05079","Lincoln County, Arkansas","539","56","-","**","-","**","772","157","485","66","761","222","517","20","646","240","534","163","-","**","-","**",
"0500000US05081","Little River County, Arkansas","567","64","-","**","-","**","661","221","581","19","343","111","546","159","665","218","515","320","-","**","588","102",
"0500000US05083","Logan County, Arkansas","571","34","-","**","583","69","550","216","663","108","518","55","597","53","623","71","523","22","760","305","548","112",
"0500000US05085","Lonoke County, Arkansas","794","26","921","339","893","239","938","86","740","37","745","42","763","27","730","60","903","126","1074","272","643","400",
"0500000US05087","Madison County, Arkansas","617","49","-","**","839","235","669","164","540","99","609","88","681","45","413","299","650","188","-","**","548","278",
"0500000US05089","Marion County, Arkansas","590","57","-","**","-","**","-","**","716","130","494","47","577","50","624","19","704","260","697","89","490","133",
"0500000US05091","Miller County, Arkansas","714","21","738","192","776","28","737","32","701","67","714","80","721","52","595","39","682","50","782","173","730","40",
"0500000US05093","Mississippi County, Arkansas","609","32","713","444","-","**","692","57","563","29","606","47","658","68","563","83","672","86","680","75","551","45",
"0500000US05095","Monroe County, Arkansas","514","72","-","**","-","**","417","296","354","287","577","74","484","263","521","151","636","43","594","163","503","297",
"0500000US05097","Montgomery County, Arkansas","446","103","-","**","-","**","425","202","492","252","429","86","551","214","533","151","354","139","-","**","-","**",
"0500000US05099","Nevada County, Arkansas","638","105","-","**","-","**","685","27","739","123","563","119","574","78","826","153","952","133","283","40","563","340",
"0500000US05101","Newton County, Arkansas","539","55","-","**","-","**","651","332","560","280","458","334","513","398","-","**","-","**","533","30","500","255",
"0500000US05103","Ouachita County, Arkansas","518","21","379","12","-","**","556","88","710","46","533","72","483","79","468","81","778","317","536","101","478","37",
"0500000US05105","Perry County, Arkansas","652","55","-","**","-","**","715","31","579","61","672","23","555","42","595","251","800","190","-","**","619","40",
"0500000US05107","Phillips County, Arkansas","577","20","-","**","-","**","865","71","544","171","449","242","547","40","546","36","736","215","754","135","832","101",
"0500000US05109","Pike County, Arkansas","533","36","-","**","-","**","433","167","506","173","486","146","559","48","553","140","513","196","768","78","641","43",
"0500000US05111","Poinsett County, Arkansas","604","34","-","**","-","**","582","143","624","65","547","75","650","81","603","94","542","225","529","119","1034","583",
"0500000US05113","Polk County, Arkansas","584","54","-","**","-","**","630","84","720","233","504","96","693","147","616","61","642","272","537","31","605","82",
"0500000US05115","Pope County, Arkansas","664","32","826","494","807","189","697","99","631","31","693","60","646","52","744","175","589","49","792","624","765","60",
"0500000US05117","Prairie County, Arkansas","593","78","-","**","-","**","500","272","514","152","621","60","604","193","547","231","-","**","767","99","680","97",
"0500000US05119","Pulaski County, Arkansas","841","10","982","64","962","50","939","23","826","26","803","23","793","25","791","35","880","64","817","46","796","42",
"0500000US05121","Randolph County, Arkansas","619","21","-","**","-","**","638","262","592","93","619","69","575","137","627","41","518","85","723","110","640","244",
"0500000US05123","St. Francis County, Arkansas","612","40","-","**","922","150","632","138","587","74","494","76","707","112","673","277","824","68","599","318","496","353",
"0500000US05125","Saline County, Arkansas","831","30","1308","243","822","164","962","140","786","27","822","140","742","114","687","146","876","73","837","131","634","267",
"0500000US05127","Scott County, Arkansas","512","46","-","**","-","**","-","**","520","50","345","337","478","143","480","96","567","26","-","**","-","**",
"0500000US05129","Searcy County, Arkansas","524","23","-","**","-","**","410","90","294","116","503","131","659","245","612","142","548","347","635","176","-","**",
"0500000US05131","Sebastian County, Arkansas","680","18","813","46","745","90","732","50","711","46","628","17","681","36","606","72","704","44","653","80","596","42",
"0500000US05133","Sevier County, Arkansas","558","46","-","**","-","**","630","483","502","113","549","48","631","179","500","40","493","362","689","221","670","218",
"0500000US05135","Sharp County, Arkansas","549","39","670","274","625","51","499","130","502","44","498","53","664","160","607","174","670","40","546","296","809","363",
"0500000US05137","Stone County, Arkansas","590","81","-","**","-","**","704","636","489","230","384","228","852","18","625","497","-","**","662","187","-","**",
"0500000US05139","Union County, Arkansas","670","30","-","**","762","112","725","653","650","45","666","71","810","194","552","85","743","95","673","54","647","307",
"0500000US05141","Van Buren County, Arkansas","652","66","858","681","-","**","748","135","558","112","488","167","649","188","656","197","-","**","315","132","817","83",
"0500000US05143","Washington County, Arkansas","768","14","1132","205","905","78","848","27","736","27","712","32","687","41","682","53","839","55","657","106","748","101",
"0500000US05145","White County, Arkansas","699","23","1063","294","850","91","679","52","674","44","646","83","727","58","745","118","624","70","692","130","674","104",
"0500000US05147","Woodruff County, Arkansas","484","65","-","**","-","**","520","296","382","99","402","122","467","80","-","**","648","167","-","**","817","320",
"0500000US05149","Yell County, Arkansas","600","46","-","**","-","**","752","126","553","69","475","116","706","89","475","73","630","58","636","27","605","146",
"0500000US06001","Alameda County, California","1674","11","2294","135","2033","171","1834","64","1913","51","1839","32","1715","25","1628","29","1618","32","1441","44","1489","29",
"0500000US06003","Alpine County, California","540","215","-","**","-","**","-","**","875","602","417","177","542","442","-","**","-","**","-","**","-","**",
"0500000US06005","Amador County, California","1056","55","-","**","1063","119","979","65","1309","356","1188","98","986","88","1104","61","1218","144","1021","169","950","136",
"0500000US06007","Butte County, California","1016","21","1828","622","1050","105","1262","76","1095","50","1012","46","938","32","951","48","1000","77","973","67","1033","77",
"0500000US06009","Calaveras County, California","1286","65","-","**","-","**","1381","299","1281","232","1468","194","1166","181","981","448","1440","246","1324","258","735","381",
"0500000US06011","Colusa County, California","877","47","-","**","670","217","839","97","1080","101","935","189","869","164","865","135","759","294","809","361","988","187",
"0500000US06013","Contra Costa County, California","1702","15","2420","341","1793","237","1883","75","1930","55","1783","32","1645","36","1637","45","1594","52","1589","66","1390","61",
"0500000US06015","Del Norte County, California","862","37","758","110","869","368","1035","146","972","65","862","223","830","109","749","73","814","81","769","362","890","774",
