"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US01077","Lauderdale County, Alabama","45272","166","38513","524","6759","544",
"0500000US01079","Lawrence County, Alabama","15333","78","12551","349","2782","346",
"0500000US01081","Lee County, Alabama","70256","204","60731","889","9525","836",
"0500000US01083","Limestone County, Alabama","36278","121","32725","538","3553","513",
"0500000US01085","Lowndes County, Alabama","5251","60","4213","229","1038","224",
"0500000US01087","Macon County, Alabama","10311","168","7592","288","2719","267",
"0500000US01089","Madison County, Alabama","164100","246","151628","957","12472","967",
"0500000US01091","Marengo County, Alabama","10377","54","7499","305","2878","291",
"0500000US01093","Marion County, Alabama","14754","83","11780","412","2974","407",
"0500000US01095","Marshall County, Alabama","40661","99","35115","536","5546","521",
"0500000US01097","Mobile County, Alabama","184321","348","157557","1279","26764","1202",
"0500000US01099","Monroe County, Alabama","11451","56","8050","422","3401","421",
"0500000US01101","Montgomery County, Alabama","105063","219","89511","971","15552","944",
"0500000US01103","Morgan County, Alabama","52248","130","46388","695","5860","657",
"0500000US01105","Perry County, Alabama","4759","73","3140","252","1619","244",
"0500000US01107","Pickens County, Alabama","9620","133","7731","311","1889","269",
"0500000US01109","Pike County, Alabama","16241","106","11700","560","4541","547",
"0500000US01111","Randolph County, Alabama","12147","60","8655","330","3492","336",
"0500000US01113","Russell County, Alabama","27912","90","23694","494","4218","492",
"0500000US01115","St. Clair County, Alabama","36982","97","32765","584","4217","569",
"0500000US01117","Shelby County, Alabama","88090","168","80756","685","7334","661",
"0500000US01119","Sumter County, Alabama","6917","93","5355","229","1562","219",
"0500000US01121","Talladega County, Alabama","38021","145","31741","558","6280","542",
"0500000US01123","Tallapoosa County, Alabama","22565","94","16359","523","6206","508",
"0500000US01125","Tuscaloosa County, Alabama","91719","232","74713","808","17006","815",
"0500000US01127","Walker County, Alabama","31238","110","25440","444","5798","416",
"0500000US01129","Washington County, Alabama","8603","52","5830","318","2773","329",
"0500000US01131","Wilcox County, Alabama","5804","50","3961","214","1843","204",
"0500000US01133","Winston County, Alabama","13700","66","9612","329","4088","316",
"0500000US02013","Aleutians East Borough, Alaska","1199","138","988","143","211","19",
"0500000US02016","Aleutians West Census Area, Alaska","2013","208","1306","199","707","52",
"0500000US02020","Anchorage Municipality, Alaska","118293","212","106970","777","11323","781",
"0500000US02050","Bethel Census Area, Alaska","6029","126","4499","160","1530","100",
"0500000US02060","Bristol Bay Borough, Alaska","871","61","284","51","587","31",
"0500000US02063","Chugach Census Area, Alaska","3287","118","2310","162","977","137",
"0500000US02066","Copper River Census Area, Alaska","2902","112","1063","125","1839","78",
"0500000US02068","Denali Borough, Alaska","1664","341","726","336","938","63",
"0500000US02070","Dillingham Census Area, Alaska","2462","76","1430","89","1032","48",
"0500000US02090","Fairbanks North Star Borough, Alaska","44270","136","36199","770","8071","771",
"0500000US02100","Haines Borough, Alaska","1692","163","917","116","775","115",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1623","86","755","82","868","56",
"0500000US02110","Juneau City and Borough, Alaska","13792","74","12878","274","914","254",
"0500000US02122","Kenai Peninsula Borough, Alaska","31330","124","21781","390","9549","398",
"0500000US02130","Ketchikan Gateway Borough, Alaska","6427","60","5299","134","1128","119",
"0500000US02150","Kodiak Island Borough, Alaska","5450","35","4231","195","1219","192",
"0500000US02158","Kusilvak Census Area, Alaska","2219","76","1750","89","469","47",
"0500000US02164","Lake and Peninsula Borough, Alaska","1431","143","366","144","1065","44",
"0500000US02170","Matanuska-Susitna Borough, Alaska","42018","192","31964","336","10054","280",
"0500000US02180","Nome Census Area, Alaska","4092","114","2777","132","1315","65",
"0500000US02185","North Slope Borough, Alaska","2581","213","1991","226","590","69",
"0500000US02188","Northwest Arctic Borough, Alaska","2742","65","1795","76","947","51",
"0500000US02195","Petersburg Borough, Alaska","1800","103","1204","96","596","65",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","3450","46","2353","87","1097","73",
"0500000US02220","Sitka City and Borough, Alaska","4229","43","3572","128","657","120",
"0500000US02230","Skagway Municipality, Alaska","644","82","411","82","233","24",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","3911","44","2287","114","1624","103",
"0500000US02275","Wrangell City and Borough, Alaska","1451","106","989","94","462","67",
"0500000US02282","Yakutat City and Borough, Alaska","417","41","221","36","196","19",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","4081","66","1857","84","2224","61",
"0500000US04001","Apache County, Arizona","32943","102","21505","420","11438","418",
"0500000US04003","Cochise County, Arizona","61380","300","50917","825","10463","770",
"0500000US04005","Coconino County, Arizona","66807","473","49016","859","17791","695",
"0500000US04007","Gila County, Arizona","33714","125","22523","597","11191","587",
"0500000US04009","Graham County, Arizona","13678","135","11348","319","2330","292",
"0500000US04011","Greenlee County, Arizona","4465","26","3295","200","1170","197",
"0500000US04012","La Paz County, Arizona","16308","55","9928","443","6380","446",
"0500000US04013","Maricopa County, Arizona","1765880","1068","1596784","3938","169096","3465",
"0500000US04015","Mohave County, Arizona","115466","362","90413","1147","25053","1064",
"0500000US04017","Navajo County, Arizona","58230","104","36406","822","21824","813",
"0500000US04019","Pima County, Arizona","463236","469","410942","1914","52294","1797",
"0500000US04021","Pinal County, Arizona","177933","482","148435","1525","29498","1432",
"0500000US04023","Santa Cruz County, Arizona","18412","57","16049","355","2363","346",
"0500000US04025","Yavapai County, Arizona","118531","286","101245","988","17286","966",
"0500000US04027","Yuma County, Arizona","93612","257","74624","1047","18988","995",
"0500000US05001","Arkansas County, Arkansas","9495","45","7416","273","2079","270",
"0500000US05003","Ashley County, Arkansas","10186","35","7716","261","2470","264",
"0500000US05005","Baxter County, Arkansas","22953","48","18727","414","4226","410",
"0500000US05007","Benton County, Arkansas","108836","150","99661","734","9175","717",
"0500000US05009","Boone County, Arkansas","17025","92","15043","333","1982","325",
"0500000US05011","Bradley County, Arkansas","5818","38","4233","225","1585","222",
"0500000US05013","Calhoun County, Arkansas","2943","38","1754","146","1189","144",
"0500000US05015","Carroll County, Arkansas","13764","85","11079","413","2685","399",
"0500000US05017","Chicot County, Arkansas","5429","63","4052","186","1377","173",
"0500000US05019","Clark County, Arkansas","10559","175","8336","347","2223","295",
"0500000US05021","Clay County, Arkansas","8024","32","6476","219","1548","217",
"0500000US05023","Cleburne County, Arkansas","16143","65","10882","357","5261","352",
"0500000US05025","Cleveland County, Arkansas","4123","37","3170","162","953","165",
"0500000US05027","Columbia County, Arkansas","11698","128","8456","438","3242","434",
"0500000US05029","Conway County, Arkansas","9862","48","8491","285","1371","288",
"0500000US05031","Craighead County, Arkansas","46156","158","42203","589","3953","591",
"0500000US05033","Crawford County, Arkansas","26953","81","24065","446","2888","438",
"0500000US05035","Crittenden County, Arkansas","21790","78","19021","351","2769","338",
"0500000US05037","Cross County, Arkansas","7985","72","6568","228","1417","219",
"0500000US05039","Dallas County, Arkansas","4346","87","2992","219","1354","194",
"0500000US05041","Desha County, Arkansas","6292","50","5059","253","1233","251",
"0500000US05043","Drew County, Arkansas","8640","89","7207","309","1433","281",
"0500000US05045","Faulkner County, Arkansas","50209","176","45091","604","5118","614",
"0500000US05047","Franklin County, Arkansas","8018","71","6671","339","1347","322",
"0500000US05049","Fulton County, Arkansas","6847","46","5014","281","1833","274",
"0500000US05051","Garland County, Arkansas","50974","127","40906","687","10068","675",
"0500000US05053","Grant County, Arkansas","8049","31","7049","214","1000","211",
"0500000US05055","Greene County, Arkansas","19185","73","17587","317","1598","302",
"0500000US05057","Hempstead County, Arkansas","10570","65","8100","412","2470","396",
"0500000US05059","Hot Spring County, Arkansas","14490","80","12515","365","1975","343",
"0500000US05061","Howard County, Arkansas","6255","60","5271","217","984","201",
"0500000US05063","Independence County, Arkansas","16600","65","14325","383","2275","367",
"0500000US05065","Izard County, Arkansas","7312","146","4911","276","2401","252",
"0500000US05067","Jackson County, Arkansas","7606","121","6241","268","1365","243",
"0500000US05069","Jefferson County, Arkansas","33372","309","26630","582","6742","530",
"0500000US05071","Johnson County, Arkansas","11536","86","9792","252","1744","228",
"0500000US05073","Lafayette County, Arkansas","4394","24","2898","186","1496","184",
"0500000US05075","Lawrence County, Arkansas","8030","54","6584","229","1446","218",
"0500000US05077","Lee County, Arkansas","4362","77","3202","211","1160","193",
"0500000US05079","Lincoln County, Arkansas","4693","520","3598","493","1095","152",
"0500000US05081","Little River County, Arkansas","6534","38","5292","279","1242","278",
"0500000US05083","Logan County, Arkansas","10173","107","8359","304","1814","286",
"0500000US05085","Lonoke County, Arkansas","29737","84","27218","400","2519","385",
"0500000US05087","Madison County, Arkansas","7595","31","6045","287","1550","293",
"0500000US05089","Marion County, Arkansas","9546","65","6918","354","2628","344",
"0500000US05091","Miller County, Arkansas","19576","80","16237","355","3339","356",
"0500000US05093","Mississippi County, Arkansas","20572","91","16623","453","3949","458",
"0500000US05095","Monroe County, Arkansas","4445","47","3234","200","1211","192",
"0500000US05097","Montgomery County, Arkansas","5875","52","3706","219","2169","207",
"0500000US05099","Nevada County, Arkansas","4595","40","3188","294","1407","293",
"0500000US05101","Newton County, Arkansas","4706","49","2996","207","1710","221",
"0500000US05103","Ouachita County, Arkansas","13110","68","9487","456","3623","471",
"0500000US05105","Perry County, Arkansas","4993","45","3700","205","1293","201",
"0500000US05107","Phillips County, Arkansas","10243","68","7561","358","2682","361",
"0500000US05109","Pike County, Arkansas","5629","51","4215","174","1414","163",
"0500000US05111","Poinsett County, Arkansas","10994","66","9567","262","1427","246",
"0500000US05113","Polk County, Arkansas","10130","58","8114","295","2016","288",
"0500000US05115","Pope County, Arkansas","26373","181","22863","587","3510","565",
"0500000US05117","Prairie County, Arkansas","4550","39","3755","161","795","161",
"0500000US05119","Pulaski County, Arkansas","185460","246","161652","1374","23808","1337",
"0500000US05121","Randolph County, Arkansas","8629","76","7294","304","1335","294",
"0500000US05123","St. Francis County, Arkansas","10969","121","9313","338","1656","284",
"0500000US05125","Saline County, Arkansas","49149","110","45098","587","4051","576",
"0500000US05127","Scott County, Arkansas","5283","46","4114","208","1169","210",
"0500000US05129","Searcy County, Arkansas","4951","40","3235","171","1716","177",
"0500000US05131","Sebastian County, Arkansas","57127","163","52026","567","5101","557",
"0500000US05133","Sevier County, Arkansas","6986","36","5690","244","1296","242",
"0500000US05135","Sharp County, Arkansas","9894","61","7315","342","2579","332",
"0500000US05137","Stone County, Arkansas","6927","45","4866","304","2061","295",
"0500000US05139","Union County, Arkansas","20065","87","15855","405","4210","401",
"0500000US05141","Van Buren County, Arkansas","10519","57","7220","292","3299","290",
"0500000US05143","Washington County, Arkansas","95238","224","89094","747","6144","727",
"0500000US05145","White County, Arkansas","33924","159","28903","527","5021","514",
"0500000US05147","Woodruff County, Arkansas","3878","55","3002","176","876","169",
"0500000US05149","Yell County, Arkansas","9881","45","7797","264","2084","255",
"0500000US06001","Alameda County, California","605767","422","573174","1395","32593","1350",
"0500000US06003","Alpine County, California","1794","120","397","79","1397","120",
"0500000US06005","Amador County, California","18246","170","14844","451","3402","372",
"0500000US06007","Butte County, California","93968","223","83879","885","10089","869",
"0500000US06009","Calaveras County, California","28096","63","16958","557","11138","558",
"0500000US06011","Colusa County, California","8153","58","7329","163","824","149",
"0500000US06013","Contra Costa County, California","415067","303","398299","1065","16768","1056",
"0500000US06015","Del Norte County, California","11349","117","9805","313","1544","291",
"0500000US06017","El Dorado County, California","91569","158","73078","874","18491","844",
"0500000US06019","Fresno County, California","333357","328","310097","1237","23260","1205",
"0500000US06021","Glenn County, California","11210","53","10216","234","994","223",
"0500000US06023","Humboldt County, California","63003","217","54120","782","8883","748",
"0500000US06025","Imperial County, California","57855","158","45768","812","12087","780",
"0500000US06027","Inyo County, California","9514","91","7954","238","1560","198",
"0500000US06029","Kern County, California","299179","427","273556","1327","25623","1269",
"0500000US06031","Kings County, California","46267","289","43604","423","2663","369",
"0500000US06033","Lake County, California","34477","74","25508","604","8969","604",
"0500000US06035","Lassen County, California","12766","221","9172","356","3594","278",
"0500000US06037","Los Angeles County, California","3559790","989","3332504","5051","227286","5090",
"0500000US06039","Madera County, California","50480","180","44479","505","6001","477",
"0500000US06041","Marin County, California","112319","260","104900","669","7419","665",
"0500000US06043","Mariposa County, California","10525","197","7846","409","2679","365",
"0500000US06045","Mendocino County, California","40874","174","34164","680","6710","639",
"0500000US06047","Merced County, California","86691","193","81306","615","5385","589",
"0500000US06049","Modoc County, California","5259","93","3594","237","1665","214",
"0500000US06051","Mono County, California","14092","63","5196","538","8896","538",
"0500000US06053","Monterey County, California","141910","492","128003","965","13907","799",
"0500000US06055","Napa County, California","55339","196","48484","532","6855","494",
"0500000US06057","Nevada County, California","53905","118","40917","714","12988","704",
"0500000US06059","Orange County, California","1101244","541","1040001","2374","61243","2455",
"0500000US06061","Placer County, California","166083","271","145714","730","20369","703",
"0500000US06063","Plumas County, California","15873","54","8332","278","7541","278",
"0500000US06065","Riverside County, California","845066","1119","736413","2254","108653","1985",
"0500000US06067","Sacramento County, California","572916","455","547519","1431","25397","1367",
"0500000US06069","San Benito County, California","19215","47","18389","178","826","176",
"0500000US06071","San Bernardino County, California","721376","706","640090","1894","81286","1815",
"0500000US06073","San Diego County, California","1215528","822","1130703","2942","84825","2808",
"0500000US06075","San Francisco County, California","398613","722","362141","1924","36472","1690",
"0500000US06077","San Joaquin County, California","245192","290","231092","1027","14100","985",
"0500000US06079","San Luis Obispo County, California","122256","343","106244","958","16012","896",
"0500000US06081","San Mateo County, California","278756","321","263351","1075","15405","1039",
"0500000US06083","Santa Barbara County, California","159317","449","148309","891","11008","733",
"0500000US06085","Santa Clara County, California","668896","529","635314","1803","33582","1600",
"0500000US06087","Santa Cruz County, California","105819","325","96275","747","9544","726",
"0500000US06089","Shasta County, California","78488","262","70845","699","7643","618",
"0500000US06091","Sierra County, California","2337","119","1250","155","1087","164",
"0500000US06093","Siskiyou County, California","24177","89","19195","407","4982","395",
"0500000US06095","Solano County, California","159055","278","151191","723","7864","710",
"0500000US06097","Sonoma County, California","206498","271","188958","873","17540","800",
"0500000US06099","Stanislaus County, California","182239","189","174826","884","7413","830",
"0500000US06101","Sutter County, California","34394","109","32586","259","1808","235",
"0500000US06103","Tehama County, California","27618","82","24661","418","2957","416",
"0500000US06105","Trinity County, California","8895","47","5896","227","2999","222",
"0500000US06107","Tulare County, California","150079","175","139044","793","11035","769",
"0500000US06109","Tuolumne County, California","31572","121","22937","637","8635","625",
"0500000US06111","Ventura County, California","289425","380","271639","1129","17786","1046",
"0500000US06113","Yolo County, California","78565","273","74614","619","3951","580",
"0500000US06115","Yuba County, California","28632","122","26434","401","2198","368",
"0500000US08001","Adams County, Colorado","173439","239","167290","666","6149","613",
"0500000US08003","Alamosa County, Colorado","6887","94","6240","225","647","204",
"0500000US08005","Arapahoe County, Colorado","252835","343","241889","982","10946","877",
"0500000US08007","Archuleta County, Colorado","9477","31","5736","321","3741","325",
"0500000US08009","Baca County, Colorado","2251","27","1728","73","523","75",
"0500000US08011","Bent County, Colorado","2262","126","1879","160","383","101",
"0500000US08013","Boulder County, Colorado","135409","313","127365","706","8044","698",
"0500000US08014","Broomfield County, Colorado","28037","109","27199","281","838","241",
"0500000US08015","Chaffee County, Colorado","10916","130","8650","387","2266","359",
"0500000US08017","Cheyenne County, Colorado","1012","115","804","115","208","61",
"0500000US08019","Clear Creek County, Colorado","5745","47","4378","271","1367","255",
"0500000US08021","Conejos County, Colorado","4343","32","3222","133","1121","123",
"0500000US08023","Costilla County, Colorado","2661","23","1620","119","1041","114",
"0500000US08025","Crowley County, Colorado","1602","187","1421","198","181","58",
"0500000US08027","Custer County, Colorado","4285","327","2310","224","1975","272",
"0500000US08029","Delta County, Colorado","14860","120","12277","328","2583","321",
"0500000US08031","Denver County, Colorado","306269","469","287756","1205","18513","1134",
"0500000US08033","Dolores County, Colorado","1641","153","930","154","711","103",
"0500000US08035","Douglas County, Colorado","125886","179","121492","589","4394","561",
"0500000US08037","Eagle County, Colorado","32138","45","18667","549","13471","545",
"0500000US08039","Elbert County, Colorado","9160","39","8816","133","344","130",
"0500000US08041","El Paso County, Colorado","276538","323","262780","1215","13758","1178",
"0500000US08043","Fremont County, Colorado","20035","473","17449","600","2586","331",
"0500000US08045","Garfield County, Colorado","23983","88","21586","354","2397","348",
"0500000US08047","Gilpin County, Colorado","3522","216","2860","227","662","212",
"0500000US08049","Grand County, Colorado","16934","64","6315","451","10619","436",
"0500000US08051","Gunnison County, Colorado","11777","74","6824","387","4953","362",
"0500000US08053","Hinsdale County, Colorado","1443","87","376","74","1067","74",
"0500000US08055","Huerfano County, Colorado","5296","56","3057","249","2239","251",
"0500000US08057","Jackson County, Colorado","1316","101","635","95","681","83",
"0500000US08059","Jefferson County, Colorado","237789","271","229007","821","8782","805",
"0500000US08061","Kiowa County, Colorado","772","97","615","85","157","45",
"0500000US08063","Kit Carson County, Colorado","3557","86","3020","154","537","115",
"0500000US08065","Lake County, Colorado","4528","245","3275","306","1253","207",
"0500000US08067","La Plata County, Colorado","26840","99","21370","524","5470","511",
"0500000US08069","Larimer County, Colorado","144583","342","134185","789","10398","659",
"0500000US08071","Las Animas County, Colorado","8549","198","6750","270","1799","202",
"0500000US08073","Lincoln County, Colorado","1948","655","1513","642","435","76",
"0500000US08075","Logan County, Colorado","9027","112","8301","202","726","156",
"0500000US08077","Mesa County, Colorado","64244","185","59750","657","4494","630",
"0500000US08079","Mineral County, Colorado","1370","100","394","93","976","60",
"0500000US08081","Moffat County, Colorado","6197","37","5218","207","979","204",
"0500000US08083","Montezuma County, Colorado","12220","52","10521","262","1699","262",
"0500000US08085","Montrose County, Colorado","19455","86","17483","338","1972","338",
"0500000US08087","Morgan County, Colorado","11809","62","10863","267","946","263",
"0500000US08089","Otero County, Colorado","8930","70","7761","240","1169","231",
"0500000US08091","Ouray County, Colorado","3227","146","2259","136","968","115",
"0500000US08093","Park County, Colorado","14066","47","6987","390","7079","378",
"0500000US08095","Phillips County, Colorado","2060","172","1737","169","323","115",
"0500000US08097","Pitkin County, Colorado","13861","34","7424","403","6437","401",
"0500000US08099","Prowers County, Colorado","5937","56","4900","220","1037","209",
"0500000US08101","Pueblo County, Colorado","71284","246","65206","530","6078","471",
"0500000US08103","Rio Blanco County, Colorado","3345","57","2513","158","832","147",
"0500000US08105","Rio Grande County, Colorado","6832","42","4737","244","2095","238",
"0500000US08107","Routt County, Colorado","16977","50","10100","391","6877","383",
"0500000US08109","Saguache County, Colorado","3961","30","2803","171","1158","166",
"0500000US08111","San Juan County, Colorado","751","75","297","71","454","55",
"0500000US08113","San Miguel County, Colorado","6756","23","3604","180","3152","180",
"0500000US08115","Sedgwick County, Colorado","1177","82","954","80","223","62",
"0500000US08117","Summit County, Colorado","31158","58","11609","676","19549","666",
"0500000US08119","Teller County, Colorado","13270","24","10460","379","2810","379",
"0500000US08121","Washington County, Colorado","2396","233","2081","241","315","77",
"0500000US08123","Weld County, Colorado","106044","225","102046","544","3998","483",
"0500000US08125","Yuma County, Colorado","4493","35","4108","128","385","123",
"0500000US09001","Fairfield County, Connecticut","374329","320","345070","1483","29259","1449",
"0500000US09003","Hartford County, Connecticut","380383","439","353653","1455","26730","1387",
"0500000US09005","Litchfield County, Connecticut","88362","238","74902","706","13460","646",
"0500000US09007","Middlesex County, Connecticut","76449","279","67765","812","8684","750",
"0500000US09009","New Haven County, Connecticut","367990","478","332765","1647","35225","1582",
"0500000US09011","New London County, Connecticut","123849","261","109616","863","14233","830",
"0500000US09013","Tolland County, Connecticut","59997","300","56077","663","3920","564",
"0500000US09015","Windham County, Connecticut","49840","220","45589","509","4251","502",
"0500000US10001","Kent County, Delaware","73073","180","67299","656","5774","673",
"0500000US10003","New Castle County, Delaware","224242","345","209431","1022","14811","906",
"0500000US10005","Sussex County, Delaware","141123","164","94223","1195","46900","1211",
"0500000US11001","District of Columbia, District of Columbia","319192","135","288307","1319","30885","1343",
"0500000US12001","Alachua County, Florida","118861","470","101979","991","16882","948",
"0500000US12003","Baker County, Florida","10105","154","8828","347","1277","299",
"0500000US12005","Bay County, Florida","104060","189","73536","986","30524","967",
"0500000US12007","Bradford County, Florida","11061","284","9318","449","1743","334",
"0500000US12009","Brevard County, Florida","280648","280","236005","2066","44643","1997",
"0500000US12011","Broward County, Florida","826382","481","704942","3223","121440","3102",
"0500000US12013","Calhoun County, Florida","6010","103","4510","324","1500","277",
"0500000US12015","Charlotte County, Florida","105857","153","79789","1081","26068","1114",
"0500000US12017","Citrus County, Florida","80222","180","64621","984","15601","950",
"0500000US12019","Clay County, Florida","81729","128","75360","851","6369","808",
"0500000US12021","Collier County, Florida","218348","283","147977","2064","70371","2084",
"0500000US12023","Columbia County, Florida","29155","142","25205","475","3950","463",
"0500000US12027","DeSoto County, Florida","15307","197","12421","365","2886","315",
"0500000US12029","Dixie County, Florida","9499","87","6233","424","3266","403",
"0500000US12031","Duval County, Florida","413084","493","369704","2281","43380","2120",
"0500000US12033","Escambia County, Florida","142456","302","122169","1281","20287","1232",
"0500000US12035","Flagler County, Florida","52816","77","44040","665","8776","663",
"0500000US12037","Franklin County, Florida","8764","90","4691","249","4073","233",
"0500000US12039","Gadsden County, Florida","20727","182","17307","532","3420","492",
"0500000US12041","Gilchrist County, Florida","7607","75","6701","197","906","195",
"0500000US12043","Glades County, Florida","7099","124","4859","320","2240","307",
"0500000US12045","Gulf County, Florida","9678","765","5897","861","3781","372",
"0500000US12047","Hamilton County, Florida","5841","148","4385","311","1456","255",
"0500000US12049","Hardee County, Florida","9786","82","7991","273","1795","266",
"0500000US12051","Hendry County, Florida","14932","151","12878","459","2054","407",
"0500000US12053","Hernando County, Florida","87761","134","76708","819","11053","811",
"0500000US12055","Highlands County, Florida","55919","145","42721","843","13198","825",
"0500000US12057","Hillsborough County, Florida","590714","405","539919","2151","50795","2131",
"0500000US12059","Holmes County, Florida","8723","120","7137","283","1586","242",
"0500000US12061","Indian River County, Florida","81185","118","60959","1170","20226","1165",
"0500000US12063","Jackson County, Florida","21111","191","17533","383","3578","368",
"0500000US12065","Jefferson County, Florida","6804","101","5643","238","1161","199",
"0500000US12067","Lafayette County, Florida","3344","220","2315","313","1029","257",
"0500000US12069","Lake County, Florida","160237","203","137446","1418","22791","1363",
"0500000US12071","Lee County, Florida","401252","516","288916","2715","112336","2701",
"0500000US12073","Leon County, Florida","131341","598","116530","1123","14811","977",
"0500000US12075","Levy County, Florida","20760","60","16971","346","3789","342",
"0500000US12077","Liberty County, Florida","3494","236","2513","263","981","176",
"0500000US12079","Madison County, Florida","8664","111","6891","259","1773","236",
"0500000US12081","Manatee County, Florida","194960","195","150345","1698","44615","1711",
"0500000US12083","Marion County, Florida","170926","336","145863","1406","25063","1440",
"0500000US12085","Martin County, Florida","80542","197","64870","944","15672","945",
"0500000US12086","Miami-Dade County, Florida","1032310","552","902200","2907","130110","2946",
"0500000US12087","Monroe County, Florida","53759","190","32794","809","20965","791",
"0500000US12089","Nassau County, Florida","40141","126","33475","565","6666","522",
"0500000US12091","Okaloosa County, Florida","97802","201","79235","816","18567","823",
"0500000US12093","Okeechobee County, Florida","18734","138","14601","440","4133","393",
"0500000US12095","Orange County, Florida","545974","683","468075","2860","77899","2668",
"0500000US12097","Osceola County, Florida","155925","124","109642","1702","46283","1703",
"0500000US12099","Palm Beach County, Florida","690075","507","565598","2390","124477","2307",
"0500000US12101","Pasco County, Florida","247024","415","209483","1574","37541","1465",
"0500000US12103","Pinellas County, Florida","510798","486","413239","2606","97559","2698",
"0500000US12105","Polk County, Florida","300596","375","240879","2232","59717","2240",
"0500000US12107","Putnam County, Florida","37497","143","29822","644","7675","619",
"0500000US12109","St. Johns County, Florida","111492","163","91253","1061","20239","1015",
"0500000US12111","St. Lucie County, Florida","143823","200","118527","1343","25296","1315",
"0500000US12113","Santa Rosa County, Florida","73023","318","65697","747","7326","682",
"0500000US12115","Sarasota County, Florida","244910","254","189228","1675","55682","1692",
"0500000US12117","Seminole County, Florida","192073","235","178094","951","13979","941",
"0500000US12119","Sumter County, Florida","72655","356","59076","1302","13579","1196",
"0500000US12121","Suwannee County, Florida","19467","94","15149","478","4318","468",
"0500000US12123","Taylor County, Florida","11134","135","7172","402","3962","374",
"0500000US12125","Union County, Florida","4623","289","4008","321","615","133",
"0500000US12127","Volusia County, Florida","262438","467","220386","1747","42052","1626",
"0500000US12129","Wakulla County, Florida","13686","113","11382","478","2304","467",
"0500000US12131","Walton County, Florida","53637","126","28635","966","25002","952",
"0500000US12133","Washington County, Florida","10957","171","9037","315","1920","270",
"0500000US13001","Appling County, Georgia","8597","59","6650","301","1947","304",
"0500000US13003","Atkinson County, Georgia","3511","15","2953","126","558","127",
