"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"0500000US01077","Lauderdale County, Alabama","44936","82","39258","511","5678","521",
"0500000US01079","Lawrence County, Alabama","15403","28","13627","271","1776","276",
"0500000US01081","Lee County, Alabama","79619","68","69436","892","10183","893",
"0500000US01083","Limestone County, Alabama","44354","79","40953","626","3401","632",
"0500000US01085","Lowndes County, Alabama","4847","18","4284","160","563","159",
"0500000US01087","Macon County, Alabama","9653","70","7237","245","2416","233",
"0500000US01089","Madison County, Alabama","178607","187","165031","1056","13576","1045",
"0500000US01091","Marengo County, Alabama","9867","20","7898","268","1969","269",
"0500000US01093","Marion County, Alabama","14220","35","10614","401","3606","407",
"0500000US01095","Marshall County, Alabama","41762","115","36459","416","5303","411",
"0500000US01097","Mobile County, Alabama","186082","135","161665","1065","24417","1100",
"0500000US01099","Monroe County, Alabama","10208","45","7363","309","2845","329",
"0500000US01101","Montgomery County, Alabama","106121","80","91381","896","14740","883",
"0500000US01103","Morgan County, Alabama","53905","128","49040","527","4865","544",
"0500000US01105","Perry County, Alabama","3962","19","3440","169","522","170",
"0500000US01107","Pickens County, Alabama","8729","56","6764","290","1965","286",
"0500000US01109","Pike County, Alabama","16238","38","12484","449","3754","450",
"0500000US01111","Randolph County, Alabama","12505","42","9271","374","3234","370",
"0500000US01113","Russell County, Alabama","27711","31","23938","416","3773","415",
"0500000US01115","St. Clair County, Alabama","39247","52","35107","497","4140","487",
"0500000US01117","Shelby County, Alabama","91995","100","86866","570","5129","568",
"0500000US01119","Sumter County, Alabama","6356","99","4823","259","1533","225",
"0500000US01121","Talladega County, Alabama","38547","64","33644","501","4903","502",
"0500000US01123","Tallapoosa County, Alabama","23161","37","17076","461","6085","458",
"0500000US01125","Tuscaloosa County, Alabama","104290","217","90052","907","14238","879",
"0500000US01127","Walker County, Alabama","30366","43","25388","449","4978","451",
"0500000US01129","Washington County, Alabama","7797","19","5963","311","1834","310",
"0500000US01131","Wilcox County, Alabama","5334","26","3860","212","1474","212",
"0500000US01133","Winston County, Alabama","13160","25","9420","326","3740","331",
"0500000US02013","Aleutians East Borough, Alaska","1245","110","1045","113","200","20",
"0500000US02016","Aleutians West Census Area, Alaska","1356","80","956","84","400","37",
"0500000US02020","Anchorage Municipality, Alaska","120348","946","108597","1322","11751","825",
"0500000US02050","Bethel Census Area, Alaska","6011","43","4828","98","1183","98",
"0500000US02060","Bristol Bay Borough, Alaska","798","41","291","38","507","29",
"0500000US02063","Chugach Census Area, Alaska","3922","144","2861","175","1061","122",
"0500000US02066","Copper River Census Area, Alaska","2442","121","1207","102","1235","90",
"0500000US02068","Denali Borough, Alaska","1301","69","565","60","736","59",
"0500000US02070","Dillingham Census Area, Alaska","2399","32","1403","58","996","47",
"0500000US02090","Fairbanks North Star Borough, Alaska","42680","799","36359","1066","6321","729",
"0500000US02100","Haines Borough, Alaska","1379","117","901","108","478","78",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1753","100","924","90","829","56",
"0500000US02110","Juneau City and Borough, Alaska","14249","38","13167","262","1082","255",
"0500000US02122","Kenai Peninsula Borough, Alaska","32836","102","24371","383","8465","397",
"0500000US02130","Ketchikan Gateway Borough, Alaska","6698","37","5732","132","966","133",
"0500000US02150","Kodiak Island Borough, Alaska","5854","104","4640","197","1214","160",
"0500000US02158","Kusilvak Census Area, Alaska","2346","31","1916","58","430","46",
"0500000US02164","Lake and Peninsula Borough, Alaska","1336","54","324","38","1012","43",
"0500000US02170","Matanuska-Susitna Borough, Alaska","51170","110","39869","376","11301","361",
"0500000US02180","Nome Census Area, Alaska","4102","32","2816","75","1286","72",
"0500000US02185","North Slope Borough, Alaska","2642","107","2281","121","361","65",
"0500000US02188","Northwest Arctic Borough, Alaska","2744","38","1825","65","919","55",
"0500000US02195","Petersburg Borough, Alaska","1863","119","1371","110","492","62",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","3250","99","2419","125","831","80",
"0500000US02220","Sitka City and Borough, Alaska","4161","30","3440","140","721","142",
"0500000US02230","Skagway Municipality, Alaska","666","65","450","68","216","24",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","3515","120","2497","160","1018","99",
"0500000US02275","Wrangell City and Borough, Alaska","1303","85","976","64","327","60",
"0500000US02282","Yakutat City and Borough, Alaska","398","50","206","51","192","18",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","3724","367","2296","359","1428","69",
"0500000US04001","Apache County, Arizona","28997","87","21100","437","7897","438",
"0500000US04003","Cochise County, Arizona","59666","115","50982","672","8684","687",
"0500000US04005","Coconino County, Arizona","70645","156","55118","664","15527","654",
"0500000US04007","Gila County, Arizona","32742","46","23645","605","9097","600",
"0500000US04009","Graham County, Arizona","14122","37","12746","254","1376","255",
"0500000US04011","Greenlee County, Arizona","4433","14","3591","205","842","202",
"0500000US04012","La Paz County, Arizona","13672","127","8959","382","4713","363",
"0500000US04013","Maricopa County, Arizona","1884334","536","1730696","4424","153638","4300",
"0500000US04015","Mohave County, Arizona","121881","136","101973","986","19908","972",
"0500000US04017","Navajo County, Arizona","57230","81","40063","803","17167","798",
"0500000US04019","Pima County, Arizona","479939","359","437827","1858","42112","1733",
"0500000US04021","Pinal County, Arizona","184651","196","161917","1167","22734","1175",
"0500000US04023","Santa Cruz County, Arizona","19232","52","16966","329","2266","333",
"0500000US04025","Yavapai County, Arizona","126095","213","111157","984","14938","935",
"0500000US04027","Yuma County, Arizona","95200","127","79341","862","15859","858",
"0500000US05001","Arkansas County, Arkansas","8696","24","6705","228","1991","236",
"0500000US05003","Ashley County, Arkansas","9392","23","7356","291","2036","288",
"0500000US05005","Baxter County, Arkansas","22883","61","19348","450","3535","436",
"0500000US05007","Benton County, Arkansas","122703","147","111919","1079","10784","1031",
"0500000US05009","Boone County, Arkansas","17459","34","15363","399","2096","395",
"0500000US05011","Bradley County, Arkansas","5060","29","3752","164","1308","160",
"0500000US05013","Calhoun County, Arkansas","2466","32","1690","152","776","146",
"0500000US05015","Carroll County, Arkansas","13957","26","11347","376","2610","375",
"0500000US05017","Chicot County, Arkansas","5108","37","3965","203","1143","203",
"0500000US05019","Clark County, Arkansas","10029","31","8121","227","1908","231",
"0500000US05021","Clay County, Arkansas","7492","24","6021","218","1471","217",
"0500000US05023","Cleburne County, Arkansas","15667","73","10522","382","5145","365",
"0500000US05025","Cleveland County, Arkansas","3587","18","2931","146","656","141",
"0500000US05027","Columbia County, Arkansas","11030","53","8409","330","2621","314",
"0500000US05029","Conway County, Arkansas","9703","22","8279","246","1424","244",
"0500000US05031","Craighead County, Arkansas","48885","52","44437","650","4448","656",
"0500000US05033","Crawford County, Arkansas","25621","53","23357","370","2264","369",
"0500000US05035","Crittenden County, Arkansas","21388","45","18203","420","3185","418",
"0500000US05037","Cross County, Arkansas","7586","27","6483","222","1103","223",
"0500000US05039","Dallas County, Arkansas","3470","20","2558","147","912","145",
"0500000US05041","Desha County, Arkansas","5799","26","4610","207","1189","209",
"0500000US05043","Drew County, Arkansas","8289","28","7196","300","1093","300",
"0500000US05045","Faulkner County, Arkansas","53650","92","49309","546","4341","535",
"0500000US05047","Franklin County, Arkansas","7757","25","7048","198","709","200",
"0500000US05049","Fulton County, Arkansas","6225","29","4757","242","1468","244",
"0500000US05051","Garland County, Arkansas","52760","71","43667","817","9093","808",
"0500000US05053","Grant County, Arkansas","7957","49","6978","218","979","215",
"0500000US05055","Greene County, Arkansas","19603","43","17994","358","1609","351",
"0500000US05057","Hempstead County, Arkansas","9642","34","7479","306","2163","311",
"0500000US05059","Hot Spring County, Arkansas","14302","77","12310","358","1992","343",
"0500000US05061","Howard County, Arkansas","6173","30","5098","214","1075","213",
"0500000US05063","Independence County, Arkansas","16786","28","14638","398","2148","397",
"0500000US05065","Izard County, Arkansas","6739","55","5232","284","1507","271",
"0500000US05067","Jackson County, Arkansas","7095","54","6076","214","1019","210",
"0500000US05069","Jefferson County, Arkansas","30679","106","24017","603","6662","571",
"0500000US05071","Johnson County, Arkansas","11555","25","10316","265","1239","268",
"0500000US05073","Lafayette County, Arkansas","3940","18","2622","183","1318","180",
"0500000US05075","Lawrence County, Arkansas","7644","37","6613","165","1031","164",
"0500000US05077","Lee County, Arkansas","3694","33","2690","195","1004","188",
"0500000US05079","Lincoln County, Arkansas","4390","92","3592","211","798","172",
"0500000US05081","Little River County, Arkansas","6059","33","4820","284","1239","275",
"0500000US05083","Logan County, Arkansas","9759","28","8521","269","1238","272",
"0500000US05085","Lonoke County, Arkansas","30884","63","28554","441","2330","427",
"0500000US05087","Madison County, Arkansas","7744","23","6463","253","1281","251",
"0500000US05089","Marion County, Arkansas","9749","31","7664","284","2085","282",
"0500000US05091","Miller County, Arkansas","19844","47","16359","392","3485","395",
"0500000US05093","Mississippi County, Arkansas","19133","37","15452","425","3681","431",
"0500000US05095","Monroe County, Arkansas","3829","14","2790","160","1039","162",
"0500000US05097","Montgomery County, Arkansas","5485","40","3715","213","1770","212",
"0500000US05099","Nevada County, Arkansas","4308","29","3251","244","1057","240",
"0500000US05101","Newton County, Arkansas","4099","18","3179","179","920","181",
"0500000US05103","Ouachita County, Arkansas","11869","57","8624","337","3245","336",
"0500000US05105","Perry County, Arkansas","4972","40","4094","178","878","189",
"0500000US05107","Phillips County, Arkansas","8355","20","6023","273","2332","274",
"0500000US05109","Pike County, Arkansas","5324","24","4082","188","1242","189",
"0500000US05111","Poinsett County, Arkansas","10449","28","8792","290","1657","293",
"0500000US05113","Polk County, Arkansas","9643","27","7898","286","1745","279",
"0500000US05115","Pope County, Arkansas","27156","44","24348","511","2808","511",
"0500000US05117","Prairie County, Arkansas","4086","17","3256","150","830","150",
"0500000US05119","Pulaski County, Arkansas","193408","125","172409","1380","20999","1372",
"0500000US05121","Randolph County, Arkansas","8656","37","7334","231","1322","233",
"0500000US05123","St. Francis County, Arkansas","9570","88","7783","327","1787","311",
"0500000US05125","Saline County, Arkansas","52934","85","50203","460","2731","448",
"0500000US05127","Scott County, Arkansas","4862","14","3985","222","877","223",
"0500000US05129","Searcy County, Arkansas","4721","21","3197","204","1524","198",
"0500000US05131","Sebastian County, Arkansas","57470","126","52181","596","5289","598",
"0500000US05133","Sevier County, Arkansas","6791","100","5622","295","1169","262",
"0500000US05135","Sharp County, Arkansas","9525","29","6856","260","2669","264",
"0500000US05137","Stone County, Arkansas","6825","12","5262","313","1563","314",
"0500000US05139","Union County, Arkansas","18649","38","15002","384","3647","381",
"0500000US05141","Van Buren County, Arkansas","9725","26","7432","318","2293","317",
"0500000US05143","Washington County, Arkansas","105461","83","97184","901","8277","896",
"0500000US05145","White County, Arkansas","33900","66","29629","598","4271","582",
"0500000US05147","Woodruff County, Arkansas","3256","30","2692","113","564","112",
"0500000US05149","Yell County, Arkansas","9312","32","8323","189","989","185",
"0500000US06001","Alameda County, California","637212","385","598246","1734","38966","1728",
"0500000US06003","Alpine County, California","1558","100","435","74","1123","96",
"0500000US06005","Amador County, California","19019","49","16091","439","2928","438",
"0500000US06007","Butte County, California","92813","113","83312","819","9501","840",
"0500000US06009","Calaveras County, California","27683","40","18437","647","9246","643",
"0500000US06011","Colusa County, California","8211","359","7512","369","699","180",
"0500000US06013","Contra Costa County, California","429260","163","414417","1118","14843","1077",
"0500000US06015","Del Norte County, California","11230","40","9522","317","1708","318",
"0500000US06017","El Dorado County, California","94653","60","76185","785","18468","777",
"0500000US06019","Fresno County, California","344894","170","324702","1025","20192","1043",
"0500000US06021","Glenn County, California","11073","30","9810","287","1263","287",
"0500000US06023","Humboldt County, California","62883","61","54922","632","7961","630",
"0500000US06025","Imperial County, California","58044","117","49644","655","8400","658",
"0500000US06027","Inyo County, California","9524","111","8040","209","1484","193",
"0500000US06029","Kern County, California","306999","246","284931","1239","22068","1262",
"0500000US06031","Kings County, California","46986","126","44052","410","2934","403",
"0500000US06033","Lake County, California","34400","49","26940","631","7460","616",
"0500000US06035","Lassen County, California","12231","84","9247","313","2984","298",
"0500000US06037","Los Angeles County, California","3650466","972","3416449","5011","234017","5084",
"0500000US06039","Madera County, California","51015","65","45379","608","5636","606",
"0500000US06041","Marin County, California","112116","118","103018","725","9098","725",
"0500000US06043","Mariposa County, California","9836","42","7508","301","2328","307",
"0500000US06045","Mendocino County, California","41675","71","34842","626","6833","622",
"0500000US06047","Merced County, California","90872","70","86055","548","4817","555",
"0500000US06049","Modoc County, California","4764","14","3267","180","1497","176",
"0500000US06051","Mono County, California","13676","31","5744","379","7932","380",
"0500000US06053","Monterey County, California","145469","143","132489","685","12980","677",
"0500000US06055","Napa County, California","55817","2430","49763","2617","6054","550",
"0500000US06057","Nevada County, California","54309","83","42865","719","11444","701",
"0500000US06059","Orange County, California","1146169","308","1082960","2606","63209","2660",
"0500000US06061","Placer County, California","179266","148","157954","803","21312","820",
"0500000US06063","Plumas County, California","14921","29","8054","342","6867","344",
"0500000US06065","Riverside County, California","869414","362","775335","2121","94079","2218",
"0500000US06067","Sacramento County, California","598385","452","571057","1538","27328","1556",
"0500000US06069","San Benito County, California","21322","40","20561","201","761","190",
"0500000US06071","San Bernardino County, California","743886","278","674915","1558","68971","1565",
"0500000US06073","San Diego County, California","1250641","516","1171278","2902","79363","2892",
"0500000US06075","San Francisco County, California","414602","403","363970","1953","50632","2063",
"0500000US06077","San Joaquin County, California","260151","238","245250","1175","14901","1099",
"0500000US06079","San Luis Obispo County, California","125669","104","109503","968","16166","969",
"0500000US06081","San Mateo County, California","287184","144","264419","1253","22765","1282",
"0500000US06083","Santa Barbara County, California","160592","195","149608","835","10984","746",
"0500000US06085","Santa Clara County, California","698837","290","659353","1829","39484","1910",
"0500000US06087","Santa Cruz County, California","106977","177","96898","687","10079","690",
"0500000US06089","Shasta County, California","80068","91","71232","703","8836","682",
"0500000US06091","Sierra County, California","2120","96","1219","153","901","174",
"0500000US06093","Siskiyou County, California","23088","51","19079","344","4009","340",
"0500000US06095","Solano County, California","164693","105","157512","751","7181","746",
"0500000US06097","Sonoma County, California","207699","145","190998","984","16701","973",
"0500000US06099","Stanislaus County, California","185149","132","177874","777","7275","773",
"0500000US06101","Sutter County, California","34798","55","33292","325","1506","321",
"0500000US06103","Tehama County, California","27527","38","24788","471","2739","467",
"0500000US06105","Trinity County, California","8112","20","5585","264","2527","264",
"0500000US06107","Tulare County, California","154202","147","143195","754","11007","739",
"0500000US06109","Tuolumne County, California","31589","116","22690","468","8899","471",
"0500000US06111","Ventura County, California","295878","141","280360","1038","15518","1052",
"0500000US06113","Yolo County, California","82447","113","76693","669","5754","631",
"0500000US06115","Yuba County, California","30661","39","28635","382","2026","386",
"0500000US08001","Adams County, Colorado","195793","113","188730","791","7063","781",
"0500000US08003","Alamosa County, Colorado","7241","45","6648","174","593","170",
"0500000US08005","Arapahoe County, Colorado","269345","175","257232","1096","12113","1055",
"0500000US08007","Archuleta County, Colorado","9858","37","5921","348","3937","343",
"0500000US08009","Baca County, Colorado","1983","19","1657","65","326","70",
"0500000US08011","Bent County, Colorado","2174","26","1875","105","299","100",
"0500000US08013","Boulder County, Colorado","144729","121","137008","795","7721","771",
"0500000US08014","Broomfield County, Colorado","33202","60","31760","310","1442","318",
"0500000US08015","Chaffee County, Colorado","11482","275","9863","226","1619","348",
"0500000US08017","Cheyenne County, Colorado","986","90","785","82","201","62",
"0500000US08019","Clear Creek County, Colorado","5814","23","4677","271","1137","271",
"0500000US08021","Conejos County, Colorado","4106","25","3164","154","942","155",
"0500000US08023","Costilla County, Colorado","2433","24","1651","111","782","106",
"0500000US08025","Crowley County, Colorado","1556","33","1337","77","219","72",
"0500000US08027","Custer County, Colorado","4631","281","2672","177","1959","266",
"0500000US08029","Delta County, Colorado","15025","39","12959","333","2066","330",
"0500000US08031","Denver County, Colorado","359581","203","335428","1490","24153","1523",
"0500000US08033","Dolores County, Colorado","1572","129","1254","96","318","89",
"0500000US08035","Douglas County, Colorado","144432","84","139960","642","4472","641",
"0500000US08037","Eagle County, Colorado","33915","28","22058","525","11857","528",
"0500000US08039","Elbert County, Colorado","10510","36","10004","156","506","157",
"0500000US08041","El Paso County, Colorado","303482","201","290190","1184","13292","1215",
"0500000US08043","Fremont County, Colorado","20605","74","17976","411","2629","397",
"0500000US08045","Garfield County, Colorado","24953","61","23404","338","1549","335",
"0500000US08047","Gilpin County, Colorado","3746","247","3122","206","624","171",
"0500000US08049","Grand County, Colorado","17421","25","7475","450","9946","448",
"0500000US08051","Gunnison County, Colorado","12506","37","8494","269","4012","286",
"0500000US08053","Hinsdale County, Colorado","1343","76","511","71","832","71",
"0500000US08055","Huerfano County, Colorado","4783","27","3100","214","1683","212",
"0500000US08057","Jackson County, Colorado","1107","85","658","77","449","79",
"0500000US08059","Jefferson County, Colorado","253574","276","241735","959","11839","999",
"0500000US08061","Kiowa County, Colorado","740","78","585","70","155","57",
"0500000US08063","Kit Carson County, Colorado","3428","22","2896","136","532","135",
"0500000US08065","Lake County, Colorado","3983","260","3020","283","963","229",
"0500000US08067","La Plata County, Colorado","28990","47","24378","505","4612","503",
"0500000US08069","Larimer County, Colorado","164690","127","154232","780","10458","804",
"0500000US08071","Las Animas County, Colorado","8170","33","6513","230","1657","227",
"0500000US08073","Lincoln County, Colorado","2382","25","1971","93","411","90",
"0500000US08075","Logan County, Colorado","8741","103","8203","201","538","154",
"0500000US08077","Mesa County, Colorado","69969","90","65830","622","4139","636",
"0500000US08079","Mineral County, Colorado","1179","82","386","61","793","93",
"0500000US08081","Moffat County, Colorado","6136","19","5390","190","746","190",
"0500000US08083","Montezuma County, Colorado","12375","34","11269","262","1106","269",
"0500000US08085","Montrose County, Colorado","19758","32","18069","369","1689","362",
"0500000US08087","Morgan County, Colorado","11804","50","11069","220","735","216",
"0500000US08089","Otero County, Colorado","8746","23","7584","236","1162","240",
"0500000US08091","Ouray County, Colorado","3531","179","2623","167","908","157",
"0500000US08093","Park County, Colorado","14066","496","8988","358","5078","409",
"0500000US08095","Phillips County, Colorado","2164","169","1952","151","212","94",
"0500000US08097","Pitkin County, Colorado","13412","116","9215","476","4197","530",
"0500000US08099","Prowers County, Colorado","5479","37","4733","179","746","176",
"0500000US08101","Pueblo County, Colorado","73646","113","68523","559","5123","536",
"0500000US08103","Rio Blanco County, Colorado","3296","31","2805","159","491","160",
"0500000US08105","Rio Grande County, Colorado","6616","25","5133","227","1483","229",
"0500000US08107","Routt County, Colorado","17169","51","11281","362","5888","360",
"0500000US08109","Saguache County, Colorado","3902","19","3397","131","505","130",
"0500000US08111","San Juan County, Colorado","738","67","399","69","339","54",
"0500000US08113","San Miguel County, Colorado","6656","22","4604","219","2052","225",
"0500000US08115","Sedgwick County, Colorado","1214","84","1022","78","192","58",
"0500000US08117","Summit County, Colorado","32251","25","12545","638","19706","636",
"0500000US08119","Teller County, Colorado","13674","27","11860","326","1814","325",
"0500000US08121","Washington County, Colorado","2287","23","2070","65","217","61",
"0500000US08123","Weld County, Colorado","129637","75","124287","667","5350","664",
"0500000US08125","Yuma County, Colorado","4336","18","4078","114","258","117",
"0500000US09110","Capitol Planning Region, Connecticut","416559","212","391113","1213","25446","1225",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","126039","127","119633","504","6406","533",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","82963","174","74068","693","8895","620",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","192551","185","180116","990","12435","925",
"0500000US09150","Northeastern Connecticut Planning Region, Connecticut","41736","68","39412","418","2324","421",
"0500000US09160","Northwest Hills Planning Region, Connecticut","55752","71","47845","600","7907","590",
"0500000US09170","South Central Connecticut Planning Region, Connecticut","248267","187","230673","1113","17594","1170",
"0500000US09180","Southeastern Connecticut Planning Region, Connecticut","126425","110","115768","890","10657","897",
"0500000US09190","Western Connecticut Planning Region, Connecticut","251530","140","235379","1110","16151","1082",
"0500000US10001","Kent County, Delaware","76325","67","71424","603","4901","599",
"0500000US10003","New Castle County, Delaware","236079","136","224173","971","11906","960",
"0500000US10005","Sussex County, Delaware","151799","115","106441","1143","45358","1110",
"0500000US11001","District of Columbia, District of Columbia","361014","148","324491","1816","36523","1791",
"0500000US12001","Alachua County, Florida","127731","206","116786","949","10945","901",
"0500000US12003","Baker County, Florida","10148","39","9165","341","983","342",
"0500000US12005","Bay County, Florida","108362","78","78778","1232","29584","1219",
"0500000US12007","Bradford County, Florida","10887","46","9278","343","1609","333",
"0500000US12009","Brevard County, Florida","299305","218","257695","1860","41610","1774",
"0500000US12011","Broward County, Florida","866019","250","753956","2614","112063","2639",
"0500000US12013","Calhoun County, Florida","5683","30","4636","252","1047","253",
"0500000US12015","Charlotte County, Florida","118679","90","90542","1202","28137","1189",
"0500000US12017","Citrus County, Florida","84929","109","71291","1038","13638","1041",
"0500000US12019","Clay County, Florida","88969","71","83707","641","5262","656",
"0500000US12021","Collier County, Florida","239406","139","165875","1975","73531","1961",
"0500000US12023","Columbia County, Florida","30300","40","27430","451","2870","451",
"0500000US12027","DeSoto County, Florida","15872","72","12824","360","3048","357",
"0500000US12029","Dixie County, Florida","9432","44","6236","386","3196","384",
"0500000US12031","Duval County, Florida","454740","269","415128","1729","39612","1767",
"0500000US12033","Escambia County, Florida","149217","213","129027","1109","20190","1108",
"0500000US12035","Flagler County, Florida","60934","62","52582","677","8352","692",
"0500000US12037","Franklin County, Florida","8562","29","4949","245","3613","251",
"0500000US12039","Gadsden County, Florida","19144","43","16872","375","2272","372",
"0500000US12041","Gilchrist County, Florida","7863","68","7151","205","712","201",
"0500000US12043","Glades County, Florida","6690","26","4500","319","2190","317",
"0500000US12045","Gulf County, Florida","9362","83","5944","370","3418","352",
"0500000US12047","Hamilton County, Florida","5653","27","4281","223","1372","216",
"0500000US12049","Hardee County, Florida","9942","29","8219","270","1723","270",
"0500000US12051","Hendry County, Florida","16149","31","14130","340","2019","342",
"0500000US12053","Hernando County, Florida","92535","56","82475","832","10060","842",
"0500000US12055","Highlands County, Florida","58635","48","46879","755","11756","755",
"0500000US12057","Hillsborough County, Florida","630692","305","583192","1970","47500","2064",
"0500000US12059","Holmes County, Florida","8659","30","7011","222","1648","222",
"0500000US12061","Indian River County, Florida","86440","107","70816","1026","15624","1052",
"0500000US12063","Jackson County, Florida","20145","48","17276","383","2869","380",
"0500000US12065","Jefferson County, Florida","6886","29","5751","235","1135","236",
"0500000US12067","Lafayette County, Florida","3347","183","2632","212","715","233",
"0500000US12069","Lake County, Florida","187580","88","164497","1605","23083","1627",
"0500000US12071","Lee County, Florida","441194","174","327803","2445","113391","2355",
"0500000US12073","Leon County, Florida","137793","140","122597","1117","15196","1119",
"0500000US12075","Levy County, Florida","21472","72","18562","318","2910","311",
"0500000US12077","Liberty County, Florida","3238","177","2563","139","675","158",
"0500000US12079","Madison County, Florida","8418","23","6976","240","1442","239",
"0500000US12081","Manatee County, Florida","221234","97","176747","1799","44487","1812",
"0500000US12083","Marion County, Florida","188277","115","164881","1338","23396","1362",
"0500000US12085","Martin County, Florida","83121","59","67801","927","15320","920",
"0500000US12086","Miami-Dade County, Florida","1094983","260","975411","2604","119572","2516",
"0500000US12087","Monroe County, Florida","54834","47","34405","736","20429","731",
"0500000US12089","Nassau County, Florida","45058","65","39307","611","5751","607",
"0500000US12091","Okaloosa County, Florida","103864","80","85411","941","18453","935",
"0500000US12093","Okeechobee County, Florida","18572","44","15113","540","3459","537",
"0500000US12095","Orange County, Florida","586805","236","527776","2423","59029","2397",
"0500000US12097","Osceola County, Florida","171410","120","142794","1627","28616","1627",
"0500000US12099","Palm Beach County, Florida","719463","352","605430","2705","114033","2755",
"0500000US12101","Pasco County, Florida","271844","110","236163","1839","35681","1820",
"0500000US12103","Pinellas County, Florida","520107","218","428473","2451","91634","2428",
"0500000US12105","Polk County, Florida","340748","196","289425","1606","51323","1585",
"0500000US12107","Putnam County, Florida","37065","105","31360","629","5705","622",
"0500000US12109","St. Johns County, Florida","133504","112","115794","1008","17710","1020",
"0500000US12111","St. Lucie County, Florida","160146","83","137453","1419","22693","1411",
"0500000US12113","Santa Rosa County, Florida","80002","79","72605","871","7397","871",
"0500000US12115","Sarasota County, Florida","266492","163","212204","1723","54288","1739",
"0500000US12117","Seminole County, Florida","199565","103","187248","1188","12317","1177",
"0500000US12119","Sumter County, Florida","84068","105","70318","1305","13750","1315",
"0500000US12121","Suwannee County, Florida","19181","31","16112","468","3069","475",
"0500000US12123","Taylor County, Florida","11259","29","7976","356","3283","352",
"0500000US12125","Union County, Florida","4832","44","4316","154","516","158",
"0500000US12127","Volusia County, Florida","282109","146","241881","1661","40228","1693",
"0500000US12129","Wakulla County, Florida","14599","26","12745","369","1854","368",
"0500000US12131","Walton County, Florida","61272","45","34362","1055","26910","1060",
